año_mes,tva,tipo_costo,valor_costo
2024-11-01,camion,cm_hs_elect_usd,38.47701758
2024-12-01,camion,cm_hs_elect_usd,57.94437206
2025-01-01,camion,cm_hs_elect_usd,42.61258937
2025-02-01,camion,cm_hs_elect_usd,51.14873013
2025-03-01,camion,cm_hs_elect_usd,38.40244878
2025-04-01,camion,cm_hs_elect_usd,50.80726681
2025-05-01,camion,cm_hs_elect_usd,46.65710387
2025-06-01,camion,cm_hs_elect_usd,40.62293921
2025-07-01,camion,cm_hs_elect_usd,49.94987739
2023-01-01,moto,cm_hs_elect_usd,6.827209533
2023-02-01,moto,cm_hs_elect_usd,174.3224847
2023-03-01,moto,cm_hs_elect_usd,172.3717765
2023-04-01,moto,cm_hs_elect_usd,156.1122399
2023-05-01,moto,cm_hs_elect_usd,137.1807802
2023-06-01,moto,cm_hs_elect_usd,134.3109824
2023-07-01,moto,cm_hs_elect_usd,126.8653208
2023-08-01,moto,cm_hs_elect_usd,101.3003575
2023-09-01,moto,cm_hs_elect_usd,6.813149378
2023-10-01,moto,cm_hs_elect_usd,71.79819596
2023-11-01,moto,cm_hs_elect_usd,5.366246311
2023-12-01,moto,cm_hs_elect_usd,67.87489779
2024-01-01,moto,cm_hs_elect_usd,57.3962165
2024-02-01,moto,cm_hs_elect_usd,60.60456603
2024-03-01,moto,cm_hs_elect_usd,9.983987944
2024-04-01,moto,cm_hs_elect_usd,65.22518039
2024-05-01,moto,cm_hs_elect_usd,34.29847413
2024-06-01,moto,cm_hs_elect_usd,51.2548338
2024-07-01,moto,cm_hs_elect_usd,46.28103683
2024-08-01,moto,cm_hs_elect_usd,48.88184438
2024-09-01,moto,cm_hs_elect_usd,52.71183295
2024-10-01,moto,cm_hs_elect_usd,54.56702748
2024-11-01,moto,cm_hs_elect_usd,58.30269011
2024-12-01,moto,cm_hs_elect_usd,59.29695983
2025-01-01,moto,cm_hs_elect_usd,14.79307308
2025-02-01,moto,cm_hs_elect_usd,16.49175412
2025-03-01,moto,cm_hs_elect_usd,52.35408835
2025-04-01,moto,cm_hs_elect_usd,23.73626374
2025-05-01,moto,cm_hs_elect_usd,56.39151813
2025-06-01,moto,cm_hs_elect_usd,55.45156981
2025-07-01,moto,cm_hs_elect_usd,23.38766832
2023-01-01,auto,cm_hs_mec_usd,9.6849429
2023-02-01,auto,cm_hs_mec_usd,10.41056486
2023-03-01,auto,cm_hs_mec_usd,10.94686374
2023-04-01,auto,cm_hs_mec_usd,10.30276466
2023-05-01,auto,cm_hs_mec_usd,10.01152807
2023-06-01,auto,cm_hs_mec_usd,10.49517309
2023-07-01,auto,cm_hs_mec_usd,10.37283462
2023-08-01,auto,cm_hs_mec_usd,9.468580813
2023-09-01,auto,cm_hs_mec_usd,9.26332141
2023-10-01,auto,cm_hs_mec_usd,8.154132126
2023-11-01,auto,cm_hs_mec_usd,9.17089348
2023-12-01,auto,cm_hs_mec_usd,0.7474990461
2024-01-01,auto,cm_hs_mec_usd,9.628849185
2024-02-01,auto,cm_hs_mec_usd,11.91929564
2024-03-01,auto,cm_hs_mec_usd,13.86559273
2024-04-01,auto,cm_hs_mec_usd,15.78224434
2024-05-01,auto,cm_hs_mec_usd,15.43519762
2024-06-01,auto,cm_hs_mec_usd,14.44053617
2024-07-01,auto,cm_hs_mec_usd,14.75004574
2024-08-01,auto,cm_hs_mec_usd,0.5316623156
2024-09-01,auto,cm_hs_mec_usd,17.82846342
2024-10-01,auto,cm_hs_mec_usd,19.80597835
2024-11-01,auto,cm_hs_mec_usd,22.04782038
2024-12-01,auto,cm_hs_mec_usd,22.70588129
2025-01-01,auto,cm_hs_mec_usd,21.63744174
2025-02-01,auto,cm_hs_mec_usd,22.42115817
2025-03-01,auto,cm_hs_mec_usd,22.33838346
2025-04-01,auto,cm_hs_mec_usd,24.24428308
2025-05-01,auto,cm_hs_mec_usd,27.05637246
2025-06-01,auto,cm_hs_mec_usd,28.1627299
2025-07-01,auto,cm_hs_mec_usd,25.895146
2023-01-01,camion,cm_hs_mec_usd,16.59656405
2023-02-01,camion,cm_hs_mec_usd,19.46892349
2023-03-01,camion,cm_hs_mec_usd,17.24304306
2023-04-01,camion,cm_hs_mec_usd,21.55199327
2023-05-01,camion,cm_hs_mec_usd,22.02547479
2023-06-01,camion,cm_hs_mec_usd,19.22681132
2023-07-01,camion,cm_hs_mec_usd,18.80597622
2023-08-01,camion,cm_hs_mec_usd,20.15350787
2023-09-01,camion,cm_hs_mec_usd,15.28193493
2023-10-01,camion,cm_hs_mec_usd,12.67992185
2023-11-01,camion,cm_hs_mec_usd,21.49119399
2023-12-01,camion,cm_hs_mec_usd,25.68691251
2024-01-01,camion,cm_hs_mec_usd,19.15740935
2024-02-01,camion,cm_hs_mec_usd,30.63316444
2024-03-01,camion,cm_hs_mec_usd,29.32126533
2024-04-01,camion,cm_hs_mec_usd,25.85276935
2024-05-01,camion,cm_hs_mec_usd,31.94310681
2024-06-01,camion,cm_hs_mec_usd,24.7264471
2024-07-01,camion,cm_hs_mec_usd,23.45953166
2024-08-01,camion,cm_hs_mec_usd,29.99973555
2024-09-01,camion,cm_hs_mec_usd,29.76347285
2024-10-01,camion,cm_hs_mec_usd,36.62364696
2024-11-01,camion,cm_hs_mec_usd,31.55400127
2024-12-01,camion,cm_hs_mec_usd,38.87359754
2025-01-01,camion,cm_hs_mec_usd,38.21322806
2025-02-01,camion,cm_hs_mec_usd,36.07037706
2025-03-01,camion,cm_hs_mec_usd,44.64987688
2025-04-01,camion,cm_hs_mec_usd,36.86973626
2025-05-01,camion,cm_hs_mec_usd,41.19604548
2025-06-01,camion,cm_hs_mec_usd,45.23019595
2025-07-01,camion,cm_hs_mec_usd,49.47976967
2023-01-01,moto,cm_hs_mec_usd,6.43546425
2023-02-01,moto,cm_hs_mec_usd,6.820721327
2023-03-01,moto,cm_hs_mec_usd,10.57894791
2023-04-01,moto,cm_hs_mec_usd,7.029469628
2023-05-01,moto,cm_hs_mec_usd,7.499739296
2023-06-01,moto,cm_hs_mec_usd,6.58551125
2023-07-01,moto,cm_hs_mec_usd,6.157851217
2023-08-01,moto,cm_hs_mec_usd,6.754933823
2023-09-01,moto,cm_hs_mec_usd,6.45665815
2023-10-01,moto,cm_hs_mec_usd,5.299623854
2023-11-01,moto,cm_hs_mec_usd,7.91263751
2023-12-01,moto,cm_hs_mec_usd,4.700866176
2024-01-01,moto,cm_hs_mec_usd,5.397714136
2024-02-01,moto,cm_hs_mec_usd,7.412964454
2024-03-01,moto,cm_hs_mec_usd,8.635251013
2024-04-01,moto,cm_hs_mec_usd,7.580303558
2024-05-01,moto,cm_hs_mec_usd,9.383687384
2024-06-01,moto,cm_hs_mec_usd,10.17154464
2024-07-01,moto,cm_hs_mec_usd,7.575422197
2024-08-01,moto,cm_hs_mec_usd,14.82503136
2024-09-01,moto,cm_hs_mec_usd,11.69947718
2024-10-01,moto,cm_hs_mec_usd,15.01712739
2024-11-01,moto,cm_hs_mec_usd,15.22748655
2024-12-01,moto,cm_hs_mec_usd,15.09667933
2025-01-01,moto,cm_hs_mec_usd,14.79897388
2025-02-01,moto,cm_hs_mec_usd,15.02608246
2025-03-01,moto,cm_hs_mec_usd,16.63107284
2025-04-01,moto,cm_hs_mec_usd,15.3622444
2025-05-01,moto,cm_hs_mec_usd,28.53228396
2025-06-01,moto,cm_hs_mec_usd,21.3810118
2025-07-01,moto,cm_hs_mec_usd,20.76771155
2023-01-01,auto,cm_hs_pint_usd,7.932889772
2023-02-01,auto,cm_hs_pint_usd,8.106454389
2023-03-01,auto,cm_hs_pint_usd,8.487130196
2023-04-01,auto,cm_hs_pint_usd,8.105878232
2023-05-01,auto,cm_hs_pint_usd,7.630567079
2023-06-01,auto,cm_hs_pint_usd,8.027363778
2023-07-01,auto,cm_hs_pint_usd,8.334878319
2023-08-01,auto,cm_hs_pint_usd,7.235830355
2023-09-01,auto,cm_hs_pint_usd,7.070550162
2023-10-01,auto,cm_hs_pint_usd,6.269170653
2023-11-01,auto,cm_hs_pint_usd,6.871285216
2023-12-01,auto,cm_hs_pint_usd,7.484156446
2024-01-01,auto,cm_hs_pint_usd,7.138290419
2024-02-01,auto,cm_hs_pint_usd,8.781017628
2024-03-01,auto,cm_hs_pint_usd,10.71682264
2024-04-01,auto,cm_hs_pint_usd,11.99410799
2024-05-01,auto,cm_hs_pint_usd,11.75679345
2024-06-01,auto,cm_hs_pint_usd,11.10960939
2024-07-01,auto,cm_hs_pint_usd,10.73997592
2024-08-01,auto,cm_hs_pint_usd,12.03216138
2024-09-01,auto,cm_hs_pint_usd,13.75160712
2024-10-01,auto,cm_hs_pint_usd,14.85368027
2024-11-01,auto,cm_hs_pint_usd,16.62614616
2024-12-01,auto,cm_hs_pint_usd,17.32333514
2025-01-01,auto,cm_hs_pint_usd,16.44670032
2025-02-01,auto,cm_hs_pint_usd,17.23506222
2025-03-01,auto,cm_hs_pint_usd,17.50074906
2025-04-01,auto,cm_hs_pint_usd,17.79468132
2025-05-01,auto,cm_hs_pint_usd,20.08835648
2025-06-01,auto,cm_hs_pint_usd,20.26073525
2025-07-01,auto,cm_hs_pint_usd,19.31213324
2023-01-01,camion,cm_hs_pint_usd,15.40174777
2023-02-01,camion,cm_hs_pint_usd,13.35586606
2023-03-01,camion,cm_hs_pint_usd,14.13059294
2023-04-01,camion,cm_hs_pint_usd,18.53751559
2023-05-01,camion,cm_hs_pint_usd,14.79046813
2023-06-01,camion,cm_hs_pint_usd,15.24699666
2023-07-01,camion,cm_hs_pint_usd,15.37692478
2023-08-01,camion,cm_hs_pint_usd,14.73658584
2023-09-01,camion,cm_hs_pint_usd,14.5951831
2023-10-01,camion,cm_hs_pint_usd,11.38417997
2023-11-01,camion,cm_hs_pint_usd,16.07335659
2023-12-01,camion,cm_hs_pint_usd,17.96849005
2024-01-01,camion,cm_hs_pint_usd,13.65227711
2024-02-01,camion,cm_hs_pint_usd,22.57831962
2024-03-01,camion,cm_hs_pint_usd,19.46786795
2024-04-01,camion,cm_hs_pint_usd,17.98840508
2024-05-01,camion,cm_hs_pint_usd,23.48145888
2024-06-01,camion,cm_hs_pint_usd,20.78682077
2024-07-01,camion,cm_hs_pint_usd,17.8051097
2024-08-01,camion,cm_hs_pint_usd,18.56685133
2024-09-01,camion,cm_hs_pint_usd,23.59159969
2024-10-01,camion,cm_hs_pint_usd,27.78809326
2024-11-01,camion,cm_hs_pint_usd,24.55540987
