fecha,marca,zona,tipo_cristal,instalacion
2023-12-01,CHEVROLET,CABA,Aleta/Ventilete,16962.28525296993
2023-12-01,CHEVROLET,CORD_TUC_STAFE,Aleta/Ventilete,18531.29663886964
2023-12-01,CHEVROLET,Rosario,Aleta/Ventilete,18531.29663886964
2023-12-01,CHEVROLET,TIERRA DEL FUEGO,Aleta/Ventilete,33246.07909582106
2023-12-01,FIAT,CABA,Aleta/Ventilete,16962.28525296993
2023-12-01,FIAT,CORD_TUC_STAFE,Aleta/Ventilete,18531.29663886964
2023-12-01,FIAT,Rosario,Aleta/Ventilete,18531.29663886964
2023-12-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,33246.07909582106
2023-12-01,FORD,CABA,Aleta/Ventilete,16962.28525296993
2023-12-01,FORD,CORD_TUC_STAFE,Aleta/Ventilete,18531.29663886964
2023-12-01,FORD,Rosario,Aleta/Ventilete,18531.29663886964
2023-12-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,33246.07909582106
2023-12-01,PEUGEOT,CABA,Aleta/Ventilete,16962.28525296993
2023-12-01,PEUGEOT,CORD_TUC_STAFE,Aleta/Ventilete,18531.29663886964
2023-12-01,PEUGEOT,Rosario,Aleta/Ventilete,18531.29663886964
2023-12-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,33246.07909582106
2023-12-01,RENAULT,CABA,Aleta/Ventilete,16962.28525296993
2023-12-01,RENAULT,CORD_TUC_STAFE,Aleta/Ventilete,18531.29663886964
2023-12-01,RENAULT,Rosario,Aleta/Ventilete,18531.29663886964
2023-12-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,33246.07909582106
2023-12-01,TOYOTA,CABA,Aleta/Ventilete,16962.28525296993
2023-12-01,TOYOTA,CORD_TUC_STAFE,Aleta/Ventilete,18531.29663886964
2023-12-01,TOYOTA,Rosario,Aleta/Ventilete,18531.29663886964
2023-12-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,33246.07909582106
2023-12-01,VOLKSWAGEN,CABA,Aleta/Ventilete,16962.28525296993
2023-12-01,VOLKSWAGEN,CORD_TUC_STAFE,Aleta/Ventilete,18531.29663886964
2023-12-01,VOLKSWAGEN,Rosario,Aleta/Ventilete,18531.29663886964
2023-12-01,VOLKSWAGEN,TIERRA DEL FUEGO,Aleta/Ventilete,33246.07909582106
2024-02-01,CHEVROLET,CABA,Aleta/Ventilete,18488.89092573722
2024-02-01,CHEVROLET,CORD_TUC_STAFE,Aleta/Ventilete,20199.11333636791
2024-02-01,CHEVROLET,Rosario,Aleta/Ventilete,20199.11333636791
2024-02-01,CHEVROLET,TIERRA DEL FUEGO,Aleta/Ventilete,36238.22621444496
2024-02-01,FIAT,CABA,Aleta/Ventilete,18488.89092573722
2024-02-01,FIAT,CORD_TUC_STAFE,Aleta/Ventilete,20199.11333636791
2024-02-01,FIAT,Rosario,Aleta/Ventilete,20199.11333636791
2024-02-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,36238.22621444496
2024-02-01,FORD,CABA,Aleta/Ventilete,18488.89092573722
2024-02-01,FORD,CORD_TUC_STAFE,Aleta/Ventilete,20199.11333636791
2024-02-01,FORD,Rosario,Aleta/Ventilete,20199.11333636791
2024-02-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,36238.22621444496
2024-02-01,PEUGEOT,CABA,Aleta/Ventilete,18488.89092573722
2024-02-01,PEUGEOT,CORD_TUC_STAFE,Aleta/Ventilete,20199.11333636791
2024-02-01,PEUGEOT,Rosario,Aleta/Ventilete,20199.11333636791
2024-02-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,36238.22621444496
2024-02-01,RENAULT,CABA,Aleta/Ventilete,18488.89092573722
2024-02-01,RENAULT,CORD_TUC_STAFE,Aleta/Ventilete,20199.11333636791
2024-02-01,RENAULT,Rosario,Aleta/Ventilete,20199.11333636791
2024-02-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,36238.22621444496
2024-02-01,TOYOTA,CABA,Aleta/Ventilete,18488.89092573722
2024-02-01,TOYOTA,CORD_TUC_STAFE,Aleta/Ventilete,20199.11333636791
2024-02-01,TOYOTA,Rosario,Aleta/Ventilete,20199.11333636791
2024-02-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,36238.22621444496
2024-02-01,VOLKSWAGEN,CABA,Aleta/Ventilete,18488.89092573722
2024-02-01,VOLKSWAGEN,CORD_TUC_STAFE,Aleta/Ventilete,20199.11333636791
2024-02-01,VOLKSWAGEN,Rosario,Aleta/Ventilete,20199.11333636791
2024-02-01,VOLKSWAGEN,TIERRA DEL FUEGO,Aleta/Ventilete,36238.22621444496
2024-03-01,CHEVROLET,CABA,Aleta/Ventilete,20337.78001831095
2024-03-01,CHEVROLET,CORD_TUC_STAFE,Aleta/Ventilete,22219.02467000471
2024-03-01,CHEVROLET,Rosario,Aleta/Ventilete,22219.02467000471
2024-03-01,CHEVROLET,TIERRA DEL FUEGO,Aleta/Ventilete,39862.04883588946
2024-03-01,FIAT,CABA,Aleta/Ventilete,20337.78001831095
2024-03-01,FIAT,CORD_TUC_STAFE,Aleta/Ventilete,22219.02467000471
2024-03-01,FIAT,Rosario,Aleta/Ventilete,22219.02467000471
2024-03-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,39862.04883588946
2024-03-01,FORD,CABA,Aleta/Ventilete,20337.78001831095
2024-03-01,FORD,CORD_TUC_STAFE,Aleta/Ventilete,22219.02467000471
2024-03-01,FORD,Rosario,Aleta/Ventilete,22219.02467000471
2024-03-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,39862.04883588946
2024-03-01,PEUGEOT,CABA,Aleta/Ventilete,20337.78001831095
2024-03-01,PEUGEOT,CORD_TUC_STAFE,Aleta/Ventilete,22219.02467000471
2024-03-01,PEUGEOT,Rosario,Aleta/Ventilete,22219.02467000471
2024-03-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,39862.04883588946
2024-03-01,RENAULT,CABA,Aleta/Ventilete,20337.78001831095
2024-03-01,RENAULT,CORD_TUC_STAFE,Aleta/Ventilete,22219.02467000471
2024-03-01,RENAULT,Rosario,Aleta/Ventilete,22219.02467000471
2024-03-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,39862.04883588946
2024-03-01,TOYOTA,CABA,Aleta/Ventilete,20337.78001831095
2024-03-01,TOYOTA,CORD_TUC_STAFE,Aleta/Ventilete,22219.02467000471
2024-03-01,TOYOTA,Rosario,Aleta/Ventilete,22219.02467000471
2024-03-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,39862.04883588946
2024-03-01,VOLKSWAGEN,CABA,Aleta/Ventilete,20337.78001831095
2024-03-01,VOLKSWAGEN,CORD_TUC_STAFE,Aleta/Ventilete,22219.02467000471
2024-03-01,VOLKSWAGEN,Rosario,Aleta/Ventilete,22219.02467000471
2024-03-01,VOLKSWAGEN,TIERRA DEL FUEGO,Aleta/Ventilete,39862.04883588946
2024-05-01,CHEVROLET,CABA,Aleta/Ventilete,22168.18021995893
2024-05-01,CHEVROLET,CORD_TUC_STAFE,Aleta/Ventilete,24218.73689030514
2024-05-01,CHEVROLET,Rosario,Aleta/Ventilete,24218.73689030514
2024-05-01,CHEVROLET,TIERRA DEL FUEGO,Aleta/Ventilete,43449.63323111951
2024-05-01,FIAT,CABA,Aleta/Ventilete,22168.18021995893
2024-05-01,FIAT,CORD_TUC_STAFE,Aleta/Ventilete,24218.736890305136
2024-05-01,FIAT,Rosario,Aleta/Ventilete,24218.736890305136
2024-05-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,43449.63323111951
2024-05-01,FORD,CABA,Aleta/Ventilete,22168.18021995893
2024-05-01,FORD,CORD_TUC_STAFE,Aleta/Ventilete,24218.73689030514
2024-05-01,FORD,Rosario,Aleta/Ventilete,24218.73689030514
2024-05-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,43449.63323111951
2024-05-01,PEUGEOT,CABA,Aleta/Ventilete,22168.18021995893
2024-05-01,PEUGEOT,CORD_TUC_STAFE,Aleta/Ventilete,24218.73689030514
2024-05-01,PEUGEOT,Rosario,Aleta/Ventilete,24218.73689030514
2024-05-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,43449.63323111951
2024-05-01,RENAULT,CABA,Aleta/Ventilete,22168.18021995893
2024-05-01,RENAULT,CORD_TUC_STAFE,Aleta/Ventilete,24218.73689030514
2024-05-01,RENAULT,Rosario,Aleta/Ventilete,24218.73689030514
2024-05-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,43449.63323111951
2024-05-01,TOYOTA,CABA,Aleta/Ventilete,22168.18021995893
2024-05-01,TOYOTA,CORD_TUC_STAFE,Aleta/Ventilete,24218.73689030514
2024-05-01,TOYOTA,Rosario,Aleta/Ventilete,24218.73689030514
2024-05-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,43449.633231119515
2024-05-01,VOLKSWAGEN,CABA,Aleta/Ventilete,22168.18021995893
2024-05-01,VOLKSWAGEN,CORD_TUC_STAFE,Aleta/Ventilete,24218.73689030514
2024-05-01,VOLKSWAGEN,Rosario,Aleta/Ventilete,24218.73689030514
2024-05-01,VOLKSWAGEN,TIERRA DEL FUEGO,Aleta/Ventilete,43449.63323111951
2024-07-01,CHEVROLET,CABA,Aleta/Ventilete,23719.95283535606
2024-07-01,CHEVROLET,CORD_TUC_STAFE,Aleta/Ventilete,25914.04847262649
2024-07-01,CHEVROLET,Rosario,Aleta/Ventilete,25914.04847262649
2024-07-01,CHEVROLET,TIERRA DEL FUEGO,Aleta/Ventilete,46491.10755729787
2024-07-01,FIAT,CABA,Aleta/Ventilete,23719.952835356056
2024-07-01,FIAT,CORD_TUC_STAFE,Aleta/Ventilete,25914.048472626488
2024-07-01,FIAT,Rosario,Aleta/Ventilete,25914.048472626488
2024-07-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,46491.10755729787
2024-07-01,FORD,CABA,Aleta/Ventilete,23719.952835356056
2024-07-01,FORD,CORD_TUC_STAFE,Aleta/Ventilete,25914.04847262649
2024-07-01,FORD,Rosario,Aleta/Ventilete,25914.04847262649
2024-07-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,46491.10755729787
2024-07-01,PEUGEOT,CABA,Aleta/Ventilete,23719.95283535606
2024-07-01,PEUGEOT,CORD_TUC_STAFE,Aleta/Ventilete,25914.048472626488
2024-07-01,PEUGEOT,Rosario,Aleta/Ventilete,25914.048472626488
2024-07-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,46491.10755729787
2024-07-01,RENAULT,CABA,Aleta/Ventilete,23719.95283535606
2024-07-01,RENAULT,CORD_TUC_STAFE,Aleta/Ventilete,25914.04847262649
2024-07-01,RENAULT,Rosario,Aleta/Ventilete,25914.04847262649
2024-07-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,46491.10755729787
2024-07-01,TOYOTA,CABA,Aleta/Ventilete,23719.952835356056
2024-07-01,TOYOTA,CORD_TUC_STAFE,Aleta/Ventilete,25914.04847262649
2024-07-01,TOYOTA,Rosario,Aleta/Ventilete,25914.04847262649
2024-07-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,46491.10755729787
2024-07-01,VOLKSWAGEN,CABA,Aleta/Ventilete,23719.95283535606
2024-07-01,VOLKSWAGEN,CORD_TUC_STAFE,Aleta/Ventilete,25914.048472626488
2024-07-01,VOLKSWAGEN,Rosario,Aleta/Ventilete,25914.048472626488
2024-07-01,VOLKSWAGEN,TIERRA DEL FUEGO,Aleta/Ventilete,46491.10755729787
2024-10-01,CHEVROLET,CABA,Aleta/Ventilete,26566.34717559879
2024-10-01,CHEVROLET,CORD_TUC_STAFE,Aleta/Ventilete,29023.73428934168
2024-10-01,CHEVROLET,Rosario,Aleta/Ventilete,29023.73428934168
2024-10-01,CHEVROLET,TIERRA DEL FUEGO,Aleta/Ventilete,52070.04046417362
2024-10-01,FIAT,CABA,Aleta/Ventilete,26566.34717559879
2024-10-01,FIAT,CORD_TUC_STAFE,Aleta/Ventilete,29023.73428934168
2024-10-01,FIAT,Rosario,Aleta/Ventilete,29023.73428934168
2024-10-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,52070.040464173624
2024-10-01,FORD,CABA,Aleta/Ventilete,26566.34717559879
2024-10-01,FORD,CORD_TUC_STAFE,Aleta/Ventilete,29023.73428934168
2024-10-01,FORD,Rosario,Aleta/Ventilete,29023.73428934168
2024-10-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,52070.04046417362
2024-10-01,PEUGEOT,CABA,Aleta/Ventilete,26566.34717559879
2024-10-01,PEUGEOT,CORD_TUC_STAFE,Aleta/Ventilete,29023.73428934168
2024-10-01,PEUGEOT,Rosario,Aleta/Ventilete,29023.73428934168
2024-10-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,52070.040464173624
2024-10-01,RENAULT,CABA,Aleta/Ventilete,26566.34717559879
2024-10-01,RENAULT,CORD_TUC_STAFE,Aleta/Ventilete,29023.73428934168
2024-10-01,RENAULT,Rosario,Aleta/Ventilete,29023.73428934168
2024-10-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,52070.04046417362
2024-10-01,TOYOTA,CABA,Aleta/Ventilete,26998.013107133804
2024-10-01,TOYOTA,CORD_TUC_STAFE,Aleta/Ventilete,29495.32931954368
2024-10-01,TOYOTA,Rosario,Aleta/Ventilete,29495.32931954368
2024-10-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,52916.10568998225
2024-10-01,VOLKSWAGEN,CABA,Aleta/Ventilete,26566.34717559879
2024-10-01,VOLKSWAGEN,CORD_TUC_STAFE,Aleta/Ventilete,29023.73428934168
2024-10-01,VOLKSWAGEN,Rosario,Aleta/Ventilete,29023.73428934168
2024-10-01,VOLKSWAGEN,TIERRA DEL FUEGO,Aleta/Ventilete,52070.040464173624
2025-01-01,CHEVROLET,CABA,Aleta/Ventilete,26566.34717559879
2025-01-01,CHEVROLET,CORD_TUC_STAFE,Aleta/Ventilete,29023.73428934168
2025-01-01,CHEVROLET,Rosario,Aleta/Ventilete,29023.73428934168
2025-01-01,CHEVROLET,TIERRA DEL FUEGO,Aleta/Ventilete,52070.04046417362
2025-01-01,FIAT,CABA,Aleta/Ventilete,26566.34717559879
2025-01-01,FIAT,CORD_TUC_STAFE,Aleta/Ventilete,29023.73428934168
2025-01-01,FIAT,Rosario,Aleta/Ventilete,29023.73428934168
2025-01-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,52070.040464173624
2025-01-01,FORD,CABA,Aleta/Ventilete,26566.34717559879
2025-01-01,FORD,CORD_TUC_STAFE,Aleta/Ventilete,29023.73428934168
2025-01-01,FORD,Rosario,Aleta/Ventilete,29023.73428934168
2025-01-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,52070.04046417362
2025-01-01,PEUGEOT,CABA,Aleta/Ventilete,26566.34717559879
2025-01-01,PEUGEOT,CORD_TUC_STAFE,Aleta/Ventilete,29023.73428934168
2025-01-01,PEUGEOT,Rosario,Aleta/Ventilete,29023.73428934168
2025-01-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,52070.040464173624
2025-01-01,RENAULT,CABA,Aleta/Ventilete,26566.34717559879
2025-01-01,RENAULT,CORD_TUC_STAFE,Aleta/Ventilete,29023.73428934168
2025-01-01,RENAULT,Rosario,Aleta/Ventilete,29023.73428934168
2025-01-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,52070.04046417362
2025-01-01,TOYOTA,CABA,Aleta/Ventilete,26998.013107133804
2025-01-01,TOYOTA,CORD_TUC_STAFE,Aleta/Ventilete,29495.32931954368
2025-01-01,TOYOTA,Rosario,Aleta/Ventilete,29495.32931954368
2025-01-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,52916.10568998225
2025-01-01,VOLKSWAGEN,CABA,Aleta/Ventilete,26566.34717559879
2025-01-01,VOLKSWAGEN,CORD_TUC_STAFE,Aleta/Ventilete,29023.73428934168
2025-01-01,VOLKSWAGEN,Rosario,Aleta/Ventilete,29023.73428934168
2025-01-01,VOLKSWAGEN,TIERRA DEL FUEGO,Aleta/Ventilete,52070.040464173624
2025-04-01,CHEVROLET,CABA,Aleta/Ventilete,28957.31842140268
2025-04-01,CHEVROLET,CORD_TUC_STAFE,Aleta/Ventilete,31635.87037538243
2025-04-01,CHEVROLET,Rosario,Aleta/Ventilete,31635.87037538243
2025-04-01,CHEVROLET,TIERRA DEL FUEGO,Aleta/Ventilete,56756.34410594925
2025-04-01,FIAT,CABA,Aleta/Ventilete,28957.31842140268
2025-04-01,FIAT,CORD_TUC_STAFE,Aleta/Ventilete,31635.87037538243
2025-04-01,FIAT,Rosario,Aleta/Ventilete,31635.87037538243
2025-04-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,56756.34410594925
2025-04-01,FORD,CABA,Aleta/Ventilete,28957.31842140268
2025-04-01,FORD,CORD_TUC_STAFE,Aleta/Ventilete,31635.87037538243
2025-04-01,FORD,Rosario,Aleta/Ventilete,31635.87037538243
2025-04-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,56756.34410594925
2025-04-01,PEUGEOT,CABA,Aleta/Ventilete,28957.31842140268
2025-04-01,PEUGEOT,CORD_TUC_STAFE,Aleta/Ventilete,31635.87037538243
2025-04-01,PEUGEOT,Rosario,Aleta/Ventilete,31635.87037538243
2025-04-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,56756.34410594925
2025-04-01,RENAULT,CABA,Aleta/Ventilete,28957.31842140268
2025-04-01,RENAULT,CORD_TUC_STAFE,Aleta/Ventilete,31635.870375382434
2025-04-01,RENAULT,Rosario,Aleta/Ventilete,31635.870375382434
2025-04-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,56756.34410594925
2025-04-01,TOYOTA,CABA,Aleta/Ventilete,28957.31842140268
2025-04-01,TOYOTA,CORD_TUC_STAFE,Aleta/Ventilete,31635.87037538243
2025-04-01,TOYOTA,Rosario,Aleta/Ventilete,31635.87037538243
2025-04-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,56756.34410594924
2025-04-01,VOLKSWAGEN,CABA,Aleta/Ventilete,28957.31842140268
2025-04-01,VOLKSWAGEN,CORD_TUC_STAFE,Aleta/Ventilete,31635.870375382427
2025-04-01,VOLKSWAGEN,Rosario,Aleta/Ventilete,31635.870375382427
2025-04-01,VOLKSWAGEN,TIERRA DEL FUEGO,Aleta/Ventilete,56756.34410594925
2023-12-01,CHEVROLET,CABA,Custodia/Coleta,16962.28525296993
2023-12-01,CHEVROLET,CORD_TUC_STAFE,Custodia/Coleta,18531.29663886964
2023-12-01,CHEVROLET,Rosario,Custodia/Coleta,18531.29663886964
2023-12-01,CHEVROLET,TIERRA DEL FUEGO,Custodia/Coleta,33246.07909582106
2023-12-01,FIAT,CABA,Custodia/Coleta,16962.28525296993
2023-12-01,FIAT,CORD_TUC_STAFE,Custodia/Coleta,18531.29663886964
2023-12-01,FIAT,Rosario,Custodia/Coleta,18531.29663886964
2023-12-01,FIAT,TIERRA DEL FUEGO,Custodia/Coleta,33246.07909582106
2023-12-01,FORD,CABA,Custodia/Coleta,16962.28525296993
2023-12-01,FORD,CORD_TUC_STAFE,Custodia/Coleta,18531.29663886964
2023-12-01,FORD,Rosario,Custodia/Coleta,18531.29663886964
2023-12-01,FORD,TIERRA DEL FUEGO,Custodia/Coleta,33246.07909582106
2023-12-01,PEUGEOT,CABA,Custodia/Coleta,16962.28525296993
2023-12-01,PEUGEOT,CORD_TUC_STAFE,Custodia/Coleta,18531.29663886964
2023-12-01,PEUGEOT,Rosario,Custodia/Coleta,18531.29663886964
2023-12-01,PEUGEOT,TIERRA DEL FUEGO,Custodia/Coleta,33246.07909582106
2023-12-01,RENAULT,CABA,Custodia/Coleta,16962.28525296993
2023-12-01,RENAULT,CORD_TUC_STAFE,Custodia/Coleta,18531.29663886964
2023-12-01,RENAULT,Rosario,Custodia/Coleta,18531.29663886964
2023-12-01,RENAULT,TIERRA DEL FUEGO,Custodia/Coleta,33246.07909582106
2023-12-01,TOYOTA,CABA,Custodia/Coleta,16962.28525296993
2023-12-01,TOYOTA,CORD_TUC_STAFE,Custodia/Coleta,18531.296638869637
2023-12-01,TOYOTA,Rosario,Custodia/Coleta,18531.296638869637
2023-12-01,TOYOTA,TIERRA DEL FUEGO,Custodia/Coleta,33246.07909582106
2023-12-01,VOLKSWAGEN,CABA,Custodia/Coleta,16962.28525296993
2023-12-01,VOLKSWAGEN,CORD_TUC_STAFE,Custodia/Coleta,18531.29663886964
2023-12-01,VOLKSWAGEN,Rosario,Custodia/Coleta,18531.29663886964
2023-12-01,VOLKSWAGEN,TIERRA DEL FUEGO,Custodia/Coleta,33246.07909582106
2024-02-01,CHEVROLET,CABA,Custodia/Coleta,18488.89092573722
2024-02-01,CHEVROLET,CORD_TUC_STAFE,Custodia/Coleta,20199.11333636791
2024-02-01,CHEVROLET,Rosario,Custodia/Coleta,20199.11333636791
2024-02-01,CHEVROLET,TIERRA DEL FUEGO,Custodia/Coleta,36238.22621444496
2024-02-01,FIAT,CABA,Custodia/Coleta,18488.89092573722
2024-02-01,FIAT,CORD_TUC_STAFE,Custodia/Coleta,20199.11333636791
2024-02-01,FIAT,Rosario,Custodia/Coleta,20199.11333636791
2024-02-01,FIAT,TIERRA DEL FUEGO,Custodia/Coleta,36238.22621444496
2024-02-01,FORD,CABA,Custodia/Coleta,18488.89092573722
2024-02-01,FORD,CORD_TUC_STAFE,Custodia/Coleta,20199.11333636791
2024-02-01,FORD,Rosario,Custodia/Coleta,20199.11333636791
2024-02-01,FORD,TIERRA DEL FUEGO,Custodia/Coleta,36238.22621444496
2024-02-01,PEUGEOT,CABA,Custodia/Coleta,18488.89092573722
2024-02-01,PEUGEOT,CORD_TUC_STAFE,Custodia/Coleta,20199.11333636791
2024-02-01,PEUGEOT,Rosario,Custodia/Coleta,20199.11333636791
2024-02-01,PEUGEOT,TIERRA DEL FUEGO,Custodia/Coleta,36238.22621444496
2024-02-01,RENAULT,CABA,Custodia/Coleta,18488.89092573722
2024-02-01,RENAULT,CORD_TUC_STAFE,Custodia/Coleta,20199.113336367907
2024-02-01,RENAULT,Rosario,Custodia/Coleta,20199.113336367907
2024-02-01,RENAULT,TIERRA DEL FUEGO,Custodia/Coleta,36238.22621444496
2024-02-01,TOYOTA,CABA,Custodia/Coleta,18488.890925737218
2024-02-01,TOYOTA,CORD_TUC_STAFE,Custodia/Coleta,20199.11333636791
2024-02-01,TOYOTA,Rosario,Custodia/Coleta,20199.11333636791
2024-02-01,TOYOTA,TIERRA DEL FUEGO,Custodia/Coleta,36238.226214444956
2024-02-01,VOLKSWAGEN,CABA,Custodia/Coleta,18488.89092573722
2024-02-01,VOLKSWAGEN,CORD_TUC_STAFE,Custodia/Coleta,20199.11333636791
2024-02-01,VOLKSWAGEN,Rosario,Custodia/Coleta,20199.11333636791
2024-02-01,VOLKSWAGEN,TIERRA DEL FUEGO,Custodia/Coleta,36238.22621444496
2024-03-01,CHEVROLET,CABA,Custodia/Coleta,20337.78001831095
2024-03-01,CHEVROLET,CORD_TUC_STAFE,Custodia/Coleta,22219.02467000471
2024-03-01,CHEVROLET,Rosario,Custodia/Coleta,22219.02467000471
2024-03-01,CHEVROLET,TIERRA DEL FUEGO,Custodia/Coleta,39862.04883588946
2024-03-01,FIAT,CABA,Custodia/Coleta,20337.78001831095
2024-03-01,FIAT,CORD_TUC_STAFE,Custodia/Coleta,22219.02467000471
2024-03-01,FIAT,Rosario,Custodia/Coleta,22219.02467000471
2024-03-01,FIAT,TIERRA DEL FUEGO,Custodia/Coleta,39862.04883588946
2024-03-01,FORD,CABA,Custodia/Coleta,20337.78001831095
2024-03-01,FORD,CORD_TUC_STAFE,Custodia/Coleta,22219.02467000471
2024-03-01,FORD,Rosario,Custodia/Coleta,22219.02467000471
2024-03-01,FORD,TIERRA DEL FUEGO,Custodia/Coleta,39862.04883588946
2024-03-01,PEUGEOT,CABA,Custodia/Coleta,20337.78001831095
2024-03-01,PEUGEOT,CORD_TUC_STAFE,Custodia/Coleta,22219.02467000471
2024-03-01,PEUGEOT,Rosario,Custodia/Coleta,22219.02467000471
2024-03-01,PEUGEOT,TIERRA DEL FUEGO,Custodia/Coleta,39862.04883588946
2024-03-01,RENAULT,CABA,Custodia/Coleta,20337.78001831095
2024-03-01,RENAULT,CORD_TUC_STAFE,Custodia/Coleta,22219.02467000471
2024-03-01,RENAULT,Rosario,Custodia/Coleta,22219.02467000471
2024-03-01,RENAULT,TIERRA DEL FUEGO,Custodia/Coleta,39862.04883588946
2024-03-01,TOYOTA,CABA,Custodia/Coleta,20337.78001831095
2024-03-01,TOYOTA,CORD_TUC_STAFE,Custodia/Coleta,22219.02467000471
2024-03-01,TOYOTA,Rosario,Custodia/Coleta,22219.02467000471
2024-03-01,TOYOTA,TIERRA DEL FUEGO,Custodia/Coleta,39862.04883588946
2024-03-01,VOLKSWAGEN,CABA,Custodia/Coleta,20337.78001831095
2024-03-01,VOLKSWAGEN,CORD_TUC_STAFE,Custodia/Coleta,22219.02467000471
2024-03-01,VOLKSWAGEN,Rosario,Custodia/Coleta,22219.02467000471
2024-03-01,VOLKSWAGEN,TIERRA DEL FUEGO,Custodia/Coleta,39862.04883588946
2024-05-01,CHEVROLET,CABA,Custodia/Coleta,22168.18021995893
2024-05-01,CHEVROLET,CORD_TUC_STAFE,Custodia/Coleta,24218.73689030514
2024-05-01,CHEVROLET,Rosario,Custodia/Coleta,24218.73689030514
2024-05-01,CHEVROLET,TIERRA DEL FUEGO,Custodia/Coleta,43449.63323111951
2024-05-01,FIAT,CABA,Custodia/Coleta,22168.18021995893
2024-05-01,FIAT,CORD_TUC_STAFE,Custodia/Coleta,24218.73689030514
2024-05-01,FIAT,Rosario,Custodia/Coleta,24218.73689030514
2024-05-01,FIAT,TIERRA DEL FUEGO,Custodia/Coleta,43449.63323111951
2024-05-01,FORD,CABA,Custodia/Coleta,22168.18021995893
2024-05-01,FORD,CORD_TUC_STAFE,Custodia/Coleta,24218.73689030514
2024-05-01,FORD,Rosario,Custodia/Coleta,24218.73689030514
2024-05-01,FORD,TIERRA DEL FUEGO,Custodia/Coleta,43449.63323111951
2024-05-01,PEUGEOT,CABA,Custodia/Coleta,22168.18021995893
2024-05-01,PEUGEOT,CORD_TUC_STAFE,Custodia/Coleta,24218.73689030514
2024-05-01,PEUGEOT,Rosario,Custodia/Coleta,24218.73689030514
2024-05-01,PEUGEOT,TIERRA DEL FUEGO,Custodia/Coleta,43449.63323111951
2024-05-01,RENAULT,CABA,Custodia/Coleta,22168.18021995893
2024-05-01,RENAULT,CORD_TUC_STAFE,Custodia/Coleta,24218.73689030514
2024-05-01,RENAULT,Rosario,Custodia/Coleta,24218.73689030514
2024-05-01,RENAULT,TIERRA DEL FUEGO,Custodia/Coleta,43449.6332311195
2024-05-01,TOYOTA,CABA,Custodia/Coleta,22168.18021995893
2024-05-01,TOYOTA,CORD_TUC_STAFE,Custodia/Coleta,24218.736890305136
2024-05-01,TOYOTA,Rosario,Custodia/Coleta,24218.736890305136
2024-05-01,TOYOTA,TIERRA DEL FUEGO,Custodia/Coleta,43449.63323111951
2024-05-01,VOLKSWAGEN,CABA,Custodia/Coleta,22168.18021995893
2024-05-01,VOLKSWAGEN,CORD_TUC_STAFE,Custodia/Coleta,24218.73689030514
2024-05-01,VOLKSWAGEN,Rosario,Custodia/Coleta,24218.73689030514
