fecha,marca,zona,tipo_cristal,precio_ipc,instalacion_ipc
2024-07-01,FIAT,TIERRA DEL FUEGO,Custodia/Coleta,213568.6363980879,64682.26490797956
2024-07-01,FIAT,TIERRA DEL FUEGO,Luneta,308922.48034766567,95602.94360615728
2024-07-01,FIAT,TIERRA DEL FUEGO,Parabrisas,487512.153397749,145288.64708039307
2024-07-01,FIAT,TIERRA DEL FUEGO,Puerta,122221.8596994894,46257.39376511579
2024-07-01,FORD,CABA,Aleta/Ventilete,64692.62370363572,33001.1555652957
2024-07-01,FORD,CABA,Custodia/Coleta,68575.73800036864,33001.1555652957
2024-07-01,FORD,CABA,Luneta,195956.1441349756,51349.14245196058
2024-07-01,FORD,CABA,Parabrisas,321955.5401675474,73284.41611742474
2024-07-01,FORD,CABA,Puerta,84451.11184281517,23600.71110465092
2024-07-01,FORD,CORD_TUC_STAFE,Aleta/Ventilete,60995.90234914227,36053.76245508555
2024-07-01,FORD,CORD_TUC_STAFE,Custodia/Coleta,64657.12440034758,36053.76245508555
2024-07-01,FORD,CORD_TUC_STAFE,Luneta,184758.65018440556,56098.93812876693
2024-07-01,FORD,CORD_TUC_STAFE,Parabrisas,303558.0807294019,80063.22460828655
2024-07-01,FORD,CORD_TUC_STAFE,Puerta,79625.33402322575,25783.77688183112
2024-07-01,FORD,Rosario,Aleta/Ventilete,57299.180994648785,36053.76245508555
2024-07-01,FORD,Rosario,Custodia/Coleta,60738.51080032652,36053.76245508555
2024-07-01,FORD,Rosario,Luneta,173561.15623383553,56098.93812876693
2024-07-01,FORD,Rosario,Parabrisas,285160.6212912563,80063.22460828655
2024-07-01,FORD,Rosario,Puerta,74799.5562036363,25783.77688183112
2024-07-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,110901.6406348041,64682.26490797957
2024-07-01,FORD,TIERRA DEL FUEGO,Custodia/Coleta,117558.40800063197,64682.26490797957
2024-07-01,FORD,TIERRA DEL FUEGO,Luneta,335924.81851710106,100644.31920584274
2024-07-01,FORD,TIERRA DEL FUEGO,Parabrisas,551923.783144367,143637.4555901525
2024-07-01,FORD,TIERRA DEL FUEGO,Puerta,144773.33458768317,46257.39376511579
2024-07-01,PEUGEOT,CABA,Aleta/Ventilete,191779.60872928266,33001.1555652957
2024-07-01,PEUGEOT,CABA,Custodia/Coleta,106397.50903775959,33001.1555652957
2024-07-01,PEUGEOT,CABA,Luneta,211956.59159448242,52563.18800453789
2024-07-01,PEUGEOT,CABA,Parabrisas,340651.7883315578,73090.96992996066
2024-07-01,PEUGEOT,CABA,Puerta,72274.91607669267,23600.71110465092
2024-07-01,PEUGEOT,CORD_TUC_STAFE,Aleta/Ventilete,190798.26836908364,36053.76245508555
2024-07-01,PEUGEOT,CORD_TUC_STAFE,Custodia/Coleta,100317.65137845905,36053.76245508555
2024-07-01,PEUGEOT,CORD_TUC_STAFE,Luneta,199844.78636051205,57425.28289495764
2024-07-01,PEUGEOT,CORD_TUC_STAFE,Parabrisas,321185.9718554688,79851.88464848202
2024-07-01,PEUGEOT,CORD_TUC_STAFE,Puerta,68144.92087231023,25783.776881831123
2024-07-01,PEUGEOT,Rosario,Aleta/Ventilete,189816.9280088846,36053.76245508555
2024-07-01,PEUGEOT,Rosario,Custodia/Coleta,94237.7937191585,36053.76245508555
2024-07-01,PEUGEOT,Rosario,Luneta,187732.9811265416,57425.28289495764
2024-07-01,PEUGEOT,Rosario,Parabrisas,301720.1553793798,79851.88464848202
2024-07-01,PEUGEOT,Rosario,Puerta,64014.9256679278,25783.776881831123
2024-07-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,204046.36323177043,64682.26490797957
2024-07-01,PEUGEOT,TIERRA DEL FUEGO,Custodia/Coleta,182395.72977901646,64682.26490797957
2024-07-01,PEUGEOT,TIERRA DEL FUEGO,Luneta,363354.1570191127,103023.84848889428
2024-07-01,PEUGEOT,TIERRA DEL FUEGO,Parabrisas,583974.4942826706,143258.3010627229
2024-07-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,123899.85613147313,46257.39376511579
2024-07-01,RENAULT,CABA,Aleta/Ventilete,66896.57541468383,33001.1555652957
2024-07-01,RENAULT,CABA,Custodia/Coleta,153699.72299519088,33001.1555652957
2024-07-01,RENAULT,CABA,Luneta,170909.63603401324,48076.49791892608
2024-07-01,RENAULT,CABA,Parabrisas,259890.76748467237,72156.41094469509
2024-07-01,RENAULT,CABA,Puerta,75629.79090373144,23600.71110465092
2024-07-01,RENAULT,CORD_TUC_STAFE,Aleta/Ventilete,63073.913962416176,36053.76245508555
2024-07-01,RENAULT,CORD_TUC_STAFE,Custodia/Coleta,144916.88168118,36053.76245508555
2024-07-01,RENAULT,CORD_TUC_STAFE,Luneta,161143.37111778394,52523.57397642675
2024-07-01,RENAULT,CORD_TUC_STAFE,Parabrisas,245039.86648554826,78830.87895707939
2024-07-01,RENAULT,CORD_TUC_STAFE,Puerta,71308.08856637536,25783.77688183112
2024-07-01,RENAULT,Rosario,Aleta/Ventilete,59251.25251014852,36053.76245508555
2024-07-01,RENAULT,Rosario,Custodia/Coleta,136134.04036716904,36053.76245508555
2024-07-01,RENAULT,Rosario,Luneta,151377.10620155462,52523.57397642675
2024-07-01,RENAULT,Rosario,Parabrisas,230188.9654864241,78830.87895707939
2024-07-01,RENAULT,Rosario,Puerta,66986.38622901928,25783.77688183112
2024-07-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,114679.8435680294,64682.264907979574
2024-07-01,RENAULT,TIERRA DEL FUEGO,Custodia/Coleta,263485.23942032724,64682.26490797957
2024-07-01,RENAULT,TIERRA DEL FUEGO,Luneta,292987.9474868799,94229.93592109511
2024-07-01,RENAULT,TIERRA DEL FUEGO,Parabrisas,445527.02997372404,141426.56545160236
2024-07-01,RENAULT,TIERRA DEL FUEGO,Puerta,129651.07012068247,46257.39376511579
2024-07-01,TOYOTA,CABA,Aleta/Ventilete,58075.74449708835,33001.1555652957
2024-07-01,TOYOTA,CABA,Custodia/Coleta,203653.7338636243,33001.1555652957
2024-07-01,TOYOTA,CABA,Luneta,305685.0679224069,52606.5467742728
2024-07-01,TOYOTA,CABA,Parabrisas,345617.50845374475,73763.20555766068
2024-07-01,TOYOTA,CABA,Puerta,102614.08989735099,23600.71110465092
2024-07-01,TOYOTA,CORD_TUC_STAFE,Aleta/Ventilete,54757.13052582618,36053.76245508555
2024-07-01,TOYOTA,CORD_TUC_STAFE,Custodia/Coleta,192016.37764284576,36053.76245508555
2024-07-01,TOYOTA,CORD_TUC_STAFE,Luneta,288217.34975541226,57472.652350893026
2024-07-01,TOYOTA,CORD_TUC_STAFE,Parabrisas,325867.9365421022,80586.30207174429
2024-07-01,TOYOTA,CORD_TUC_STAFE,Puerta,96750.42761750237,25783.77688183112
2024-07-01,TOYOTA,Rosario,Aleta/Ventilete,51438.516554563976,36053.76245508555
2024-07-01,TOYOTA,Rosario,Custodia/Coleta,180379.02142206716,36053.76245508555
2024-07-01,TOYOTA,Rosario,Luneta,270749.6315884175,57472.652350893026
2024-07-01,TOYOTA,Rosario,Parabrisas,306118.3646304597,80586.30207174429
2024-07-01,TOYOTA,Rosario,Puerta,90886.76533765373,25783.77688183112
2024-07-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,99558.41913786574,64682.264907979574
2024-07-01,TOYOTA,TIERRA DEL FUEGO,Custodia/Coleta,349120.6866233559,64682.26490797957
2024-07-01,TOYOTA,TIERRA DEL FUEGO,Luneta,524031.54500984034,103108.83167757468
2024-07-01,TOYOTA,TIERRA DEL FUEGO,Parabrisas,592487.1573492767,144575.8828930149
2024-07-01,TOYOTA,TIERRA DEL FUEGO,Puerta,175909.86839545885,46257.39376511579
2024-07-01,VOLKSWAGEN,CABA,Aleta/Ventilete,61685.944896093686,33001.1555652957
2024-07-01,VOLKSWAGEN,CABA,Custodia/Coleta,79957.97169010749,33001.1555652957
2024-07-01,VOLKSWAGEN,CABA,Luneta,208824.4537238764,52430.141916584216
2024-07-01,VOLKSWAGEN,CABA,Parabrisas,284274.3083621289,74225.05911544756
2024-07-01,VOLKSWAGEN,CABA,Puerta,83629.58892497142,23600.71110465092
2024-07-01,VOLKSWAGEN,CORD_TUC_STAFE,Aleta/Ventilete,58161.03375917405,36053.76245508555
2024-07-01,VOLKSWAGEN,CORD_TUC_STAFE,Custodia/Coleta,75388.94473638706,36053.76245508555
2024-07-01,VOLKSWAGEN,CORD_TUC_STAFE,Luneta,196891.62779679778,57279.930043868255
2024-07-01,VOLKSWAGEN,CORD_TUC_STAFE,Parabrisas,268030.06217000727,81090.87708362646
2024-07-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,78850.75527211593,25783.77688183112
2024-07-01,VOLKSWAGEN,Rosario,Aleta/Ventilete,54636.122622254414,36053.76245508555
2024-07-01,VOLKSWAGEN,Rosario,Custodia/Coleta,70819.91778266664,36053.76245508555
2024-07-01,VOLKSWAGEN,Rosario,Luneta,184958.8018697191,57279.930043868255
2024-07-01,VOLKSWAGEN,Rosario,Parabrisas,251785.81597788562,81090.87708362646
2024-07-01,VOLKSWAGEN,Rosario,Puerta,74071.92161926042,25783.77688183112
2024-07-01,VOLKSWAGEN,TIERRA DEL FUEGO,Aleta/Ventilete,105747.3341075892,64682.26490797957
2024-07-01,VOLKSWAGEN,TIERRA DEL FUEGO,Custodia/Coleta,137070.80861161285,64682.26490797956
2024-07-01,VOLKSWAGEN,TIERRA DEL FUEGO,Luneta,357984.7778123595,102763.07815650506
2024-07-01,VOLKSWAGEN,TIERRA DEL FUEGO,Parabrisas,487327.3857636496,145481.11586627722
2024-07-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,143365.00958566534,46257.39376511579
2024-10-01,CHEVROLET,CABA,Aleta/Ventilete,57589.842216415265,33392.45882250693
2024-10-01,CHEVROLET,CABA,Custodia/Coleta,148605.72104433703,33392.45882250693
2024-10-01,CHEVROLET,CABA,Luneta,163963.87677158514,52470.78319932093
2024-10-01,CHEVROLET,CABA,Parabrisas,249598.1376342269,72785.23715975901
2024-10-01,CHEVROLET,CABA,Puerta,77244.83204827506,23880.55085479175
2024-10-01,CHEVROLET,CORD_TUC_STAFE,Aleta/Ventilete,54298.99408976297,36481.26126358882
2024-10-01,CHEVROLET,CORD_TUC_STAFE,Custodia/Coleta,140113.9655560892,36481.26126358882
2024-10-01,CHEVROLET,CORD_TUC_STAFE,Luneta,154594.51238463743,57324.33064525812
2024-10-01,CHEVROLET,CORD_TUC_STAFE,Parabrisas,235335.38691227115,79517.87159703673
2024-10-01,CHEVROLET,CORD_TUC_STAFE,Puerta,72830.8416455165,26089.50180885998
2024-10-01,CHEVROLET,Rosario,Aleta/Ventilete,51008.14596311066,36481.26126358882
2024-10-01,CHEVROLET,Rosario,Custodia/Coleta,131622.21006784137,36481.26126358882
2024-10-01,CHEVROLET,Rosario,Luneta,145225.14799768972,57324.33064525812
2024-10-01,CHEVROLET,Rosario,Parabrisas,221072.6361903153,79517.87159703673
2024-10-01,CHEVROLET,Rosario,Puerta,68416.85124275791,26089.50180885998
2024-10-01,CHEVROLET,TIERRA DEL FUEGO,Aleta/Ventilete,98725.44379956902,65449.21929211359
2024-10-01,CHEVROLET,TIERRA DEL FUEGO,Custodia/Coleta,254752.66464743493,65449.21929211358
2024-10-01,CHEVROLET,TIERRA DEL FUEGO,Luneta,281080.9316084317,102842.73507066905
2024-10-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,427882.5216586747,142659.06483312763
2024-10-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,132419.71208275727,46805.87967539182
2024-10-01,FIAT,CABA,Aleta/Ventilete,45505.47628231361,33392.45882250693
2024-10-01,FIAT,CABA,Custodia/Coleta,112552.59119183908,33392.45882250693
2024-10-01,FIAT,CABA,Luneta,164295.4001045473,48636.95100098839
2024-10-01,FIAT,CABA,Parabrisas,265383.38906172896,73651.55868073854
2024-10-01,FIAT,CABA,Puerta,64412.01873771998,23880.55085479175
2024-10-01,FIAT,CORD_TUC_STAFE,Aleta/Ventilete,42905.163351895695,36481.26126358882
2024-10-01,FIAT,CORD_TUC_STAFE,Custodia/Coleta,106121.01455230541,36481.26126358882
2024-10-01,FIAT,CORD_TUC_STAFE,Luneta,154907.0915271446,53135.86896857981
2024-10-01,FIAT,CORD_TUC_STAFE,Parabrisas,250218.62397248732,80464.32785870686
2024-10-01,FIAT,CORD_TUC_STAFE,Puerta,60731.33195270742,26089.50180885998
2024-10-01,FIAT,Rosario,Aleta/Ventilete,40304.85042147778,36481.26126358882
2024-10-01,FIAT,Rosario,Custodia/Coleta,99689.43791277177,36481.26126358882
2024-10-01,FIAT,Rosario,Luneta,145518.78294974187,53135.86896857981
2024-10-01,FIAT,Rosario,Parabrisas,235053.85888324567,80464.32785870686
2024-10-01,FIAT,Rosario,Puerta,57050.64516769484,26089.50180885998
2024-10-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,78009.38791253763,65449.21929211358
2024-10-01,FIAT,TIERRA DEL FUEGO,Custodia/Coleta,192947.29918600983,65449.21929211358
2024-10-01,FIAT,TIERRA DEL FUEGO,Luneta,281649.257322081,95328.42396193725
2024-10-01,FIAT,TIERRA DEL FUEGO,Parabrisas,454942.9526772497,144357.0550142475
2024-10-01,FIAT,TIERRA DEL FUEGO,Puerta,110420.60355037711,46805.87967539182
2024-10-01,FORD,CABA,Aleta/Ventilete,58446.16153097802,33392.45882250693
2024-10-01,FORD,CABA,Custodia/Coleta,64582.3677092959,33392.45882250693
2024-10-01,FORD,CABA,Luneta,178889.4698749935,51116.359839444296
2024-10-01,FORD,CABA,Parabrisas,298316.8739637032,72829.20114504293
2024-10-01,FORD,CABA,Puerta,76362.43845427799,23880.55085479175
2024-10-01,FORD,CORD_TUC_STAFE,Aleta/Ventilete,55106.38087206499,36481.26126358882
2024-10-01,FORD,CORD_TUC_STAFE,Custodia/Coleta,60891.946697336134,36481.26126358882
2024-10-01,FORD,CORD_TUC_STAFE,Luneta,168667.21445356534,55844.62312459289
2024-10-01,FORD,CORD_TUC_STAFE,Parabrisas,281270.1954514916,79565.90225095939
2024-10-01,FORD,CORD_TUC_STAFE,Puerta,71998.87054260497,26089.50180885998
2024-10-01,FORD,Rosario,Aleta/Ventilete,51766.60021315196,36481.26126358882
2024-10-01,FORD,Rosario,Custodia/Coleta,57201.525685376364,36481.26126358882
2024-10-01,FORD,Rosario,Luneta,158444.95903213712,55844.62312459289
2024-10-01,FORD,Rosario,Parabrisas,264223.51693928003,79565.90225095939
2024-10-01,FORD,Rosario,Puerta,67635.30263093194,26089.50180885998
2024-10-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,100193.4197673909,65449.21929211358
2024-10-01,FORD,TIERRA DEL FUEGO,Custodia/Coleta,110712.63035879296,65449.21929211359
2024-10-01,FORD,TIERRA DEL FUEGO,Luneta,306667.662642846,100188.06528531083
2024-10-01,FORD,TIERRA DEL FUEGO,Parabrisas,511400.35536634846,142745.23424428407
2024-10-01,FORD,TIERRA DEL FUEGO,Puerta,130907.03735019083,46805.87967539182
2024-10-01,PEUGEOT,CABA,Aleta/Ventilete,174524.1069975502,33392.45882250693
2024-10-01,PEUGEOT,CABA,Custodia/Coleta,96124.18918426256,33392.45882250693
2024-10-01,PEUGEOT,CABA,Luneta,194898.85332842186,52236.68543491317
2024-10-01,PEUGEOT,CABA,Parabrisas,317860.1130511485,72636.9565718585
2024-10-01,PEUGEOT,CABA,Puerta,65296.33794121198,23880.55085479175
2024-10-01,PEUGEOT,CORD_TUC_STAFE,Aleta/Ventilete,173637.52095534836,36481.26126358882
2024-10-01,PEUGEOT,CORD_TUC_STAFE,Custodia/Coleta,90631.3783737333,36481.26126358882
2024-10-01,PEUGEOT,CORD_TUC_STAFE,Luneta,183761.7759953692,57068.57883764263
2024-10-01,PEUGEOT,CORD_TUC_STAFE,Parabrisas,299696.6780196543,79355.87505475542
2024-10-01,PEUGEOT,CORD_TUC_STAFE,Puerta,61565.11863028559,26089.50180885998
2024-10-01,PEUGEOT,Rosario,Aleta/Ventilete,172750.9349131465,36481.26126358882
2024-10-01,PEUGEOT,Rosario,Custodia/Coleta,85138.567563204,36481.26126358882
2024-10-01,PEUGEOT,Rosario,Luneta,172624.69866231648,57068.57883764263
2024-10-01,PEUGEOT,Rosario,Parabrisas,281533.2429881601,79355.87505475542
2024-10-01,PEUGEOT,Rosario,Puerta,57833.89931935919,26089.50180885998
2024-10-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,185606.4325250734,65449.21929211358
2024-10-01,PEUGEOT,TIERRA DEL FUEGO,Custodia/Coleta,164784.3243158787,65449.21929211358
2024-10-01,PEUGEOT,TIERRA DEL FUEGO,Luneta,334112.3199915803,102383.90345242983
2024-10-01,PEUGEOT,TIERRA DEL FUEGO,Parabrisas,544903.050944826,142368.43488084263
2024-10-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,111936.57932779199,46805.87967539182
2024-10-01,RENAULT,CABA,Aleta/Ventilete,60897.068678481955,33392.45882250693
2024-10-01,RENAULT,CABA,Custodia/Coleta,139527.56252139466,33392.45882250693
2024-10-01,RENAULT,CABA,Luneta,158286.65057923537,47898.40372196426
2024-10-01,RENAULT,CABA,Parabrisas,241398.64892554202,71708.20271222817
2024-10-01,RENAULT,CABA,Puerta,68388.89954832017,23880.55085479175
2024-10-01,RENAULT,CORD_TUC_STAFE,Aleta/Ventilete,57417.23618256871,36481.26126358882
2024-10-01,RENAULT,CORD_TUC_STAFE,Custodia/Coleta,131554.55894874356,36481.26126358882
2024-10-01,RENAULT,CORD_TUC_STAFE,Luneta,149241.69911756474,52329.00606624596
2024-10-01,RENAULT,CORD_TUC_STAFE,Parabrisas,227604.44041551105,78341.21146310927
2024-10-01,RENAULT,CORD_TUC_STAFE,Puerta,64480.96243127332,26089.50180885998
2024-10-01,RENAULT,Rosario,Aleta/Ventilete,53937.40368665545,36481.26126358882
2024-10-01,RENAULT,Rosario,Custodia/Coleta,123581.55537609242,36481.26126358882
2024-10-01,RENAULT,Rosario,Luneta,140196.74765589417,52329.00606624596
2024-10-01,RENAULT,Rosario,Parabrisas,213810.23190548006,78341.21146310927
2024-10-01,RENAULT,Rosario,Puerta,60573.02531422644,26089.50180885998
2024-10-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,104394.97487739765,65449.21929211359
2024-10-01,RENAULT,TIERRA DEL FUEGO,Custodia/Coleta,239190.10717953372,65449.21929211357
2024-10-01,RENAULT,TIERRA DEL FUEGO,Luneta,271348.5438501177,93880.87129504999
2024-10-01,RENAULT,TIERRA DEL FUEGO,Parabrisas,413826.2553009292,140548.07731596718
2024-10-01,RENAULT,TIERRA DEL FUEGO,Puerta,117238.11351140602,46805.87967539182
2024-10-01,TOYOTA,CABA,Aleta/Ventilete,51881.646904844965,33935.03950733295
2024-10-01,TOYOTA,CABA,Custodia/Coleta,183989.7401643219,33392.45882250693
2024-10-01,TOYOTA,CABA,Luneta,278567.5350852384,52319.89252030882
2024-10-01,TOYOTA,CABA,Parabrisas,319272.43762970273,72918.76186251428
2024-10-01,TOYOTA,CABA,Puerta,93461.96753476569,24973.65559562554
2024-10-01,TOYOTA,CORD_TUC_STAFE,Aleta/Ventilete,48916.98136742526,37074.030661761244
2024-10-01,TOYOTA,CORD_TUC_STAFE,Custodia/Coleta,173476.0407263607,36481.26126358882
2024-10-01,TOYOTA,CORD_TUC_STAFE,Luneta,262649.3902232248,57159.48257843739
2024-10-01,TOYOTA,CORD_TUC_STAFE,Parabrisas,301028.2983365769,79663.74733479685
2024-10-01,TOYOTA,CORD_TUC_STAFE,Puerta,88121.28367563622,27283.718738220894
2024-10-01,TOYOTA,Rosario,Aleta/Ventilete,45952.31583000555,37074.030661761244
2024-10-01,TOYOTA,Rosario,Custodia/Coleta,162962.3412883994,36481.26126358882
2024-10-01,TOYOTA,Rosario,Luneta,246731.24536121116,57159.48257843739
2024-10-01,TOYOTA,Rosario,Parabrisas,282784.159043451,79663.74733479685
2024-10-01,TOYOTA,Rosario,Puerta,82780.59981650676,27283.718738220894
2024-10-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,88939.96612259137,66512.67743437257
2024-10-01,TOYOTA,TIERRA DEL FUEGO,Custodia/Coleta,315410.9831388376,65449.21929211358
2024-10-01,TOYOTA,TIERRA DEL FUEGO,Luneta,477544.3458604087,102546.98933980532
2024-10-01,TOYOTA,TIERRA DEL FUEGO,Parabrisas,547324.1787937762,142920.77325052794
2024-10-01,TOYOTA,TIERRA DEL FUEGO,Puerta,160220.51577388402,48948.36496742605
2024-10-01,VOLKSWAGEN,CABA,Aleta/Ventilete,55729.795658071016,33392.45882250693
2024-10-01,VOLKSWAGEN,CABA,Custodia/Coleta,70741.73685828128,34192.051410671585
2024-10-01,VOLKSWAGEN,CABA,Luneta,189771.20712867306,52104.46577875034
2024-10-01,VOLKSWAGEN,CABA,Parabrisas,263719.6235721234,73528.68082185085
2024-10-01,VOLKSWAGEN,CABA,Puerta,76011.83090269347,24158.125766509093
2024-10-01,VOLKSWAGEN,CORD_TUC_STAFE,Aleta/Ventilete,52545.23590618125,36481.26126358882
2024-10-01,VOLKSWAGEN,CORD_TUC_STAFE,Custodia/Coleta,66699.35189495093,37354.81616615871
2024-10-01,VOLKSWAGEN,CORD_TUC_STAFE,Luneta,178927.13814989178,56924.12886328474
2024-10-01,VOLKSWAGEN,CORD_TUC_STAFE,Parabrisas,248649.93079657355,80330.08379787205
2024-10-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,71668.29770825386,26392.752399911176
2024-10-01,VOLKSWAGEN,Rosario,Aleta/Ventilete,49360.67615429148,36481.26126358882
2024-10-01,VOLKSWAGEN,Rosario,Custodia/Coleta,62656.966931620576,37354.81616615871
2024-10-01,VOLKSWAGEN,Rosario,Luneta,168083.06917111046,56924.12886328474
2024-10-01,VOLKSWAGEN,Rosario,Parabrisas,233580.2380210236,80330.08379787205
2024-10-01,VOLKSWAGEN,Rosario,Puerta,67324.76451381423,26392.752399911176
2024-10-01,VOLKSWAGEN,TIERRA DEL FUEGO,Aleta/Ventilete,95536.79255669317,65449.21929211358
2024-10-01,VOLKSWAGEN,TIERRA DEL FUEGO,Custodia/Coleta,121271.54889991078,67016.4207649163
2024-10-01,VOLKSWAGEN,TIERRA DEL FUEGO,Luneta,325322.0693634396,102124.75292635069
2024-10-01,VOLKSWAGEN,TIERRA DEL FUEGO,Parabrisas,452090.78326649737,144116.2144108276
2024-10-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,130305.99583318882,47349.92650235781
2025-01-01,CHEVROLET,CABA,Aleta/Ventilete,53560.87687745213,31056.334012977826
2025-01-01,CHEVROLET,CABA,Custodia/Coleta,138209.31646643742,31056.334012977826
2025-01-01,CHEVROLET,CABA,Luneta,152493.0209586404,48799.94544942943
2025-01-01,CHEVROLET,CABA,Parabrisas,232136.3387041474,67693.20727360503
2025-01-01,CHEVROLET,CABA,Puerta,71497.27586278485,22209.87581963984
2025-01-01,CHEVROLET,CORD_TUC_STAFE,Aleta/Ventilete,50500.25534159774,33929.04490917828
2025-01-01,CHEVROLET,CORD_TUC_STAFE,Custodia/Coleta,130311.64123978387,33929.04490917828
2025-01-01,CHEVROLET,CORD_TUC_STAFE,Luneta,143779.13404671813,53313.94040350165
2025-01-01,CHEVROLET,CORD_TUC_STAFE,Parabrisas,218871.40506391044,73954.82894641349
2025-01-01,CHEVROLET,CORD_TUC_STAFE,Puerta,67411.7172420543,24264.28933295653
2025-01-01,CHEVROLET,Rosario,Aleta/Ventilete,47439.633805743324,33929.04490917828
2025-01-01,CHEVROLET,Rosario,Custodia/Coleta,122413.96601313031,33929.04490917828
2025-01-01,CHEVROLET,Rosario,Luneta,135065.2471347958,53313.94040350165
2025-01-01,CHEVROLET,Rosario,Parabrisas,205606.47142367344,73954.82894641349
2025-01-01,CHEVROLET,Rosario,Puerta,63326.15862132373,24264.28933295653
2025-01-01,CHEVROLET,TIERRA DEL FUEGO,Aleta/Ventilete,91818.64607563225,60870.41466543655
2025-01-01,CHEVROLET,TIERRA DEL FUEGO,Custodia/Coleta,236930.25679960698,60870.41466543655
2025-01-01,CHEVROLET,TIERRA DEL FUEGO,Luneta,261416.6073576693,95647.89308088168
2025-01-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,397948.00920710986,132678.68625626582
2025-01-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,122566.7586219169,43531.3566064941
2025-01-01,FIAT,CABA,Aleta/Ventilete,48006.107035541485,31056.33401297783
2025-01-01,FIAT,CABA,Custodia/Coleta,104678.4510436803,31056.33401297783
2025-01-01,FIAT,CABA,Luneta,152801.35103449057,45234.32681876803
2025-01-01,FIAT,CABA,Parabrisas,247089.19440367154,68492.23900399717
2025-01-01,FIAT,CABA,Puerta,60766.75568157528,22209.87581963984
2025-01-01,FIAT,CORD_TUC_STAFE,Aleta/Ventilete,45262.900919224834,33929.04490917828
2025-01-01,FIAT,CORD_TUC_STAFE,Custodia/Coleta,98696.8252697557,33929.04490917828
2025-01-01,FIAT,CORD_TUC_STAFE,Luneta,144069.84526109116,49418.50204950406
2025-01-01,FIAT,CORD_TUC_STAFE,Parabrisas,232969.8118663189,74827.7711118669
2025-01-01,FIAT,CORD_TUC_STAFE,Puerta,57294.36964262813,24264.28933295653
2025-01-01,FIAT,Rosario,Aleta/Ventilete,42519.69480290818,33929.04490917828
2025-01-01,FIAT,Rosario,Custodia/Coleta,92715.19949583113,33929.04490917828
2025-01-01,FIAT,Rosario,Luneta,135338.33948769167,49418.50204950406
2025-01-01,FIAT,Rosario,Parabrisas,218850.42932896625,74827.7711118669
2025-01-01,FIAT,Rosario,Puerta,53821.983603680965,24264.28933295653
2025-01-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,82296.1834894997,60870.41466543655
2025-01-01,FIAT,TIERRA DEL FUEGO,Custodia/Coleta,179448.77321773765,60870.41466543655
2025-01-01,FIAT,TIERRA DEL FUEGO,Luneta,261945.17320198388,88659.28056478532
2025-01-01,FIAT,TIERRA DEL FUEGO,Parabrisas,423581.47612057975,134244.78844783438
2025-01-01,FIAT,TIERRA DEL FUEGO,Puerta,104171.58116841476,43531.3566064941
2025-01-01,FORD,CABA,Aleta/Ventilete,57476.66263059289,31056.33401297783
2025-01-01,FORD,CABA,Custodia/Coleta,60064.20771797094,31056.33401297783
2025-01-01,FORD,CABA,Luneta,166374.42475777664,47540.27707691182
2025-01-01,FORD,CABA,Parabrisas,277446.729178257,67734.0955537636
2025-01-01,FORD,CABA,Puerta,71020.14880925973,22209.87581963984
2025-01-01,FORD,CORD_TUC_STAFE,Aleta/Ventilete,54192.28190884473,33929.04490917828
2025-01-01,FORD,CORD_TUC_STAFE,Custodia/Coleta,56631.96727694403,33929.04490917828
2025-01-01,FORD,CORD_TUC_STAFE,Luneta,156867.314771618,51937.75270652616
2025-01-01,FORD,CORD_TUC_STAFE,Parabrisas,261592.6303680709,73999.49939248673
2025-01-01,FORD,CORD_TUC_STAFE,Puerta,66961.85459158776,24264.289332956527
2025-01-01,FORD,Rosario,Aleta/Ventilete,50907.90118709656,33929.04490917828
2025-01-01,FORD,Rosario,Custodia/Coleta,53199.726835917114,33929.04490917828
2025-01-01,FORD,Rosario,Luneta,147360.20478545935,51937.75270652616
2025-01-01,FORD,Rosario,Parabrisas,245738.53155788477,73999.49939248673
2025-01-01,FORD,Rosario,Puerta,62903.56037391577,24264.289332956527
2025-01-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,98531.42165244496,60870.41466543655
2025-01-01,FORD,TIERRA DEL FUEGO,Custodia/Coleta,102967.21323080732,60870.41466543655
