coverable,fecha,provincia,prima_dev,prima_dev_ipc,sa,sa_ipc,pagos,pagos_ipc,rva,ar,cant_stros_total,cant_stros_nro_stro,coste_medio
( Blank ),2022-08-01,chaco,1255513,12434785,1434594942,14208426116,364532,3400702,0,10,5,3,72906
( Blank ),2022-08-01,chubut,1514134,14996200,3718814950,36831656043,22872796,138750879,0,14,7,4,3267542
( Blank ),2022-08-01,santiago_del_estero,281177,2784826,337973000,3347331195,94461,828628,0,4,1,1,94461
( Blank ),2022-08-01,tucuman,73187,724858,58467633,579071499,272550,1671150,0,5,3,3,90850
( Blank ),2022-08-01,tierra_del_fuego,191178,1893460,5544740000,54915869510,57000,500013,0,1,4,2,14250
( Blank ),2022-08-01,formosa,42738,423287,116055000,1149424722,276000,2302777,0,1,2,2,138000
( Blank ),2022-08-01,la_pampa,338331,3350884,357970150,3545385725,0,0,0,5,0,0,0
( Blank ),2022-08-01,capital_federal,329976,3268135,1038010324,10280597379,80622,694595,0,5,4,3,20155
( Blank ),2022-08-01,misiones,777292,7698412,3899444300,38620634030,127125,1095685,0,13,3,2,42375
( Blank ),2022-08-01,neuquen,648235,6420215,2796295000,27694891253,158722,1440782,0,6,7,7,22674
( Blank ),2022-08-01,rio_negro,522953,5179401,1430316700,14166053816,639000,5605410,0,7,1,1,639000
( Blank ),2022-08-01,santa_cruz,1588061,15728383,20606277600,204087414698,0,0,0,17,1,1,0
( Blank ),2022-09-01,buenos_aires,14585614,136068599,49230185729,459266387244,26414995,203236937,2905631,132,63,54,465406
( Blank ),2022-09-01,catamarca,2337,21803,0,0,95000,531286,0,0,1,1,95000
( Blank ),2022-09-01,cordoba,4517906,42147363,9241617462,86214670960,6424724,44293714,90000,52,22,16,296123
( Blank ),2022-09-01,entre_rios,1052650,9820138,2112277250,19705347993,725250,5796620,0,11,3,3,241750
( Blank ),2022-09-01,corrientes,548107,5113271,1149398400,10722690621,321270,2360249,0,6,4,3,80317
( Blank ),2022-09-01,san_luis,146955,1370947,382122700,3564807024,0,0,0,1,0,0,0
( Blank ),2022-09-01,santa_fe,19009032,177334506,65610341874,612076193327,36605293,267427104,0,114,84,64,435777
( Blank ),2022-09-01,jujuy,45507,424536,80825700,754019646,0,0,0,0,0,0,0
( Blank ),2022-09-01,la_rioja,461,4305,0,0,0,0,0,0,0,0,0
( Blank ),2022-09-01,mendoza,2821679,26323326,6277234595,58560064560,111943,1012790,0,20,5,5,22388
( Blank ),2022-09-01,salta,216785,2022383,123594748,1153010344,0,0,0,1,0,0,0
( Blank ),2022-09-01,san_juan,26945,251370,86575096,807655526,0,0,0,0,0,0,0
( Blank ),2022-09-01,chaco,907410,8465194,1824455075,17020266705,463500,3414253,0,10,8,6,57937
( Blank ),2022-09-01,chubut,1557289,14527887,3566515950,33271881289,58799,515790,0,14,1,1,58799
( Blank ),2022-09-01,santiago_del_estero,285044,2659169,395785500,3692266727,52789,441377,0,4,1,1,52789
( Blank ),2022-09-01,tucuman,72463,676017,715668682,6676443836,0,0,0,5,1,1,0
( Blank ),2022-09-01,tierra_del_fuego,185772,1733065,5544740000,51726652465,104325,558447,0,1,2,1,52162
( Blank ),2022-09-01,formosa,40971,382218,129989800,1212669522,0,0,0,1,0,0,0
( Blank ),2022-09-01,la_pampa,357308,3333319,466667050,4353517804,0,0,0,5,0,0,0
( Blank ),2022-09-01,capital_federal,365609,3410756,1114637924,10398411560,208325,1600276,12928925,5,8,7,1642156
( Blank ),2022-09-01,misiones,829974,7742802,3463119811,32307302943,796818,5987964,2905631,12,8,5,462806
( Blank ),2022-09-01,neuquen,629150,5869325,2805195000,26169549312,273364,2356636,0,5,6,4,45560
( Blank ),2022-09-01,rio_negro,586882,5475007,1464554900,13662772706,508375,3817289,0,7,5,3,101675
( Blank ),2022-09-01,santa_cruz,1633572,15239539,20610118300,192270949871,0,0,0,17,0,0,0
( Blank ),2022-10-01,buenos_aires,16481467,144578053,56456742530,495247544249,34873680,222702285,8674780,137,64,47,680444
( Blank ),2022-10-01,catamarca,2414,21185,0,0,0,0,0,0,0,0,0
( Blank ),2022-10-01,cordoba,5028589,44111584,10927407930,95856964109,1223749,10642203,100000,54,10,8,132374
( Blank ),2022-10-01,entre_rios,1169756,10261290,2459885250,21578505498,540000,3528154,0,11,2,2,270000
( Blank ),2022-10-01,corrientes,610660,5356807,929696100,8155442375,126970,952446,0,6,1,1,126970
( Blank ),2022-10-01,san_luis,168016,1473867,458536700,4022357018,0,0,0,1,0,0,0
( Blank ),2022-10-01,santa_fe,20956357,183832515,64664579358,567247997167,44830175,300935435,0,116,73,56,614111
( Blank ),2022-10-01,jujuy,59143,518813,67580700,592828672,0,0,0,0,0,0,0
( Blank ),2022-10-01,la_rioja,476,4183,0,0,0,0,0,0,0,0,0
( Blank ),2022-10-01,mendoza,3143342,27573906,9355161274,82064965837,838066,5229514,0,21,12,8,69838
( Blank ),2022-10-01,salta,227426,1995022,129808748,1138703028,35000,292639,0,1,2,1,17500
( Blank ),2022-10-01,san_juan,28192,247311,86575096,759450542,0,0,0,0,0,0,0
( Blank ),2022-10-01,chaco,1126781,9884311,1681738027,14752474029,20148615,151508270,0,10,8,5,2518576
( Blank ),2022-10-01,chubut,1736020,15228648,3804767050,33376023019,1080000,8915880,0,14,2,2,540000
( Blank ),2022-10-01,santiago_del_estero,315818,2770411,746779500,6550868804,0,0,0,4,2,2,0
( Blank ),2022-10-01,tucuman,54132,474857,711746049,6243549789,215402,1298262,0,5,1,1,215402
( Blank ),2022-10-01,tierra_del_fuego,195333,1713496,5544740000,48639343070,32000,240043,0,1,2,1,16000
( Blank ),2022-10-01,formosa,15675,137505,125714800,1102790264,0,0,0,1,0,0,0
( Blank ),2022-10-01,la_pampa,406166,3562958,457624050,4014351109,15372,128526,0,5,2,1,7686
( Blank ),2022-10-01,capital_federal,385400,3380795,1115308924,9783667655,120013,969064,50000,4,6,5,28335
( Blank ),2022-10-01,misiones,922644,8093580,3941157021,34572457582,0,0,0,12,2,2,0
( Blank ),2022-10-01,neuquen,687170,6027969,4088267000,35862929762,159315,1300895,0,6,5,5,31863
( Blank ),2022-10-01,rio_negro,609562,5347181,1592396900,13968759422,0,0,0,7,2,2,0
( Blank ),2022-10-01,santa_cruz,1821722,15980440,21914445300,192237007171,95450,671499,0,18,2,2,47725
( Blank ),2022-11-01,buenos_aires,17318216,144799593,56365885019,471281629599,40280753,279723713,4680442,133,52,40,864638
( Blank ),2022-11-01,catamarca,-143,-1197,0,0,0,0,0,0,0,0,0
( Blank ),2022-11-01,cordoba,5269087,44055430,11143890592,93175347412,3479649,14182518,5865000,51,17,13,549685
( Blank ),2022-11-01,entre_rios,1186411,9919718,1752156010,14649977365,0,0,0,11,0,0,0
( Blank ),2022-11-01,corrientes,610451,5104055,1095386600,9158652998,184190,797305,14360990,6,3,2,4848393
( Blank ),2022-11-01,san_luis,184762,1544822,432181700,3613520763,0,0,0,1,0,0,0
( Blank ),2022-11-01,santa_fe,21628691,180839975,71786513027,600215269068,242833042,382772560,0,112,85,60,2856859
( Blank ),2022-11-01,jujuy,56576,473039,67580700,565049984,0,0,0,0,0,0,0
( Blank ),2022-11-01,la_rioja,461,3858,0,0,0,0,0,0,0,0,0
( Blank ),2022-11-01,mendoza,3144165,26288732,7614531929,63665974821,178757,1421750,0,20,14,11,12768
( Blank ),2022-11-01,salta,301579,2521543,200576748,1677045195,0,0,0,1,0,0,0
( Blank ),2022-11-01,san_juan,28245,236162,88599096,740787203,0,0,0,0,0,0,0
( Blank ),2022-11-01,chaco,1210059,10117442,2038646027,17045353254,230000,1592636,0,9,2,2,115000
( Blank ),2022-11-01,chubut,1761401,14727282,3933878600,32891610174,132000,990179,0,14,1,1,132000
( Blank ),2022-11-01,santiago_del_estero,334150,2793871,757131250,6330461221,0,0,0,4,0,0,0
( Blank ),2022-11-01,tucuman,55839,466881,738944049,6178395948,0,0,0,4,0,0,0
( Blank ),2022-11-01,tierra_del_fuego,301585,2521595,6188087000,51739305159,0,0,0,1,0,0,0
( Blank ),2022-11-01,formosa,12137,101482,125714800,1051115862,0,0,0,1,0,0,0
( Blank ),2022-11-01,la_pampa,371424,3105526,1279124373,10694905593,0,0,0,5,0,0,0
( Blank ),2022-11-01,capital_federal,355883,2975581,653054924,5460267123,0,0,0,4,2,2,0
( Blank ),2022-11-01,misiones,1119199,9357754,8991213721,75176569181,89256,669542,0,18,1,1,89256
( Blank ),2022-11-01,neuquen,728675,6092537,1354378000,11324109801,3113279,18663865,0,6,2,2,1556639
( Blank ),2022-11-01,rio_negro,609739,5098100,1597041900,13353050503,199552,914515,0,7,3,2,66517
( Blank ),2022-11-01,santa_cruz,1954077,16338269,22082782300,184636675619,170353,1277878,0,17,3,2,56784
( Blank ),2022-12-01,buenos_aires,19658744,156356384,60212431025,478901232249,33935636,150807352,27655384,139,59,45,1043915
( Blank ),2022-12-01,catamarca,-827,-6579,0,0,0,0,0,0,0,0,0
( Blank ),2022-12-01,cordoba,5838942,46440212,9901464364,78751570136,260000,1705866,170000,52,12,10,35833
( Blank ),2022-12-01,entre_rios,1218575,9691969,1846549210,14686580114,632500,2026824,0,12,3,2,210833
( Blank ),2022-12-01,corrientes,686084,5456793,1269201100,10094625983,280000,1565895,0,6,2,2,140000
( Blank ),2022-12-01,san_luis,228639,1818486,1309681700,10416589551,69660,455134,0,1,2,2,34830
( Blank ),2022-12-01,santa_fe,24255633,192917857,70743950431,562663962544,6086541,36150286,0,116,61,46,99779
( Blank ),2022-12-01,jujuy,50298,400053,67580700,537504963,0,0,0,0,0,0,0
( Blank ),2022-12-01,la_rioja,476,3792,0,0,0,0,0,0,0,0,0
( Blank ),2022-12-01,mendoza,3612129,28729176,7822253479,62214508964,1815481,10845120,0,22,10,9,181548
( Blank ),2022-12-01,salta,504130,4009614,226801748,1803873963,0,0,0,1,1,1,0
( Blank ),2022-12-01,san_juan,30068,239153,86575096,688577416,0,0,0,0,0,0,0
( Blank ),2022-12-01,chaco,1312736,10440889,1670974749,13290143793,6125,34254,0,9,3,1,2041
( Blank ),2022-12-01,chubut,1883822,14983038,3632695400,28892743139,125650,763009,0,14,4,3,31412
( Blank ),2022-12-01,santiago_del_estero,376967,2998217,760651150,6049859917,0,0,0,4,0,0,0
( Blank ),2022-12-01,tucuman,60526,481401,728932200,5797582374,0,0,99000,3,2,2,49500
( Blank ),2022-12-01,tierra_del_fuego,320543,2549450,8759818700,69671459831,0,0,0,1,0,0,0
( Blank ),2022-12-01,formosa,14701,116933,13934800,110830816,0,0,0,0,0,0,0
( Blank ),2022-12-01,la_pampa,352396,2802797,957198223,7613102489,52126,391017,0,5,1,1,52126
( Blank ),2022-12-01,capital_federal,366052,2911415,641461924,5101885120,0,0,0,4,2,2,0
( Blank ),2022-12-01,misiones,1190834,9471336,9270458736,73732849454,770050,4511638,0,18,6,6,128341
( Blank ),2022-12-01,neuquen,785316,6246033,1376918000,10951355319,0,0,0,6,2,2,0
( Blank ),2022-12-01,rio_negro,766322,6094965,1760147900,13999384912,0,0,0,7,0,0,0
( Blank ),2022-12-01,santa_cruz,2828837,22499242,21075046585,167620964759,123420,925817,0,17,3,3,41140
( Blank ),2023-01-01,buenos_aires,21205922,159073162,70906497516,531894836980,69451423,321682798,7416203,139,54,46,1423474
( Blank ),2023-01-01,catamarca,295,2218,0,0,0,0,0,0,0,0,0
( Blank ),2023-01-01,cordoba,6313343,47358618,11792460240,88459435138,867909,5266774,0,52,8,7,108488
( Blank ),2023-01-01,entre_rios,1424089,10682602,3115119210,23367616260,128068,722560,0,13,3,3,42689
( Blank ),2023-01-01,corrientes,751247,5635376,1554394100,11660062553,0,0,0,6,1,1,0
( Blank ),2023-01-01,san_luis,250017,1875469,1135423700,8517216688,0,0,0,1,0,0,0
( Blank ),2023-01-01,santa_fe,25641222,192343927,73219978781,549249082134,32679513,142678568,0,114,95,67,343994
( Blank ),2023-01-01,jujuy,50583,379446,67580700,506946848,0,0,0,0,0,0,0
( Blank ),2023-01-01,la_rioja,476,3577,0,0,0,0,0,0,0,0,0
( Blank ),2023-01-01,mendoza,3906016,29300419,8123256092,60935430830,2762378,6988202,6476049,22,9,6,1026491
( Blank ),2023-01-01,salta,521227,3909914,247201748,1854348163,0,0,0,1,0,0,0
( Blank ),2023-01-01,san_juan,17113,128377,133169050,998948370,0,0,0,0,0,0,0
( Blank ),2023-01-01,chaco,1406520,10550804,1733602255,13004366617,64854,486494,0,9,2,2,32427
( Blank ),2023-01-01,chubut,2055368,15418059,4531808900,33994709095,78208,510983,0,14,1,1,78208
( Blank ),2023-01-01,santiago_del_estero,417830,3134293,1058531150,7940418343,133698,940576,0,4,2,2,66849
( Blank ),2023-01-01,tucuman,60241,451895,728932200,5467979485,59125,415950,0,3,1,1,59125
( Blank ),2023-01-01,tierra_del_fuego,391500,2936784,8116471700,60884538695,0,0,0,1,0,0,0
( Blank ),2023-01-01,formosa,15798,118511,13934800,104529887,0,0,0,0,0,0,0
( Blank ),2023-01-01,la_pampa,416942,3127633,1095865223,8220474492,0,0,0,5,1,1,0
( Blank ),2023-01-01,capital_federal,439407,3296151,767354916,5756201931,0,0,0,4,1,1,0
( Blank ),2023-01-01,misiones,1220924,9158594,9258896947,69454276474,350577,590208,14360990,18,6,3,2451927
( Blank ),2023-01-01,neuquen,800241,6002896,1352843000,10148156123,146506,987516,0,6,4,4,36626
( Blank ),2023-01-01,rio_negro,838716,6291519,1779036900,13345188030,0,0,0,7,0,0,0
( Blank ),2023-01-01,santa_cruz,2950405,22132041,21184484585,158912347525,565418,3393994,0,17,2,2,282709
( Blank ),2023-02-01,buenos_aires,20641071,145211763,68217978103,479919564376,18617367,105302560,0,127,53,42,351271
( Blank ),2023-02-01,catamarca,3591,25268,0,0,0,0,0,0,0,0,0
( Blank ),2023-02-01,cordoba,6372727,44832699,11791348165,82953186709,21586379,61651835,0,47,20,16,1079318
( Blank ),2023-02-01,entre_rios,1477250,10392586,2624371532,18462687952,0,0,0,11,1,1,0
( Blank ),2023-02-01,corrientes,927601,6525762,1800645100,12667698983,15566625,94454054,0,6,1,1,15566625
( Blank ),2023-02-01,san_luis,241396,1698247,1233312700,8676464918,0,0,0,1,0,0,0
( Blank ),2023-02-01,santa_fe,24904099,175202552,75475434608,530976418632,29700608,165877063,12925000,103,76,55,560863
( Blank ),2023-02-01,jujuy,9480,66698,67580700,475436256,0,0,0,0,0,0,0
( Blank ),2023-02-01,la_rioja,430,3030,0,0,0,0,0,0,0,0,0
( Blank ),2023-02-01,mendoza,3679599,25886309,8051177513,56640752362,1624805,3613121,0,19,11,8,147709
( Blank ),2023-02-01,salta,523725,3684451,370044810,2603298265,390000,1721557,0,1,4,2,97500
( Blank ),2023-02-01,san_juan,20039,140982,15981600,112431982,0,0,0,0,0,0,0
( Blank ),2023-02-01,chaco,1347513,9479875,1902060255,13381163652,110000,615173,0,8,3,2,36666
( Blank ),2023-02-01,chubut,1944685,13681042,4216976600,29666806744,257631,1495037,0,12,5,4,51526
( Blank ),2023-02-01,santiago_del_estero,418029,2940874,1020952613,7182492750,0,0,0,4,1,1,0
( Blank ),2023-02-01,tucuman,71657,504116,728932200,5128103085,0,0,0,2,0,0,0
( Blank ),2023-02-01,tierra_del_fuego,383227,2696041,8963947700,63062172100,0,0,0,1,0,0,0
( Blank ),2023-02-01,formosa,15184,106825,13934800,98032562,0,0,0,0,0,0,0
( Blank ),2023-02-01,la_pampa,409459,2880583,972319494,6840354419,0,0,0,4,0,0,0
( Blank ),2023-02-01,capital_federal,483004,3397980,728328492,5123855948,0,0,0,3,1,1,0
( Blank ),2023-02-01,misiones,1127628,7932975,9573544372,67350739097,1156600,7556783,0,16,2,2,578300
( Blank ),2023-02-01,neuquen,733744,5161953,1373998000,9666198564,0,0,0,5,4,3,0
( Blank ),2023-02-01,rio_negro,818430,5757729,1507397300,10604674540,62000,346734,0,6,1,1,62000
( Blank ),2023-02-01,santa_cruz,2940130,20684083,21935804585,154320343022,0,0,67616,15,2,2,33808
( Blank ),2023-03-01,buenos_aires,24113489,157548329,71871890901,469583506639,38447096,145303016,0,140,56,45,686555
( Blank ),2023-03-01,catamarca,5040,32935,0,0,0,0,0,0,0,0,0
( Blank ),2023-03-01,cordoba,7410585,48417930,12246350860,80012982936,1280852,6105491,0,51,13,10,98527
( Blank ),2023-03-01,entre_rios,1764487,11528491,2573212072,16812385662,0,0,0,12,1,1,0
( Blank ),2023-03-01,corrientes,1255261,8201402,1403299450,9168623066,393000,2197846,0,7,2,2,196500
( Blank ),2023-03-01,san_luis,290955,1900989,1362763200,8903774676,0,0,0,1,0,0,0
( Blank ),2023-03-01,santa_fe,29165017,190553106,76034365639,496779528013,38826042,206965010,24000,113,68,52,571324
( Blank ),2023-03-01,jujuy,-28002,-182958,67580700,441546503,0,0,0,0,0,0,0
( Blank ),2023-03-01,la_rioja,476,3115,0,0,0,0,0,0,0,0,0
( Blank ),2023-03-01,mendoza,4270875,27904269,7956080463,51981993459,3153888,16200410,0,21,14,11,225277
( Blank ),2023-03-01,salta,353233,2307893,442252620,2889509842,92561,517645,0,1,1,1,92561
( Blank ),2023-03-01,san_juan,25164,164418,13957600,91193632,0,0,0,0,0,0,0
( Blank ),2023-03-01,chaco,1620916,10590449,1825606105,11927813582,416405,2291232,0,9,4,3,104101
( Blank ),2023-03-01,chubut,2252554,14717323,4172113300,27258996098,699214,3746900,0,13,5,3,139842
( Blank ),2023-03-01,santiago_del_estero,482030,3149404,1069001863,6984450209,0,0,0,4,1,1,0
( Blank ),2023-03-01,tucuman,91307,596568,728932200,4762564811,606440,3167498,0,3,2,1,303220
( Blank ),2023-03-01,tierra_del_fuego,440399,2877402,8814277700,57589126690,0,0,0,1,0,0,0
( Blank ),2023-03-01,formosa,50724,331413,126999800,829768226,0,0,0,0,0,0,0
( Blank ),2023-03-01,la_pampa,483642,3159937,1033652171,6753488809,0,0,0,5,0,0,0
( Blank ),2023-03-01,capital_federal,522600,3414475,690311992,4510235113,0,0,0,4,0,0,0
( Blank ),2023-03-01,misiones,1426952,9323159,9408645372,61472498234,0,0,0,18,6,6,0
( Blank ),2023-03-01,neuquen,861602,5629379,1472455219,9620460468,0,0,0,6,1,1,0
( Blank ),2023-03-01,rio_negro,1062449,6941637,1499824850,9799283191,818398,3524842,0,7,5,4,163679
( Blank ),2023-03-01,santa_cruz,3023723,19755859,22332173741,145909900577,8599285,47830312,0,17,2,2,4299642
( Blank ),2023-04-01,buenos_aires,24879723,149954429,78174669067,471172306116,31954355,82622988,0,136,64,50,499286
( Blank ),2023-04-01,catamarca,4120,24833,0,0,0,0,0,0,0,0,0
( Blank ),2023-04-01,cordoba,7474738,45051543,13026857654,78515133290,1042425,4043381,0,50,9,8,115825
( Blank ),2023-04-01,entre_rios,1840706,11094254,2725801372,16428878226,39000,218107,0,12,4,2,9750
( Blank ),2023-04-01,corrientes,1163437,7012244,1515416250,9133676901,0,0,0,6,0,0,0
( Blank ),2023-04-01,san_luis,296260,1785616,1427184250,8601887314,0,0,0,1,0,0,0
( Blank ),2023-04-01,santa_fe,29941994,180465590,76024990584,458215820589,20887711,92325038,290000,109,88,60,240655
( Blank ),2023-04-01,jujuy,3014,18170,0,0,0,0,0,0,0,0,0
( Blank ),2023-04-01,la_rioja,461,2781,0,0,0,0,0,0,0,0,0
( Blank ),2023-04-01,mendoza,4262193,25688982,13596059017,81945808760,11373130,50549121,0,20,16,11,710820
( Blank ),2023-04-01,salta,362626,2185613,463546098,2793872831,0,0,0,1,0,0,0
( Blank ),2023-04-01,san_juan,24419,147182,13957600,84124879,0,0,0,0,0,0,0
( Blank ),2023-04-01,chaco,1685725,10160168,2642089618,15924332948,135730,744704,0,9,2,1,67865
( Blank ),2023-04-01,chubut,2330446,14046009,5970425750,35984792805,488925,2602886,0,14,4,3,122231
( Blank ),2023-04-01,santiago_del_estero,477191,2876121,907516363,5469758718,0,0,0,4,0,0,0
( Blank ),2023-04-01,tucuman,93355,562670,728932200,4393400954,0,0,0,3,1,1,0
( Blank ),2023-04-01,tierra_del_fuego,437257,2635430,8814277700,53125182366,0,0,0,1,0,0,0
( Blank ),2023-04-01,formosa,89866,541640,113065000,681462390,0,0,0,0,0,0,0
( Blank ),2023-04-01,la_pampa,498974,3007404,991854971,5978082156,797675,4185967,0,5,1,1,797675
( Blank ),2023-04-01,capital_federal,525906,3169725,1125786252,6785309244,123000,649240,0,3,2,2,61500
( Blank ),2023-04-01,misiones,1509507,9098061,9469842461,57076385020,49291442,134046542,0,17,12,8,4107620
( Blank ),2023-04-01,neuquen,1795501,10821798,5115328219,30830971495,0,0,0,6,0,0,0
( Blank ),2023-04-01,rio_negro,1066593,6428537,1802010150,10861028106,20511219,93606105,0,7,2,2,10255609
( Blank ),2023-04-01,santa_cruz,3345529,20164088,23089700866,139165636826,807085,3663695,0,17,4,3,201771
( Blank ),2023-05-01,buenos_aires,27414034,153312562,78269818798,437722686946,54988213,124240377,6870275,140,60,43,1030974
( Blank ),2023-05-01,catamarca,-3236,-18099,0,0,0,0,0,0,0,0,0
( Blank ),2023-05-01,cordoba,8341452,46649444,14240546289,79640023199,12497133,50951476,0,51,8,8,1562141
( Blank ),2023-05-01,entre_rios,2021188,11303466,2725907258,15244591948,257914,693066,6331374,12,6,3,1098214
( Blank ),2023-05-01,corrientes,1232021,6890063,1402831250,7845310919,88092,437242,0,7,1,1,88092
( Blank ),2023-05-01,san_luis,332175,1857688,1330176250,7438989016,0,0,0,1,0,0,0
( Blank ),2023-05-01,santa_fe,33508593,187396245,127516637417,713134718041,8536937,34945915,0,112,64,54,133389
( Blank ),2023-05-01,jujuy,3115,17421,0,0,0,0,0,0,0,0,0
( Blank ),2023-05-01,la_rioja,762,4264,0,0,0,0,0,0,0,0,0
( Blank ),2023-05-01,mendoza,4660753,26065194,17122042813,95754745578,368972,558067,0,21,7,7,52710
( Blank ),2023-05-01,salta,515060,2880469,450183788,2517645503,598594,784738,0,1,1,1,598594
( Blank ),2023-05-01,san_juan,31373,175460,40627600,227209192,0,0,0,0,0,0,0
( Blank ),2023-05-01,chaco,1739042,9725570,2331796868,13040536011,0,0,0,10,1,1,0
( Blank ),2023-05-01,chubut,2838133,15872211,4131005800,23102582657,2793230,13977354,0,15,8,6,349153
( Blank ),2023-05-01,santiago_del_estero,515536,2883128,966043903,5402584794,71678,110943,0,4,1,1,71678
( Blank ),2023-05-01,tucuman,100015,559332,782044200,4373569453,0,0,0,3,1,1,0
( Blank ),2023-05-01,tierra_del_fuego,452670,2531553,8814277700,49293704489,0,0,0,1,0,0,0
( Blank ),2023-05-01,formosa,225667,1262039,302925000,1694103129,1318747,5831572,0,1,1,1,1318747
( Blank ),2023-05-01,la_pampa,648074,3624346,1801017333,10072160103,73500,387961,0,5,1,1,73500
( Blank ),2023-05-01,capital_federal,643692,3599838,921278256,5152233643,109660,578827,0,3,1,1,109660
( Blank ),2023-05-01,misiones,1818521,10170054,9705355250,54277041176,92000,456638,0,18,3,3,30666
( Blank ),2023-05-01,neuquen,1829938,10233901,5162176219,28869386435,107127,565454,0,6,3,2,35709
( Blank ),2023-05-01,rio_negro,1054057,5894803,2191358480,12255136611,398256,1831668,0,8,6,5,66376
( Blank ),2023-05-01,santa_cruz,3545271,19826872,22640362866,126615860617,0,0,0,17,1,1,0
( Blank ),2023-06-01,buenos_aires,28993747,153039915,83390789616,440167976127,19328460,76420546,0,134,67,55,288484
( Blank ),2023-06-01,catamarca,0,0,0,0,0,0,0,0,0,0,0
( Blank ),2023-06-01,cordoba,8639199,45600960,16946181263,89448323302,36562851,42090197,36100913,49,14,9,5190268
( Blank ),2023-06-01,entre_rios,2066511,10907826,2913158086,15376744900,275935,1276227,0,11,6,4,45989
( Blank ),2023-06-01,corrientes,1195525,6310435,1743800350,9204434620,913000,3300475,0,6,2,2,456500
( Blank ),2023-06-01,san_luis,335927,1773156,1330442150,7022574449,0,0,0,1,1,1,0
( Blank ),2023-06-01,santa_fe,36478233,192545825,96632208362,510061168366,29504014,91279384,17075075,107,68,48,684986
( Blank ),2023-06-01,jujuy,3014,15912,0,0,0,0,0,0,0,0,0
( Blank ),2023-06-01,la_rioja,1265,6678,0,0,0,0,0,0,0,0,0
( Blank ),2023-06-01,mendoza,5811342,30674451,18401663413,97130905935,928719,2445114,0,20,4,3,232179
( Blank ),2023-06-01,salta,518295,2735762,537643288,2837883644,0,0,0,1,0,0,0
( Blank ),2023-06-01,san_juan,32255,170260,28997600,153060248,0,0,0,0,0,0,0
( Blank ),2023-06-01,chaco,1790247,9449598,2373641456,12528973053,117109,516949,0,9,1,1,117109
( Blank ),2023-06-01,chubut,2933769,15485539,4268383950,22530137119,165000,818970,0,15,2,2,82500
( Blank ),2023-06-01,santiago_del_estero,530173,2798460,998389440,5269875261,0,0,0,4,2,2,0
( Blank ),2023-06-01,tucuman,112532,593989,103107000,544237556,0,0,0,3,0,0,0
( Blank ),2023-06-01,tierra_del_fuego,440942,2327458,8814277700,46525075422,0,0,0,1,0,0,0
( Blank ),2023-06-01,formosa,290904,1535504,377874600,1994564372,546770,1752105,0,1,3,2,182256
( Blank ),2023-06-01,la_pampa,649509,3428354,913665462,4822670214,0,0,0,4,0,0,0
( Blank ),2023-06-01,capital_federal,659268,3479865,901159256,4756657753,0,0,0,3,3,2,0
( Blank ),2023-06-01,misiones,1831756,9668705,9881074350,52156029685,70000,274056,0,17,3,3,23333
( Blank ),2023-06-01,neuquen,1818484,9598642,10587544600,55885045584,0,0,0,6,0,0,0
( Blank ),2023-06-01,rio_negro,1124882,5937555,1943276480,10257344717,132416,657239,0,7,2,2,66208
( Blank ),2023-06-01,santa_cruz,3770824,19903835,34765292131,183504297628,220000,861319,0,17,3,2,73333
( Blank ),2021-08-01,buenos_aires,7897925,139638490,31129054922,550374105212,5819915,87208436,2014517,121,54,43,145082
( Blank ),2021-08-01,catamarca,4515,79843,0,0,0,0,0,0,0,0,0
( Blank ),2021-08-01,cordoba,2867537,50699213,7411083726,131030915797,2652449,10496788,0,50,17,16,156026
( Blank ),2021-08-01,entre_rios,516628,9134203,846084300,14959107839,20661,352785,0,10,1,1,20661
( Blank ),2021-08-01,corrientes,379463,6709072,706561000,12492280255,618322,9653784,0,6,4,4,154580
( Blank ),2021-08-01,san_luis,136420,2411973,251383475,4444560088,241500,3741542,0,2,1,1,241500
( Blank ),2021-08-01,santa_fe,9983566,176513434,41191218392,728277168126,6187375,90159299,7233223,112,69,57,194501
( Blank ),2021-08-01,jujuy,8262,146080,0,0,0,0,0,0,0,0,0
( Blank ),2021-08-01,la_rioja,377,6670,0,0,0,0,0,0,0,0,0
( Blank ),2021-08-01,mendoza,1804627,31906531,4461497306,78881051608,5350457,84594062,40000,19,13,11,414650
( Blank ),2021-08-01,salta,128654,2274655,101770496,1799342957,0,0,0,1,0,0,0
( Blank ),2021-08-01,san_juan,47093,832635,283874700,5019017905,0,0,0,1,0,0,0
( Blank ),2021-08-01,chaco,735370,13001641,788168416,13935131916,139782,2322897,18100000,10,9,7,2026642
( Blank ),2021-08-01,chubut,822432,14540950,3604196500,63723631465,125000,1780764,0,11,2,2,62500
( Blank ),2021-08-01,santiago_del_estero,176868,3127100,189377514,3348269971,0,0,0,4,0,0,0
( Blank ),2021-08-01,tucuman,72622,1283994,67434344,1192266095,0,0,0,8,1,1,0
( Blank ),2021-08-01,tierra_del_fuego,159697,2823512,2173420000,38426932355,0,0,0,1,0,0,0
( Blank ),2021-08-01,formosa,15748,278446,3085000,54544030,0,0,0,0,0,0,0
( Blank ),2021-08-01,la_pampa,209944,3711897,96750160,1710581412,0,0,0,4,0,0,0
( Blank ),2021-08-01,capital_federal,239128,4227879,450245500,7960519995,3300,58345,0,3,4,4,825
