año_mes,tva,tipo_costo,valor_costo
2025-06-01,auto_cleas_si,cm_hs_elect_ipc,54347.56127
2025-07-01,auto_cleas_si,cm_hs_elect_ipc,33860.0
2023-01-01,auto_cleas_no,cm_hs_elect_ipc,33505.25391
2023-02-01,auto_cleas_no,cm_hs_elect_ipc,29306.56374
2023-03-01,auto_cleas_no,cm_hs_elect_ipc,27158.29147
2023-04-01,auto_cleas_no,cm_hs_elect_ipc,38252.18088
2023-05-01,auto_cleas_no,cm_hs_elect_ipc,28673.16733
2023-06-01,auto_cleas_no,cm_hs_elect_ipc,30265.31297
2023-07-01,auto_cleas_no,cm_hs_elect_ipc,26226.63605
2023-08-01,auto_cleas_no,cm_hs_elect_ipc,24508.74353
2023-09-01,auto_cleas_no,cm_hs_elect_ipc,26261.56463
2023-10-01,auto_cleas_no,cm_hs_elect_ipc,30953.65028
2023-11-01,auto_cleas_no,cm_hs_elect_ipc,23785.26521
2023-12-01,auto_cleas_no,cm_hs_elect_ipc,24622.79169
2024-01-01,auto_cleas_no,cm_hs_elect_ipc,21281.25276
2024-02-01,auto_cleas_no,cm_hs_elect_ipc,19836.31531
2024-03-01,auto_cleas_no,cm_hs_elect_ipc,21349.97591
2024-04-01,auto_cleas_no,cm_hs_elect_ipc,23010.59081
2024-05-01,auto_cleas_no,cm_hs_elect_ipc,25261.7368
2024-06-01,auto_cleas_no,cm_hs_elect_ipc,22948.70215
2024-07-01,auto_cleas_no,cm_hs_elect_ipc,24451.5024
2024-08-01,auto_cleas_no,cm_hs_elect_ipc,35070.01371
2024-09-01,auto_cleas_no,cm_hs_elect_ipc,21227.68707
2024-10-01,auto_cleas_no,cm_hs_elect_ipc,26255.44717
2024-11-01,auto_cleas_no,cm_hs_elect_ipc,26004.78307
2024-12-01,auto_cleas_no,cm_hs_elect_ipc,25163.04387
2025-01-01,auto_cleas_no,cm_hs_elect_ipc,30233.88845
2025-02-01,auto_cleas_no,cm_hs_elect_ipc,36647.88578
2025-03-01,auto_cleas_no,cm_hs_elect_ipc,31682.51911
2025-04-01,auto_cleas_no,cm_hs_elect_ipc,30216.89161
2025-05-01,auto_cleas_no,cm_hs_elect_ipc,33401.78665
2025-06-01,auto_cleas_no,cm_hs_elect_ipc,33658.88022
2025-07-01,auto_cleas_no,cm_hs_elect_ipc,41558.62
2023-01-01,camion_cleas_si,cm_hs_elect_ipc,491601.3252
2023-02-01,camion_cleas_si,cm_hs_elect_ipc,0.0
2023-03-01,camion_cleas_si,cm_hs_elect_ipc,428180.6798
2023-04-01,camion_cleas_si,cm_hs_elect_ipc,394990.8257
2023-05-01,camion_cleas_si,cm_hs_elect_ipc,366503.4202
2023-06-01,camion_cleas_si,cm_hs_elect_ipc,345918.3976
2023-07-01,camion_cleas_si,cm_hs_elect_ipc,325279.8746
2023-08-01,camion_cleas_si,cm_hs_elect_ipc,289287.7418
2023-09-01,camion_cleas_si,cm_hs_elect_ipc,256575.0624
2023-10-01,camion_cleas_si,cm_hs_elect_ipc,25304.84887
2023-11-01,camion_cleas_si,cm_hs_elect_ipc,210004.5747
2023-12-01,camion_cleas_si,cm_hs_elect_ipc,0.0
2024-01-01,camion_cleas_si,cm_hs_elect_ipc,0.0
2024-02-01,camion_cleas_si,cm_hs_elect_ipc,122547.0448
2024-03-01,camion_cleas_si,cm_hs_elect_ipc,110393.096
2024-04-01,camion_cleas_si,cm_hs_elect_ipc,101434.4828
2024-05-01,camion_cleas_si,cm_hs_elect_ipc,97368.07284
2024-06-01,camion_cleas_si,cm_hs_elect_ipc,0.0
2024-07-01,camion_cleas_si,cm_hs_elect_ipc,89498.88517
2024-08-01,camion_cleas_si,cm_hs_elect_ipc,85914.30556
2024-09-01,camion_cleas_si,cm_hs_elect_ipc,83033.69392
2024-10-01,camion_cleas_si,cm_hs_elect_ipc,80857.22912
2024-11-01,camion_cleas_si,cm_hs_elect_ipc,78941.66535
2024-12-01,camion_cleas_si,cm_hs_elect_ipc,76863.20433
2025-01-01,camion_cleas_si,cm_hs_elect_ipc,75200.48548
2025-02-01,camion_cleas_si,cm_hs_elect_ipc,73436.80698
2025-03-01,camion_cleas_si,cm_hs_elect_ipc,70796.56566
2025-04-01,camion_cleas_si,cm_hs_elect_ipc,68881.09547
2025-05-01,camion_cleas_si,cm_hs_elect_ipc,25887.84887
2025-06-01,camion_cleas_si,cm_hs_elect_ipc,66781.26845
2025-07-01,camion_cleas_si,cm_hs_elect_ipc,65535.0
2023-01-01,camion_cleas_no,cm_hs_elect_ipc,60688.14046
2023-02-01,camion_cleas_no,cm_hs_elect_ipc,52763.16937
2023-03-01,camion_cleas_no,cm_hs_elect_ipc,58055.83808
2023-04-01,camion_cleas_no,cm_hs_elect_ipc,68600.20568
2023-05-01,camion_cleas_no,cm_hs_elect_ipc,40060.91821
2023-06-01,camion_cleas_no,cm_hs_elect_ipc,64500.17613
2023-07-01,camion_cleas_no,cm_hs_elect_ipc,86414.85362
2023-08-01,camion_cleas_no,cm_hs_elect_ipc,72245.83382
2023-09-01,camion_cleas_no,cm_hs_elect_ipc,62927.81867
2023-10-01,camion_cleas_no,cm_hs_elect_ipc,86759.48184
2023-11-01,camion_cleas_no,cm_hs_elect_ipc,75525.60494
2023-12-01,camion_cleas_no,cm_hs_elect_ipc,55662.2165
2024-01-01,camion_cleas_no,cm_hs_elect_ipc,60349.94137
2024-02-01,camion_cleas_no,cm_hs_elect_ipc,53290.54593
2024-03-01,camion_cleas_no,cm_hs_elect_ipc,50944.72508
2024-04-01,camion_cleas_no,cm_hs_elect_ipc,66245.45456
2024-05-01,camion_cleas_no,cm_hs_elect_ipc,57736.97172
2024-06-01,camion_cleas_no,cm_hs_elect_ipc,48995.61327
2024-07-01,camion_cleas_no,cm_hs_elect_ipc,43720.71412
2024-08-01,camion_cleas_no,cm_hs_elect_ipc,56349.88664
2024-09-01,camion_cleas_no,cm_hs_elect_ipc,38370.52437
2024-10-01,camion_cleas_no,cm_hs_elect_ipc,64376.33336
2024-11-01,camion_cleas_no,cm_hs_elect_ipc,52097.76495
2024-12-01,camion_cleas_no,cm_hs_elect_ipc,75109.92338
2025-01-01,camion_cleas_no,cm_hs_elect_ipc,59497.58908
2025-02-01,camion_cleas_no,cm_hs_elect_ipc,69508.59054
2025-03-01,camion_cleas_no,cm_hs_elect_ipc,51930.26128
2025-04-01,camion_cleas_no,cm_hs_elect_ipc,67493.42545
2025-05-01,camion_cleas_no,cm_hs_elect_ipc,58568.66928
2025-06-01,camion_cleas_no,cm_hs_elect_ipc,48922.89647
2025-07-01,camion_cleas_no,cm_hs_elect_ipc,64072.07
