año,año_mes,cant_ocompra,cant_piezas_total,cant_piezas_prom,costo_pieza_prom_hist,monto_total_compras,ipc,monto_ipc,costo_prom_ipc,var_costo_prom_ipc,usd_blue,monto_usd,costo_prom_usd,var_costo_prom_usd,tipo_repuesto,var_costo_prom_%,var_costo_prom,var_cant_piezas,ipc_empalme_ipim,var_ipc,var_ipc_%
2024,2024-08-01,732,946,1,552082,522269584,1.61,840453454,888428,"-3,93%",1340,389753,412,"5,75%",Optica,"0,08%",0.0,-0.04154002026,6883,0.04,"4,17%"
2024,2024-09-01,687,867,1,565210,490037144,1.56,762143600,879058,"-1,05%",1243,394237,454,"10,37%",Optica,"2,38%",0.02,-0.08350951374,7122,0.03,"3,47%"
2024,2024-10-01,651,821,1,595595,488983597,1.51,740570816,902034,"2,61%",1201,407147,495,"9,06%",Optica,"5,38%",0.05,-0.05305651672,7313,0.03,"2,69%"
2024,2024-11-01,611,732,1,595535,435931700,1.48,644582014,880576,"-2,38%",1124,387839,529,"6,84%",Optica,"-0,01%",-0.0,-0.1084043849,7491,0.02,"2,43%"
2024,2024-12-01,528,667,1,601998,401533006,1.44,578086974,866696,"-1,58%",1105,363378,544,"2,82%",Optica,"1,09%",0.01,-0.08879781421,7694,0.03,"2,70%"
2025,2025-01-01,901,901,1,619133,557838752,1.41,785747076,872083,"0,62%",1216,458748,509,"-6,54%",Optica,"2,85%",0.03,0.3508245877,7864,0.02,"2,21%"
2025,2025-02-01,758,758,1,631783,478891275,1.38,658725018,869030,"-0,35%",1212,192349,521,"2,38%",Optica,"2,04%",0.02,-0.1587125416,8052,0.02,"2,40%"
2025,2025-03-01,791,791,1,630345,498603156,1.33,661181452,835880,"-3,81%",1251,206587,503,"-3,34%",Optica,"-0,23%",-0.0,0.04353562005,8353,0.04,"3,73%"
2025,2025-04-01,863,863,1,616797,532295992,1.29,686762685,795784,"-4,80%",1263,204133,488,"-3,08%",Optica,"-2,15%",-0.02,0.09102402023,8585,0.03,"2,78%"
2025,2025-05-01,868,868,1,613341,532379706,1.27,676712502,779623,"-2,03%",1162,231682,527,"8,07%",Optica,"-0,56%",-0.01,0.005793742758,8714,0.02,"1,50%"
2025,2025-06-01,804,804,1,616401,495586448,1.25,619908418,771030,"-1,10%",1181,207206,521,"-1,10%",Optica,"0,50%",0.0,-0.07373271889,8855,0.02,"1,62%"
2025,2025-07-01,1029,1029,1,648151,666946952,1.23,818687283,795614,"3,19%",1282,257156,503,"-3,58%",Optica,"5,15%",0.05,0.2798507463,9023,0.02,"1,90%"
2025,2025-08-01,835,835,1,683402,570640624,1.2,687572397,823440,"3,50%",1329,207381,513,"2,00%",Optica,"5,44%",0.05,-0.1885325559,9193,0.02,"1,88%"
2025,2025-09-01,861,861,1,793357,683080790,1.18,806314268,936485,"13,73%",1406,245865,558,"8,86%",Optica,"16,09%",0.16,0.03113772455,9384,0.02,"2,08%"
2025,2025-10-01,929,929,1,1263722,1173997557,1.15,1354084629,1457572,"55,64%",1462,376010,880,"57,59%",Optica,"59,29%",0.59,0.07897793264,9603,0.02,"2,34%"
2025,2025-11-01,744,744,1,697678,519072573,1.13,584248474,785279,"-46,12%",1426,363829,489,"-44,47%",Optica,"-44,79%",-0.45,-0.199138859,9841,0.02,"2,47%"
