fecha,marca,zona,tipo_cristal,precio,instalacion
2024-03-01,FORD,CORD_TUC_STAFE,Aleta/Ventilete,40537.672569353745,22219.02467000471
2024-03-01,FORD,CORD_TUC_STAFE,Custodia/Coleta,42004.298071295874,22219.02467000471
2024-03-01,FORD,CORD_TUC_STAFE,Luneta,117057.09511259187,35351.88603618532
2024-03-01,FORD,CORD_TUC_STAFE,Parabrisas,199214.41600208695,50592.0207510016
2024-03-01,FORD,CORD_TUC_STAFE,Puerta,53052.8555102404,15889.89152899059
2024-03-01,FORD,Rosario,Aleta/Ventilete,38080.84392878684,22219.02467000471
2024-03-01,FORD,Rosario,Custodia/Coleta,39458.58303667189,22219.02467000471
2024-03-01,FORD,Rosario,Luneta,109962.72571182872,35351.88603618532
2024-03-01,FORD,Rosario,Parabrisas,187140.8150322635,50592.0207510016
2024-03-01,FORD,Rosario,Puerta,49837.53093386219,15889.89152899059
2024-03-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,73704.85921700677,39862.04883588946
2024-03-01,FORD,TIERRA DEL FUEGO,Custodia/Coleta,76371.45103871977,39862.04883588946
2024-03-01,FORD,TIERRA DEL FUEGO,Luneta,212831.0820228943,63423.06327773293
2024-03-01,FORD,TIERRA DEL FUEGO,Parabrisas,362208.0290947035,90764.63219401658
2024-03-01,FORD,TIERRA DEL FUEGO,Puerta,96459.73729134616,28507.26535178174
2024-03-01,PEUGEOT,CABA,Aleta/Ventilete,122122.79148521247,20337.78001831095
2024-03-01,PEUGEOT,CABA,Custodia/Coleta,70711.42843135928,20337.78001831095
2024-03-01,PEUGEOT,CABA,Luneta,136303.69843536956,33216.15277033203
2024-03-01,PEUGEOT,CABA,Parabrisas,223886.94388113753,46183.99163230842
2024-03-01,PEUGEOT,CABA,Puerta,48033.667345781745,14544.52313866415
2024-03-01,PEUGEOT,CORD_TUC_STAFE,Aleta/Ventilete,121470.5959660261,22219.02467000471
2024-03-01,PEUGEOT,CORD_TUC_STAFE,Custodia/Coleta,66670.77537813876,22219.02467000471
2024-03-01,PEUGEOT,CORD_TUC_STAFE,Luneta,128514.91566763418,36288.646901587745
2024-03-01,PEUGEOT,CORD_TUC_STAFE,Parabrisas,211093.40423078687,50456.010858296955
2024-03-01,PEUGEOT,CORD_TUC_STAFE,Puerta,45288.88635459422,15889.891528990589
2024-03-01,PEUGEOT,Rosario,Aleta/Ventilete,120818.40044683973,22219.02467000471
2024-03-01,PEUGEOT,Rosario,Custodia/Coleta,62630.12232491822,22219.02467000471
2024-03-01,PEUGEOT,Rosario,Luneta,120726.13289989876,36288.646901587745
2024-03-01,PEUGEOT,Rosario,Parabrisas,198299.86458043614,50456.010858296955
2024-03-01,PEUGEOT,Rosario,Puerta,42544.10536340669,15889.891528990589
2024-03-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,130275.23547504203,39862.04883588946
2024-03-01,PEUGEOT,TIERRA DEL FUEGO,Custodia/Coleta,121219.59159661591,39862.04883588946
2024-03-01,PEUGEOT,TIERRA DEL FUEGO,Luneta,233663.48303206213,65103.659429850784
2024-03-01,PEUGEOT,TIERRA DEL FUEGO,Parabrisas,383806.18951052154,90520.62359932449
2024-03-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,82343.42973562586,28507.26535178174
2024-03-01,RENAULT,CABA,Aleta/Ventilete,43843.7961746773,20337.78001831095
2024-03-01,RENAULT,CABA,Custodia/Coleta,101253.49084134254,20337.78001831095
2024-03-01,RENAULT,CABA,Luneta,108952.62436852444,30380.887464431064
2024-03-01,RENAULT,CABA,Parabrisas,167908.37229943243,45597.65988872161
2024-03-01,RENAULT,CABA,Puerta,50180.820019859064,14544.52313866415
2024-03-01,RENAULT,CORD_TUC_STAFE,Aleta/Ventilete,41338.43639326718,22219.02467000471
2024-03-01,RENAULT,CORD_TUC_STAFE,Custodia/Coleta,95467.57707898015,22219.02467000471
2024-03-01,RENAULT,CORD_TUC_STAFE,Luneta,102726.76011889448,33191.119554890945
2024-03-01,RENAULT,CORD_TUC_STAFE,Parabrisas,158313.60816803636,49815.44342842836
2024-03-01,RENAULT,CORD_TUC_STAFE,Puerta,47313.34459015283,15889.891528990593
2024-03-01,RENAULT,Rosario,Aleta/Ventilete,38833.07661185703,22219.02467000471
2024-03-01,RENAULT,Rosario,Custodia/Coleta,89681.6633166177,22219.02467000471
2024-03-01,RENAULT,Rosario,Luneta,96500.89586926452,33191.119554890945
2024-03-01,RENAULT,Rosario,Parabrisas,148718.8440366402,49815.44342842836
2024-03-01,RENAULT,Rosario,Puerta,44445.8691604466,15889.891528990593
2024-03-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,75160.79344230394,39862.04883588946
2024-03-01,RENAULT,TIERRA DEL FUEGO,Custodia/Coleta,173577.41287087294,39862.04883588946
2024-03-01,RENAULT,TIERRA DEL FUEGO,Luneta,186775.92748889906,59546.539430284894
2024-03-01,RENAULT,TIERRA DEL FUEGO,Parabrisas,287842.92394188425,89371.41338189435
2024-03-01,RENAULT,TIERRA DEL FUEGO,Puerta,86024.26289118697,28507.26535178174
2024-03-01,TOYOTA,CABA,Aleta/Ventilete,38913.14150519207,20337.78001831095
2024-03-01,TOYOTA,CABA,Custodia/Coleta,135347.58996816445,20337.78001831095
2024-03-01,TOYOTA,CABA,Luneta,197460.2535370094,33243.552393036116
2024-03-01,TOYOTA,CABA,Parabrisas,231031.32640458466,46613.038471356354
2024-03-01,TOYOTA,CABA,Puerta,67918.78379498768,14544.52313866415
2024-03-01,TOYOTA,CORD_TUC_STAFE,Aleta/Ventilete,36689.5334191811,22219.02467000471
2024-03-01,TOYOTA,CORD_TUC_STAFE,Custodia/Coleta,127613.44196998366,22219.02467000471
2024-03-01,TOYOTA,CORD_TUC_STAFE,Luneta,186176.81047775174,36318.58098939196
2024-03-01,TOYOTA,CORD_TUC_STAFE,Parabrisas,217829.53632432272,50924.74452995682
2024-03-01,TOYOTA,CORD_TUC_STAFE,Puerta,64037.710435274115,15889.891528990593
2024-03-01,TOYOTA,Rosario,Aleta/Ventilete,34465.92533317012,22219.02467000471
2024-03-01,TOYOTA,Rosario,Custodia/Coleta,119879.29397180282,22219.02467000471
2024-03-01,TOYOTA,Rosario,Luneta,174893.36741849405,36318.58098939196
2024-03-01,TOYOTA,Rosario,Parabrisas,204627.7462440607,50924.74452995682
2024-03-01,TOYOTA,Rosario,Puerta,60156.63707556053,15889.891528990593
2024-03-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,66708.24258032927,39862.04883588946
2024-03-01,TOYOTA,TIERRA DEL FUEGO,Custodia/Coleta,232024.43994542473,39862.04883588946
2024-03-01,TOYOTA,TIERRA DEL FUEGO,Luneta,338503.2917777304,65157.36269035079
2024-03-01,TOYOTA,TIERRA DEL FUEGO,Parabrisas,396053.70240785944,91361.55540385845
2024-03-01,TOYOTA,TIERRA DEL FUEGO,Puerta,116432.20079140746,28507.26535178174
2024-03-01,VOLKSWAGEN,CABA,Aleta/Ventilete,40996.27253672733,20337.78001831095
2024-03-01,VOLKSWAGEN,CABA,Custodia/Coleta,53139.800393965525,20337.78001831095
2024-03-01,VOLKSWAGEN,CABA,Luneta,137298.15054048007,33132.07721573319
2024-03-01,VOLKSWAGEN,CABA,Parabrisas,189835.39707706112,46536.225493930106
2024-03-01,VOLKSWAGEN,CABA,Puerta,55417.54460590211,14544.52313866415
2024-03-01,VOLKSWAGEN,CORD_TUC_STAFE,Aleta/Ventilete,38653.62839177149,22219.02467000471
2024-03-01,VOLKSWAGEN,CORD_TUC_STAFE,Custodia/Coleta,50103.240371453205,22219.02467000471
2024-03-01,VOLKSWAGEN,CORD_TUC_STAFE,Luneta,129452.54193816693,36196.79435818852
2024-03-01,VOLKSWAGEN,CORD_TUC_STAFE,Parabrisas,178987.6601012291,50840.826352118645
2024-03-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,52250.82777127914,15889.89152899059
2024-03-01,VOLKSWAGEN,Rosario,Aleta/Ventilete,36310.984246815635,22219.02467000471
2024-03-01,VOLKSWAGEN,Rosario,Custodia/Coleta,47066.68034894089,22219.02467000471
2024-03-01,VOLKSWAGEN,Rosario,Luneta,121606.9333358538,36196.79435818852
2024-03-01,VOLKSWAGEN,Rosario,Parabrisas,168139.92312539704,50840.826352118645
2024-03-01,VOLKSWAGEN,Rosario,Puerta,49084.110936656165,15889.89152899059
2024-03-01,VOLKSWAGEN,TIERRA DEL FUEGO,Aleta/Ventilete,70279.32434867542,39862.04883588946
2024-03-01,VOLKSWAGEN,TIERRA DEL FUEGO,Custodia/Coleta,91096.80067536946,39862.04883588946
2024-03-01,VOLKSWAGEN,TIERRA DEL FUEGO,Luneta,235368.25806939445,64938.87134283706
2024-03-01,VOLKSWAGEN,TIERRA DEL FUEGO,Parabrisas,325432.109274962,91211.00196810302
2024-03-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,95001.50503868936,28507.265351781745
2024-05-01,CHEVROLET,CABA,Aleta/Ventilete,42931.84515401125,22168.18021995893
2024-05-01,CHEVROLET,CABA,Custodia/Coleta,114099.27602999118,22168.18021995893
2024-05-01,CHEVROLET,CABA,Luneta,124453.22949202685,35446.78187289076
2024-05-01,CHEVROLET,CABA,Parabrisas,182195.4175947125,49196.81271656063
2024-05-01,CHEVROLET,CABA,Puerta,59664.45160576327,15853.53022114393
2024-05-01,CHEVROLET,CORD_TUC_STAFE,Aleta/Ventilete,40478.59685949633,24218.73689030514
2024-05-01,CHEVROLET,CORD_TUC_STAFE,Custodia/Coleta,107579.31739970598,24218.73689030514
2024-05-01,CHEVROLET,CORD_TUC_STAFE,Luneta,117341.61637819676,38725.60919613318
2024-05-01,CHEVROLET,CORD_TUC_STAFE,Parabrisas,171784.25087501467,53747.517892842494
2024-05-01,CHEVROLET,CORD_TUC_STAFE,Puerta,56255.054371148246,17319.98176659974
2024-05-01,CHEVROLET,Rosario,Aleta/Ventilete,38025.3485649814,24218.73689030514
2024-05-01,CHEVROLET,Rosario,Custodia/Coleta,101059.35876942075,24218.73689030514
2024-05-01,CHEVROLET,Rosario,Luneta,110230.00326436665,38725.60919613318
2024-05-01,CHEVROLET,Rosario,Parabrisas,161373.08415531678,53747.517892842494
2024-05-01,CHEVROLET,Rosario,Puerta,52845.6571365332,17319.98176659974
2024-05-01,CHEVROLET,TIERRA DEL FUEGO,Aleta/Ventilete,73597.44883544785,43449.63323111951
2024-05-01,CHEVROLET,TIERRA DEL FUEGO,Custodia/Coleta,195598.7589085563,43449.63323111951
2024-05-01,CHEVROLET,TIERRA DEL FUEGO,Luneta,213348.3934149032,69475.6924708659
2024-05-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,312335.0015909357,96425.75292445885
2024-05-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,102281.91703845134,31072.919233442095
2024-05-01,FIAT,CABA,Aleta/Ventilete,35087.30083929131,22168.18021995893
2024-05-01,FIAT,CABA,Custodia/Coleta,88759.13156154483,22168.18021995893
2024-05-01,FIAT,CABA,Luneta,124656.26483911056,32821.42716586157
2024-05-01,FIAT,CABA,Parabrisas,187977.74988627926,49506.055480962605
2024-05-01,FIAT,CABA,Puerta,49142.199101105776,15853.53022114393
2024-05-01,FIAT,CORD_TUC_STAFE,Aleta/Ventilete,33082.312219903244,24218.736890305136
2024-05-01,FIAT,CORD_TUC_STAFE,Custodia/Coleta,83687.18118659942,24218.73689030514
2024-05-01,FIAT,CORD_TUC_STAFE,Luneta,117533.04970544712,35857.40917870378
2024-05-01,FIAT,CORD_TUC_STAFE,Parabrisas,177236.16417849192,54085.36561295165
2024-05-01,FIAT,CORD_TUC_STAFE,Puerta,46334.07343818545,17319.98176659974
2024-05-01,FIAT,Rosario,Aleta/Ventilete,31077.323600515167,24218.736890305136
2024-05-01,FIAT,Rosario,Custodia/Coleta,78615.23081165401,24218.73689030514
2024-05-01,FIAT,Rosario,Luneta,110409.83457178365,35857.40917870378
2024-05-01,FIAT,Rosario,Parabrisas,166494.5784707045,54085.36561295165
2024-05-01,FIAT,Rosario,Puerta,43525.94777526512,17319.98176659974
2024-05-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,60149.65858164225,43449.63323111951
2024-05-01,FIAT,TIERRA DEL FUEGO,Custodia/Coleta,152158.51124836257,43449.63323111951
2024-05-01,FIAT,TIERRA DEL FUEGO,Luneta,213696.45400990386,64329.99724508869
2024-05-01,FIAT,TIERRA DEL FUEGO,Parabrisas,322247.5712336216,97031.86874268671
2024-05-01,FIAT,TIERRA DEL FUEGO,Puerta,84243.7698876099,31072.919233442088
2024-05-01,FORD,CABA,Aleta/Ventilete,45144.22627041666,22168.18021995893
2024-05-01,FORD,CABA,Custodia/Coleta,46897.128017933086,22168.18021995893
2024-05-01,FORD,CABA,Luneta,134319.24429650663,34462.47359563575
2024-05-01,FORD,CABA,Parabrisas,217368.773022229,49228.03810888245
2024-05-01,FORD,CABA,Puerta,59116.12907823906,15853.530221143928
2024-05-01,FORD,CORD_TUC_STAFE,Aleta/Ventilete,42564.556197821425,24218.73689030514
2024-05-01,FORD,CORD_TUC_STAFE,Custodia/Coleta,44217.29213119406,24218.73689030514
2024-05-01,FORD,CORD_TUC_STAFE,Luneta,126643.85890813482,37650.25240323207
2024-05-01,FORD,CORD_TUC_STAFE,Parabrisas,204947.70027810163,53781.63163395408
2024-05-01,FORD,CORD_TUC_STAFE,Puerta,55738.06455948254,17319.98176659974
2024-05-01,FORD,Rosario,Aleta/Ventilete,39984.886125226185,24218.73689030514
2024-05-01,FORD,Rosario,Custodia/Coleta,41537.456244455025,24218.73689030514
2024-05-01,FORD,Rosario,Luneta,118968.47351976299,37650.25240323207
2024-05-01,FORD,Rosario,Parabrisas,192526.62753397427,53781.63163395408
2024-05-01,FORD,Rosario,Puerta,52360.00004072602,17319.98176659974
2024-05-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,77390.10217785712,43449.63323111951
2024-05-01,FORD,TIERRA DEL FUEGO,Custodia/Coleta,80395.076602171,43449.63323111951
2024-05-01,FORD,TIERRA DEL FUEGO,Luneta,230261.5616511542,67546.4482474461
2024-05-01,FORD,TIERRA DEL FUEGO,Parabrisas,372632.1823238212,96486.95469340959
2024-05-01,FORD,TIERRA DEL FUEGO,Puerta,101341.93556269554,31072.91923344209
2024-05-01,PEUGEOT,CABA,Aleta/Ventilete,132657.30585545112,22168.18021995893
2024-05-01,PEUGEOT,CABA,Custodia/Coleta,74246.99985292724,22168.18021995893
2024-05-01,PEUGEOT,CABA,Luneta,144862.25485819104,35308.77039486294
2024-05-01,PEUGEOT,CABA,Parabrisas,228686.27245983866,49098.09266081828
2024-05-01,PEUGEOT,CABA,Puerta,50435.350713070846,15853.53022114393
2024-05-01,PEUGEOT,CORD_TUC_STAFE,Aleta/Ventilete,131972.50056030543,24218.73689030514
2024-05-01,PEUGEOT,CORD_TUC_STAFE,Custodia/Coleta,70004.31414704569,24218.73689030514
2024-05-01,PEUGEOT,CORD_TUC_STAFE,Luneta,136584.41172343728,38574.83165638778
2024-05-01,PEUGEOT,CORD_TUC_STAFE,Parabrisas,215618.4854621336,53639.666231943964
2024-05-01,PEUGEOT,CORD_TUC_STAFE,Puerta,47553.330672323944,17319.98176659974
2024-05-01,PEUGEOT,Rosario,Aleta/Ventilete,131287.69526515974,24218.73689030514
2024-05-01,PEUGEOT,Rosario,Custodia/Coleta,65761.62844116414,24218.73689030514
2024-05-01,PEUGEOT,Rosario,Luneta,128306.56858868348,38574.83165638778
2024-05-01,PEUGEOT,Rosario,Parabrisas,202550.6984644285,53639.666231943964
2024-05-01,PEUGEOT,Rosario,Puerta,44671.310631577035,17319.98176659974
2024-05-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,141217.37204477217,43449.63323111951
2024-05-01,PEUGEOT,TIERRA DEL FUEGO,Custodia/Coleta,127280.57117644671,43449.63323111951
2024-05-01,PEUGEOT,TIERRA DEL FUEGO,Luneta,248335.2940426132,69205.18997393138
2024-05-01,PEUGEOT,TIERRA DEL FUEGO,Parabrisas,392033.60993115196,96232.26161520381
2024-05-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,86460.60122240716,31072.919233442095
2024-05-01,RENAULT,CABA,Aleta/Ventilete,46271.18126603547,22168.18021995893
2024-05-01,RENAULT,CABA,Custodia/Coleta,106658.12982963245,22168.18021995893
2024-05-01,RENAULT,CABA,Luneta,116170.91481237231,32294.88337469022
2024-05-01,RENAULT,CABA,Parabrisas,175456.6316483012,48470.31246171107
2024-05-01,RENAULT,CABA,Puerta,52721.383462518745,15853.530221143928
2024-05-01,RENAULT,CORD_TUC_STAFE,Aleta/Ventilete,43627.11376511916,24218.73689030514
2024-05-01,RENAULT,CORD_TUC_STAFE,Custodia/Coleta,100563.37955365346,24218.73689030514
2024-05-01,RENAULT,CORD_TUC_STAFE,Luneta,109532.57682309388,35282.16008684908
2024-05-01,RENAULT,CORD_TUC_STAFE,Parabrisas,165430.53841125543,52953.81636441935
2024-05-01,RENAULT,CORD_TUC_STAFE,Puerta,49708.73297894625,17319.98176659974
2024-05-01,RENAULT,Rosario,Aleta/Ventilete,40983.04626420284,24218.73689030514
2024-05-01,RENAULT,Rosario,Custodia/Coleta,94468.62927767445,24218.73689030514
2024-05-01,RENAULT,Rosario,Luneta,102894.23883381547,35282.16008684908
2024-05-01,RENAULT,Rosario,Parabrisas,155404.44517420966,52953.81636441935
2024-05-01,RENAULT,Rosario,Puerta,46696.082495373754,17319.98176659974
2024-05-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,79322.02502748936,43449.63323111951
2024-05-01,RENAULT,TIERRA DEL FUEGO,Custodia/Coleta,182842.50827936994,43449.6332311195
2024-05-01,RENAULT,TIERRA DEL FUEGO,Luneta,199150.1396783525,63297.97141439284
2024-05-01,RENAULT,TIERRA DEL FUEGO,Parabrisas,300782.7971113735,95001.81242495369
2024-05-01,RENAULT,TIERRA DEL FUEGO,Puerta,90379.514507175,31072.91923344209
2024-05-01,TOYOTA,CABA,Aleta/Ventilete,40383.57474413865,22168.18021995893
2024-05-01,TOYOTA,CABA,Custodia/Coleta,142114.9694665727,22168.18021995893
2024-05-01,TOYOTA,CABA,Luneta,209510.41345046792,35337.89619379739
2024-05-01,TOYOTA,CABA,Parabrisas,234448.21714121551,49549.6598950518
2024-05-01,TOYOTA,CABA,Puerta,71421.03746807041,15853.530221143928
2024-05-01,TOYOTA,CORD_TUC_STAFE,Aleta/Ventilete,38075.94190161645,24218.73689030514
2024-05-01,TOYOTA,CORD_TUC_STAFE,Custodia/Coleta,133994.11406848283,24218.736890305136
2024-05-01,TOYOTA,CORD_TUC_STAFE,Luneta,197538.3898247269,38606.65159172366
2024-05-01,TOYOTA,CORD_TUC_STAFE,Parabrisas,221051.17616171754,54133.00343534409
2024-05-01,TOYOTA,CORD_TUC_STAFE,Puerta,67339.83532703783,17319.98176659974
2024-05-01,TOYOTA,Rosario,Aleta/Ventilete,35768.30905909424,24218.73689030514
2024-05-01,TOYOTA,Rosario,Custodia/Coleta,125873.25867039296,24218.736890305136
2024-05-01,TOYOTA,Rosario,Luneta,185566.3661989859,38606.65159172366
2024-05-01,TOYOTA,Rosario,Parabrisas,207654.13518221947,54133.00343534409
2024-05-01,TOYOTA,Rosario,Puerta,63258.63318600523,17319.98176659974
2024-05-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,69228.98527566626,43449.633231119515
2024-05-01,TOYOTA,TIERRA DEL FUEGO,Custodia/Coleta,243625.6619426961,43449.63323111951
2024-05-01,TOYOTA,TIERRA DEL FUEGO,Luneta,359160.7087722308,69262.27653984289
2024-05-01,TOYOTA,TIERRA DEL FUEGO,Parabrisas,401911.22938494093,97117.33339430153
2024-05-01,TOYOTA,TIERRA DEL FUEGO,Puerta,122436.06423097785,31072.91923344209
2024-05-01,VOLKSWAGEN,CABA,Aleta/Ventilete,43046.0861635637,22168.18021995893
2024-05-01,VOLKSWAGEN,CABA,Custodia/Coleta,55796.790413663795,22168.18021995893
2024-05-01,VOLKSWAGEN,CABA,Luneta,144730.89621924039,35219.398080324376
2024-05-01,VOLKSWAGEN,CABA,Parabrisas,192394.591758601,49468.0077000477
2024-05-01,VOLKSWAGEN,CABA,Puerta,58358.942166673376,15853.53022114393
2024-05-01,VOLKSWAGEN,CORD_TUC_STAFE,Aleta/Ventilete,40586.30981136006,24218.73689030514
2024-05-01,VOLKSWAGEN,CORD_TUC_STAFE,Custodia/Coleta,52608.40239002587,24218.73689030514
2024-05-01,VOLKSWAGEN,CORD_TUC_STAFE,Luneta,136460.55929242665,38477.1924027544
2024-05-01,VOLKSWAGEN,CORD_TUC_STAFE,Parabrisas,181400.61508668095,54043.79841230212
2024-05-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,55024.14547143492,17319.98176659974
2024-05-01,VOLKSWAGEN,Rosario,Aleta/Ventilete,38126.53345915642,24218.73689030514
2024-05-01,VOLKSWAGEN,Rosario,Custodia/Coleta,49420.01436638794,24218.73689030514
2024-05-01,VOLKSWAGEN,Rosario,Luneta,128190.22236561294,38477.1924027544
2024-05-01,VOLKSWAGEN,Rosario,Parabrisas,170406.63841476088,54043.79841230212
2024-05-01,VOLKSWAGEN,Rosario,Puerta,51689.34877619643,17319.98176659974
2024-05-01,VOLKSWAGEN,TIERRA DEL FUEGO,Aleta/Ventilete,73793.29056610918,43449.63323111951
2024-05-01,VOLKSWAGEN,TIERRA DEL FUEGO,Custodia/Coleta,95651.64070913795,43449.63323111951
2024-05-01,VOLKSWAGEN,TIERRA DEL FUEGO,Luneta,248110.1078044121,69030.0202374358
2024-05-01,VOLKSWAGEN,TIERRA DEL FUEGO,Parabrisas,329819.30015760165,96957.2950920935
2024-05-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,100043.90085715437,31072.919233442095
2024-07-01,CHEVROLET,CABA,Aleta/Ventilete,45076.819111753066,23719.95283535606
2024-07-01,CHEVROLET,CABA,Custodia/Coleta,117900.6733164842,23719.95283535606
2024-07-01,CHEVROLET,CABA,Luneta,129547.90762764995,37928.05660399312
2024-07-01,CHEVROLET,CABA,Parabrisas,193320.3135859101,52640.58960671989
2024-07-01,CHEVROLET,CABA,Puerta,61454.38515393618,16963.277336624
2024-07-01,CHEVROLET,CORD_TUC_STAFE,Aleta/Ventilete,42501.000876795755,25914.04847262649
2024-07-01,CHEVROLET,CORD_TUC_STAFE,Custodia/Coleta,111163.49198411366,25914.04847262649
2024-07-01,CHEVROLET,CORD_TUC_STAFE,Luneta,122145.17004892709,41436.40183986249
2024-07-01,CHEVROLET,CORD_TUC_STAFE,Parabrisas,182273.43852385812,57509.84414534147
2024-07-01,CHEVROLET,CORD_TUC_STAFE,Puerta,57942.706002282684,18532.38049026172
2024-07-01,CHEVROLET,Rosario,Aleta/Ventilete,39925.18264183843,25914.04847262649
2024-07-01,CHEVROLET,Rosario,Custodia/Coleta,104426.31065174314,25914.04847262649
2024-07-01,CHEVROLET,Rosario,Luneta,114742.43247020424,41436.40183986249
2024-07-01,CHEVROLET,Rosario,Parabrisas,171226.5634618061,57509.84414534147
2024-07-01,CHEVROLET,Rosario,Puerta,54431.02685062919,18532.38049026172
2024-07-01,CHEVROLET,TIERRA DEL FUEGO,Aleta/Ventilete,77274.54704871954,46491.10755729787
2024-07-01,CHEVROLET,TIERRA DEL FUEGO,Custodia/Coleta,202115.43997111576,46491.10755729787
2024-07-01,CHEVROLET,TIERRA DEL FUEGO,Luneta,222082.12736168562,74338.99094382652
2024-07-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,331406.2518615602,103175.55562917098
2024-07-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,105350.37454960488,33248.02357978305
2024-07-01,FIAT,CABA,Aleta/Ventilete,36556.55903718469,23719.952835356056
2024-07-01,FIAT,CABA,Custodia/Coleta,89544.50551273175,23719.95283535606
2024-07-01,FIAT,CABA,Luneta,129524.21858861472,35059.02764050396
2024-07-01,FIAT,CABA,Parabrisas,204402.83481549303,53279.517363258994
2024-07-01,FIAT,CABA,Puerta,51244.86523029202,16963.277336624
2024-07-01,FIAT,CORD_TUC_STAFE,Aleta/Ventilete,34467.61280648843,25914.048472626488
2024-07-01,FIAT,CORD_TUC_STAFE,Custodia/Coleta,84427.67662628993,25914.04847262649
2024-07-01,FIAT,CORD_TUC_STAFE,Luneta,122122.83466926533,38301.98769725059
2024-07-01,FIAT,CORD_TUC_STAFE,Parabrisas,192722.67282603632,58207.87271936044
2024-07-01,FIAT,CORD_TUC_STAFE,Puerta,48316.58721713248,18532.38049026172
2024-07-01,FIAT,Rosario,Aleta/Ventilete,32378.66657579216,25914.048472626488
2024-07-01,FIAT,Rosario,Custodia/Coleta,79310.8477398481,25914.04847262649
2024-07-01,FIAT,Rosario,Luneta,114721.4507499159,38301.98769725059
2024-07-01,FIAT,Rosario,Parabrisas,181042.51083657955,58207.87271936044
2024-07-01,FIAT,Rosario,Puerta,45388.30920397293,18532.38049026172
2024-07-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,62668.38692088805,46491.10755729787
2024-07-01,FIAT,TIERRA DEL FUEGO,Custodia/Coleta,153504.8665932544,46491.10755729787
2024-07-01,FIAT,TIERRA DEL FUEGO,Luneta,222041.51758048238,68715.69417538778
2024-07-01,FIAT,TIERRA DEL FUEGO,Parabrisas,350404.85968370235,104427.85403198762
2024-07-01,FIAT,TIERRA DEL FUEGO,Puerta,87848.34039478633,33248.02357978305
2024-07-01,FORD,CABA,Aleta/Ventilete,46498.55305852915,23719.952835356056
2024-07-01,FORD,CABA,Custodia/Coleta,49289.585263160865,23719.952835356056
2024-07-01,FORD,CABA,Luneta,140845.68909968127,36907.775386427464
2024-07-01,FORD,CABA,Parabrisas,231409.17634674287,52674.00077650423
2024-07-01,FORD,CABA,Puerta,60700.18929614431,16963.277336624
2024-07-01,FORD,CORD_TUC_STAFE,Aleta/Ventilete,43841.49288375606,25914.04847262649
