año,año_mes,cant_ocompra,cant_piezas_total,cant_piezas_prom,costo_pieza_prom_hist,monto_total_compras,ipc,monto_ipc,costo_prom_ipc,var_costo_prom_ipc,usd_blue,monto_usd,costo_prom_usd,var_costo_prom_usd,marca,var_costo_prom_%,var_costo_prom,var_cant_piezas,ipc_empalme_ipim,var_ipc,var_ipc_%
2023,2023-01-01,452,1988,4.4,47943,95311916,9.21,877634512,441460,-,366,260415,130,-,chevrolet,-,,-,1202,,-
2023,2023-02-01,347,1774,5.11,45348,80447591,8.64,694719369,391610,"-11,29%",375,214526,120,"-7,68%",chevrolet,"-5,41%",-0.05,-0.1076458753,1282,0.07,"6,63%"
2023,2023-03-01,551,2478,4.5,45812,113524255,8.02,910477413,367417,"-6,18%",380,298748,120,"-0,31%",chevrolet,"1,02%",0.01,0.396843292,1381,0.08,"7,68%"
2023,2023-04-01,495,2304,4.65,53048,122224044,7.4,904267882,392472,"6,82%",419,291704,126,"5,02%",chevrolet,"15,79%",0.16,-0.07021791768,1497,0.08,"8,40%"
2023,2023-05-01,527,2750,5.22,54728,150503836,6.86,1033187277,375699,"-4,27%",477,315521,114,"-9,38%",chevrolet,"3,17%",0.03,0.1935763889,1613,0.08,"7,77%"
2023,2023-06-01,463,1958,4.23,52565,102923431,6.48,666870281,340583,"-9,35%",487,211341,107,"-5,92%",chevrolet,"-3,95%",-0.04,-0.288,1709,0.06,"5,95%"
2023,2023-07-01,457,2212,4.84,60498,133823459,6.09,815347780,368596,"8,23%",516,259347,117,"8,62%",chevrolet,"15,09%",0.15,0.1297242084,1818,0.06,"6,34%"
2023,2023-08-01,554,2647,4.78,86172,228099535,5.42,1235969859,466927,"26,68%",646,353095,133,"13,77%",chevrolet,"42,44%",0.42,0.1966546112,2044,0.12,"12,44%"
2023,2023-09-01,474,2046,4.32,77194,157940256,4.81,759033125,370980,"-20,55%",733,215471,105,"-21,05%",chevrolet,"-10,42%",-0.1,-0.22704949,2304,0.13,"12,75%"
2023,2023-10-01,488,2193,4.49,96112,210774289,4.44,935298188,426491,"14,96%",912,231112,105,"0,07%",chevrolet,"24,51%",0.25,0.07184750733,2496,0.08,"8,30%"
2023,2023-11-01,512,2357,4.6,134970,318125010,3.93,1251353513,530908,"24,48%",931,341702,144,"37,56%",chevrolet,"40,43%",0.4,0.07478340173,2816,0.13,"12,81%"
2023,2023-12-01,404,1912,4.73,161708,309186788,3.14,969344619,506977,"-4,51%",965,320400,167,"15,59%",chevrolet,"19,81%",0.2,-0.1887993212,3533,0.25,"25,47%"
2024,2024-01-01,553,2245,4.06,184614,414460129,2.6,1077312013,479869,"-5,35%",1141,363242,161,"-3,44%",chevrolet,"14,17%",0.14,0.1741631799,4261,0.21,"20,61%"
2024,2024-02-01,395,1680,4.25,191542,321791750,2.3,738637235,439663,"-8,38%",1081,297679,177,"9,51%",chevrolet,"3,75%",0.04,-0.2516703786,4825,0.13,"13,24%"
2024,2024-03-01,440,1876,4.26,182218,341841670,2.07,706838771,376778,"-14,30%",1001,341500,182,"2,74%",chevrolet,"-4,87%",-0.05,0.1166666667,5357,0.11,"11,01%"
2024,2024-04-01,462,1891,4.09,185562,350899150,1.9,666686074,352556,"-6,43%",1004,349501,184,"1,53%",chevrolet,"1,84%",0.02,0.007995735608,5830,0.09,"8,83%"
2024,2024-05-01,451,2020,4.48,175107,353716469,1.82,645097418,319354,"-9,42%",1119,316100,156,"-15,33%",chevrolet,"-5,63%",-0.06,0.06821787414,6073,0.04,"4,18%"
2024,2024-06-01,336,1688,5.02,189690,320197281,1.74,558407458,330809,"3,59%",1278,250545,148,"-5,15%",chevrolet,"8,33%",0.08,-0.1643564356,6351,0.05,"4,58%"
2024,2024-07-01,489,2204,4.51,168950,372367081,1.68,624226719,283223,"-14,38%",1416,262971,119,"-19,61%",chevrolet,"-10,93%",-0.11,0.3056872038,6607,0.04,"4,03%"
2024,2024-08-01,452,2196,4.86,163636,359346543,1.61,578272319,263328,"-7,02%",1340,268169,122,"2,35%",chevrolet,"-3,15%",-0.03,-0.003629764065,6883,0.04,"4,17%"
2024,2024-09-01,409,1989,4.86,150663,299670026,1.56,466069961,234322,"-11,02%",1243,241086,121,"-0,74%",chevrolet,"-7,93%",-0.08,-0.09426229508,7122,0.03,"3,47%"
2024,2024-10-01,469,2239,4.77,164939,369299551,1.51,559308066,249801,"6,61%",1201,307493,137,"13,30%",chevrolet,"9,48%",0.09,0.1256913022,7313,0.03,"2,69%"
2024,2024-11-01,423,1928,4.56,169945,327655019,1.48,484480785,251285,"0,59%",1124,291508,151,"10,09%",chevrolet,"3,04%",0.03,-0.1389012952,7491,0.02,"2,43%"
2024,2024-12-01,376,1732,4.61,172380,298562275,1.44,429840037,248175,"-1,24%",1105,270192,156,"3,18%",chevrolet,"1,43%",0.01,-0.101659751,7694,0.03,"2,70%"
2025,2025-01-01,433,2102,4.85,165528,347941009,1.41,490094367,233155,"-6,05%",1216,286135,136,"-12,74%",chevrolet,"-3,97%",-0.04,0.2136258661,7864,0.02,"2,21%"
2025,2025-02-01,400,1974,4.93,178692,352738677,1.38,485199467,245794,"5,42%",1212,291038,147,"8,31%",chevrolet,"7,95%",0.08,-0.0608943863,8052,0.02,"2,40%"
2025,2025-03-01,358,1479,4.13,173345,256378191,1.33,339974792,229867,"-6,48%",1251,204938,138,"-6,02%",chevrolet,"-2,99%",-0.03,-0.2507598784,8353,0.04,"3,73%"
2025,2025-04-01,454,2031,4.47,185871,377503995,1.29,487051680,239808,"4,32%",1263,298894,147,"6,21%",chevrolet,"7,23%",0.07,0.3732251521,8585,0.03,"2,78%"
2025,2025-05-01,454,1820,4.01,193364,351923340,1.27,447332836,245786,"2,49%",1162,302860,166,"13,07%",chevrolet,"4,03%",0.04,-0.1038897095,8714,0.02,"1,50%"
2025,2025-06-01,412,1899,4.61,186252,353693464,1.25,442420402,232974,"-5,21%",1181,299486,157,"-5,23%",chevrolet,"-3,68%",-0.04,0.04340659341,8855,0.02,"1,62%"
2025,2025-07-01,434,2335,5.38,201858,471339137,1.23,578575786,247783,"6,36%",1282,367659,157,"-0,16%",chevrolet,"8,38%",0.08,0.2295945234,9023,0.02,"1,90%"
2025,2025-08-01,388,1837,4.73,233658,429231327,1.2,517186474,281537,"13,62%",1329,322973,175,"11,66%",chevrolet,"15,75%",0.16,-0.2132762313,9193,0.02,"1,88%"
2025,2025-09-01,417,1905,4.57,217576,414482324,1.18,489258396,256828,"-8,78%",1406,294795,154,"-11,98%",chevrolet,"-6,88%",-0.07,0.03701687534,9384,0.02,"2,08%"
2025,2025-10-01,410,1914,4.67,231583,443250539,1.15,511243604,267107,"4,00%",1462,303180,158,"2,36%",chevrolet,"6,44%",0.06,0.004724409449,9603,0.02,"2,34%"
2025,2025-11-01,398,1690,4.25,203385,343721720,1.13,386880180,228923,"-14,30%",1427,240870,142,"-10,02%",chevrolet,"-12,18%",-0.12,-0.1170323929,9841,0.02,"2,47%"
2025,2025-12-01,345,1453,4.21,254187,369334687,1.09,404208342,278188,"21,52%",1447,255241,175,"23,25%",chevrolet,"24,98%",0.25,-0.1402366864,10121,0.03,"2,85%"
2026,2026-01-01,392,1948,4.97,242751,472880766,1.06,503035960,258232,"-7,17%",1448,326520,167,"-4,58%",chevrolet,"-4,50%",-0.04,0.3406744666,10413,0.03,"2,88%"
2026,2026-02-01,324,1484,4.58,273512,405893120,1.03,419622951,282764,0.09500285657,1409,287880,193,0.1573283279,chevrolet,"12,67%",0.13,-0.2381930185,10714,0.03,"2,90%"
2026,2026-03-01,317,1679,5.3,221812,372423148,1.0,372423148,221812,-0.2155583372,1408,264448,157,-0.1880821169,chevrolet,"-18,90%",-0.19,0.1314016173,11077,0.03,"3,38%"
2023,2023-01-01,237,1061,4.48,57923,61457319,9.21,565900534,533356,-,366,167916,158,-,citroen,-,,-,1202,,-
2023,2023-02-01,205,814,3.97,65725,53500206,8.64,462010470,567579,"6,42%",375,142667,175,"10,75%",citroen,"13,47%",0.13,-0.232799246,1282,0.07,"6,63%"
2023,2023-03-01,294,1364,4.64,63967,87251865,8.02,699769862,513022,"-9,61%",380,229610,168,"-3,96%",citroen,"-2,67%",-0.03,0.6756756757,1381,0.08,"7,68%"
2023,2023-04-01,276,1236,4.48,66171,81787710,7.4,605101884,489562,"-4,57%",419,195197,157,"-6,18%",citroen,"3,45%",0.03,-0.09384164223,1497,0.08,"8,40%"
2023,2023-05-01,232,1136,4.9,77590,88142415,6.86,605085054,532644,"8,80%",477,184784,162,"3,00%",citroen,"17,26%",0.17,-0.08090614887,1613,0.08,"7,77%"
2023,2023-06-01,297,1381,4.65,78580,108519464,6.48,703128576,509142,"-4,41%",487,222832,161,"-0,80%",citroen,"1,28%",0.01,0.2156690141,1709,0.06,"5,95%"
2023,2023-07-01,282,1247,4.42,84630,105534412,6.09,642990767,515626,"1,27%",516,204524,164,"1,65%",citroen,"7,70%",0.08,-0.09703113686,1818,0.06,"6,34%"
2023,2023-08-01,248,1247,5.03,103482,129042217,5.42,699222340,560722,"8,75%",646,199755,160,"-2,33%",citroen,"22,28%",0.22,0,2044,0.12,"12,44%"
2023,2023-09-01,264,1290,4.89,123622,159472960,4.81,766399031,594105,"5,95%",733,217562,168,"5,28%",citroen,"19,46%",0.19,0.03448275862,2304,0.13,"12,75%"
2023,2023-10-01,204,955,4.68,123242,117696963,4.44,522273170,546878,"-7,95%",912,129053,135,"-19,87%",citroen,"-0,31%",-0.0,-0.2596899225,2496,0.08,"8,30%"
2023,2023-11-01,298,1542,5.17,137446,211942590,3.93,833682031,540647,"-1,14%",931,227650,147,"9,25%",citroen,"11,53%",0.12,0.6146596859,2816,0.13,"12,81%"
2023,2023-12-01,219,954,4.36,197046,187982583,3.14,589352173,617767,"14,26%",965,194800,204,"38,31%",citroen,"43,36%",0.43,-0.3813229572,3533,0.25,"25,47%"
2024,2024-01-01,263,970,3.69,238721,231559582,2.6,601896061,620510,"0,44%",1141,202944,209,"2,46%",citroen,"21,15%",0.21,0.01677148847,4261,0.21,"20,61%"
2024,2024-02-01,226,1147,5.08,214618,246167026,2.3,565049077,492631,"-20,61%",1081,227721,198,"-5,11%",citroen,"-10,10%",-0.1,0.1824742268,4825,0.13,"13,24%"
2024,2024-03-01,228,922,4.04,235925,217523459,2.07,449781369,487830,"-0,97%",1001,217306,235,"18,71%",citroen,"9,93%",0.1,-0.1961639058,5357,0.11,"11,01%"
2024,2024-04-01,233,1064,4.57,249508,265477204,1.9,504389808,474049,"-2,83%",1004,264419,248,"5,44%",citroen,"5,76%",0.06,0.1540130152,5830,0.09,"8,83%"
2024,2024-05-01,228,997,4.37,274290,273467770,1.82,498742263,500241,"5,53%",1119,244385,245,"-1,37%",citroen,"9,93%",0.1,-0.06296992481,6073,0.04,"4,18%"
2024,2024-06-01,155,626,4.04,247596,154995183,1.74,270303563,431794,"-13,68%",1278,121279,193,"-20,96%",citroen,"-9,73%",-0.1,-0.372116349,6351,0.05,"4,58%"
2024,2024-07-01,232,1168,5.03,266498,311270305,1.68,521805635,446750,"3,46%",1416,219823,188,"-2,86%",citroen,"7,63%",0.08,0.8658146965,6607,0.04,"4,03%"
2024,2024-08-01,227,1136,5.0,281659,319965029,1.61,514898286,453254,"1,46%",1340,238779,210,"11,68%",citroen,"5,69%",0.06,-0.02739726027,6883,0.04,"4,17%"
2024,2024-09-01,194,1057,5.45,267382,282623795,1.56,439558346,415853,"-8,25%",1243,227372,215,"2,34%",citroen,"-5,07%",-0.05,-0.06954225352,7122,0.03,"3,47%"
2024,2024-10-01,221,953,4.31,261063,248793719,1.51,376800712,395382,"-4,92%",1201,207155,217,"1,05%",citroen,"-2,36%",-0.02,-0.09839167455,7313,0.03,"2,69%"
2024,2024-11-01,198,818,4.13,273166,223450109,1.48,330400201,403911,"2,16%",1124,198799,243,"11,80%",citroen,"4,64%",0.05,-0.1416579224,7491,0.02,"2,43%"
2024,2024-12-01,188,852,4.53,290575,247570616,1.44,356427357,418340,"3,57%",1105,224045,262,"8,20%",citroen,"6,37%",0.06,0.04156479218,7694,0.03,"2,70%"
2025,2025-01-01,223,1081,4.85,274200,296410684,1.41,417511023,386226,"-7,68%",1216,243758,225,"-14,25%",citroen,"-5,64%",-0.06,0.2687793427,7864,0.02,"2,21%"
2025,2025-02-01,201,802,3.99,271629,217847097,1.38,299653262,373631,"-3,26%",1212,179741,224,"-0,61%",citroen,"-0,94%",-0.01,-0.2580943571,8052,0.02,"2,40%"
2025,2025-03-01,236,1109,4.7,266451,295494753,1.33,391845995,353332,"-5,43%",1251,236206,212,"-4,96%",citroen,"-1,91%",-0.02,0.3827930175,8353,0.04,"3,73%"
2025,2025-04-01,250,1068,4.27,292230,312102176,1.29,402670942,377032,"6,71%",1263,247111,231,"8,63%",citroen,"9,67%",0.1,-0.03697024346,8585,0.03,"2,78%"
2025,2025-05-01,282,1337,4.74,313001,418483033,1.27,531937444,397858,"5,52%",1162,360140,269,"16,42%",citroen,"7,11%",0.07,0.2518726592,8714,0.02,"1,50%"
2025,2025-06-01,231,1167,5.05,294639,343844466,1.25,430100701,368551,"-7,37%",1181,291146,249,"-7,38%",citroen,"-5,87%",-0.06,-0.1271503366,8855,0.02,"1,62%"
2025,2025-07-01,254,1265,4.98,287887,364177937,1.23,447033823,353385,"-4,12%",1282,284070,224,"-9,99%",citroen,"-2,29%",-0.02,0.08397600686,9023,0.02,"1,90%"
2025,2025-08-01,247,1286,5.21,291274,374578964,1.2,451335123,350959,"-0,69%",1329,281850,219,"-2,40%",citroen,"1,18%",0.01,0.01660079051,9193,0.02,"1,88%"
2025,2025-09-01,243,983,4.05,330291,324676096,1.18,383250376,389878,"11,09%",1406,230921,234,"7,19%",citroen,"13,40%",0.13,-0.2356143079,9384,0.02,"2,08%"
2025,2025-10-01,234,1051,4.49,307563,323249478,1.15,372834804,354742,"-9,01%",1462,221100,210,"-10,45%",citroen,"-6,88%",-0.07,0.06917599186,9603,0.02,"2,34%"
2025,2025-11-01,202,920,4.55,341394,314082567,1.13,353519470,384260,"8,32%",1426,220147,239,"13,75%",citroen,"11,00%",0.11,-0.124643197,9841,0.02,"2,47%"
2025,2025-12-01,193,829,4.3,332203,275396763,1.09,301400526,363571,"-5,38%",1446,190345,229,"-4,05%",citroen,"-2,69%",-0.03,-0.09891304348,10121,0.03,"2,85%"
2026,2026-01-01,232,1005,4.33,328972,330617537,1.06,351700730,349950,"-3,75%",1448,228289,227,"-1,07%",citroen,"-0,97%",-0.01,0.2123039807,10413,0.03,"2,88%"
2026,2026-02-01,210,1023,4.87,342083,349951410,1.03,361788944,353654,0.01058408774,1409,248203,242,0.068104604,citroen,"3,99%",0.04,0.01791044776,10714,0.03,"2,90%"
