fecha,marca,zona,cristal,precio,precio_ipc,precio_usd,instalacion,instalacion_ipc,instalacion_usd,ipc_empalme_ipim,var_precio_prom,var_instal_prom,var_ipc,var_ipc_%,var_precio_prom_%,var_instal_prom_%,tipo_cristal,ipc
2026-04-01,HYUNDAI,TIERRA DEL FUEGO,Luneta,428224,428224,303,107913,107913,76,11077,0.05999975246605693,0.08000480389115183,0.153396462171266,15.34%,6.0%,8.0%,Lunetas y parabrisas,1.0
2023-12-01,KIA-ASIA,TIERRA DEL FUEGO,Luneta,341940,1345032,354,55552,218516,57,2816,,,,-,-,-,Lunetas y parabrisas,3.933527619
2024-02-01,KIA-ASIA,TIERRA DEL FUEGO,Luneta,383597,997091,354,63320,164590,58,4261,0.12182546645610337,0.13983294930875578,0.5132945188580311,51.33%,12.18%,13.98%,Lunetas y parabrisas,2.599313993
2024-03-01,KIA-ASIA,TIERRA DEL FUEGO,Luneta,402777,924531,402,66607,152889,66,4825,0.05000039103538345,0.05191092861655089,0.1324067605352477,13.24%,5.0%,5.19%,Lunetas y parabrisas,2.295388975
2024-05-01,KIA-ASIA,TIERRA DEL FUEGO,Luneta,422916,803515,377,70803,134522,63,5830,0.05000037241451216,0.06299638176167677,0.20813988910951164,20.81%,5.0%,6.3%,Lunetas y parabrisas,1.899936419
2024-07-01,KIA-ASIA,TIERRA DEL FUEGO,Luneta,435604,759671,307,75759,132121,53,6351,0.030001229558588527,0.06999703402398194,0.08944546945692733,8.94%,3.0%,7.0%,Lunetas y parabrisas,1.743948158
2024-10-01,KIA-ASIA,TIERRA DEL FUEGO,Luneta,435604,677485,362,83335,129610,69,7122,0.0,0.10000131997518458,0.12131017538650402,12.13%,0.0%,10.0%,Lunetas y parabrisas,1.555277207
2025-01-01,KIA-ASIA,TIERRA DEL FUEGO,Luneta,435604,627139,357,83335,119978,68,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.439699766
2025-04-01,KIA-ASIA,TIERRA DEL FUEGO,Luneta,448672,594969,354,90836,120454,71,8353,0.029999724520435977,0.09001019979600411,0.08569114339958728,8.57%,3.0%,9.0%,Lunetas y parabrisas,1.326067524
2025-08-01,KIA-ASIA,TIERRA DEL FUEGO,Luneta,448672,550752,349,90836,111502,70,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.227514843
2025-11-01,KIA-ASIA,TIERRA DEL FUEGO,Luneta,475592,548547,325,99919,115247,68,9603,0.059999286784109485,0.09999339468933033,0.06426097462835956,6.43%,6.0%,10.0%,Lunetas y parabrisas,1.153396462
2026-04-01,KIA-ASIA,TIERRA DEL FUEGO,Luneta,504128,504128,357,107913,107913,76,11077,0.060001009268448646,0.08000480389115183,0.153396462171266,15.34%,6.0%,8.0%,Lunetas y parabrisas,1.0
2023-12-01,MERCEDES BENZ,TIERRA DEL FUEGO,Luneta,109355,430151,113,47087,185218,48,2816,,,,-,-,-,Lunetas y parabrisas,3.933527619
2024-02-01,MERCEDES BENZ,TIERRA DEL FUEGO,Luneta,118143,307091,109,51324,133409,47,4261,0.08036212335970006,0.08998237305413381,0.5132945188580311,51.33%,8.04%,9.0%,Lunetas y parabrisas,2.599313993
2024-03-01,MERCEDES BENZ,TIERRA DEL FUEGO,Luneta,128831,295719,128,56457,129591,56,4825,0.09046663788798326,0.10001169043722236,0.1324067605352477,13.24%,9.05%,10.0%,Lunetas y parabrisas,2.295388975
2024-05-01,MERCEDES BENZ,TIERRA DEL FUEGO,Luneta,135977,258349,121,60014,114023,53,5830,0.055468016238327644,0.06300370193244409,0.20813988910951164,20.81%,5.55%,6.3%,Lunetas y parabrisas,1.899936419
2024-07-01,MERCEDES BENZ,TIERRA DEL FUEGO,Luneta,141325,246464,99,64215,111988,45,6351,0.03933018083940665,0.07000033325557364,0.08944546945692733,8.94%,3.93%,7.0%,Lunetas y parabrisas,1.743948158
2024-10-01,MERCEDES BENZ,TIERRA DEL FUEGO,Luneta,148374,230763,123,72047,112054,59,7122,0.04987794091632769,0.12196527291131365,0.12131017538650402,12.13%,4.99%,12.2%,Lunetas y parabrisas,1.555277207
2025-01-01,MERCEDES BENZ,TIERRA DEL FUEGO,Luneta,148374,213615,121,72047,103727,59,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.439699766
2025-04-01,MERCEDES BENZ,TIERRA DEL FUEGO,Luneta,152825,202657,120,78532,104138,62,8353,0.029998517260436453,0.09001068746790297,0.08569114339958728,8.57%,3.0%,9.0%,Lunetas y parabrisas,1.326067524
2025-08-01,MERCEDES BENZ,TIERRA DEL FUEGO,Luneta,152825,187596,118,78532,96399,61,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.227514843
2025-11-01,MERCEDES BENZ,TIERRA DEL FUEGO,Luneta,161995,186845,110,86385,99636,59,9603,0.06000327171601505,0.0999974532674579,0.06426097462835956,6.43%,6.0%,10.0%,Lunetas y parabrisas,1.153396462
2026-04-01,MERCEDES BENZ,TIERRA DEL FUEGO,Luneta,171715,171715,121,93296,93296,66,11077,0.06000185190900953,0.08000231521676215,0.153396462171266,15.34%,6.0%,8.0%,Lunetas y parabrisas,1.0
2023-12-01,MERCURY,TIERRA DEL FUEGO,Luneta,539685,2122867,558,55552,218516,57,2816,,,,-,-,-,Lunetas y parabrisas,3.933527619
2024-02-01,MERCURY,TIERRA DEL FUEGO,Luneta,604447,1571148,558,60552,157394,55,4261,0.11999962941345421,0.0900057603686637,0.5132945188580311,51.33%,12.0%,9.0%,Lunetas y parabrisas,2.599313993
2024-03-01,MERCURY,TIERRA DEL FUEGO,Luneta,689070,1581684,687,66607,152889,66,4825,0.14000069485000344,0.09999669705377201,0.1324067605352477,13.24%,14.0%,10.0%,Lunetas y parabrisas,2.295388975
2024-05-01,MERCURY,TIERRA DEL FUEGO,Luneta,744195,1413924,664,70803,134522,63,5830,0.07999912926117814,0.06299638176167677,0.20813988910951164,20.81%,8.0%,6.3%,Lunetas y parabrisas,1.899936419
2024-07-01,MERCURY,TIERRA DEL FUEGO,Luneta,803731,1401666,567,75759,132121,53,6351,0.08000053749353331,0.06999703402398194,0.08944546945692733,8.94%,8.0%,7.0%,Lunetas y parabrisas,1.743948158
2024-10-01,MERCURY,TIERRA DEL FUEGO,Luneta,835880,1300026,695,83335,129610,69,7122,0.039999701392630094,0.10000131997518458,0.12131017538650402,12.13%,4.0%,10.0%,Lunetas y parabrisas,1.555277207
2025-01-01,MERCURY,TIERRA DEL FUEGO,Luneta,835880,1203417,686,83335,119978,68,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.439699766
2025-04-01,MERCURY,TIERRA DEL FUEGO,Luneta,860957,1141687,681,90836,120454,71,8353,0.030000717806383692,0.09001019979600411,0.08569114339958728,8.57%,3.0%,9.0%,Lunetas y parabrisas,1.326067524
2025-08-01,MERCURY,TIERRA DEL FUEGO,Luneta,860957,1056837,670,90836,111502,70,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.227514843
2025-11-01,MERCURY,TIERRA DEL FUEGO,Luneta,912614,1052606,625,99919,115247,68,9603,0.05999951217075883,0.09999339468933033,0.06426097462835956,6.43%,6.0%,10.0%,Lunetas y parabrisas,1.153396462
2026-04-01,MERCURY,TIERRA DEL FUEGO,Luneta,967371,967371,685,107913,107913,76,11077,0.06000017532056279,0.08000480389115183,0.153396462171266,15.34%,6.0%,8.0%,Lunetas y parabrisas,1.0
2023-12-01,MITSUBISHI,TIERRA DEL FUEGO,Luneta,254660,1001714,263,55552,218516,57,2816,,,,-,-,-,Lunetas y parabrisas,3.933527619
2024-02-01,MITSUBISHI,TIERRA DEL FUEGO,Luneta,267393,695040,247,60552,157394,55,4261,0.050000000000000044,0.0900057603686637,0.5132945188580311,51.33%,5.0%,9.0%,Lunetas y parabrisas,2.599313993
2024-03-01,MITSUBISHI,TIERRA DEL FUEGO,Luneta,280763,644461,280,66607,152889,66,4825,0.050001308934788824,0.09999669705377201,0.1324067605352477,13.24%,5.0%,10.0%,Lunetas y parabrisas,2.295388975
2024-05-01,MITSUBISHI,TIERRA DEL FUEGO,Luneta,315214,598887,281,70803,134522,63,5830,0.12270491482139745,0.06299638176167677,0.20813988910951164,20.81%,12.27%,6.3%,Lunetas y parabrisas,1.899936419
2024-07-01,MITSUBISHI,TIERRA DEL FUEGO,Luneta,324670,566208,229,75759,132121,53,6351,0.02999866757187175,0.06999703402398194,0.08944546945692733,8.94%,3.0%,7.0%,Lunetas y parabrisas,1.743948158
2024-10-01,MITSUBISHI,TIERRA DEL FUEGO,Luneta,310103,482296,258,83335,129610,69,7122,-0.044867095820371405,0.10000131997518458,0.12131017538650402,12.13%,-4.49%,10.0%,Lunetas y parabrisas,1.555277207
2025-01-01,MITSUBISHI,TIERRA DEL FUEGO,Luneta,310103,446455,254,83335,119978,68,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.439699766
2025-04-01,MITSUBISHI,TIERRA DEL FUEGO,Luneta,319406,423554,252,90836,120454,71,8353,0.02999970977384936,0.09001019979600411,0.08569114339958728,8.57%,3.0%,9.0%,Lunetas y parabrisas,1.326067524
2025-08-01,MITSUBISHI,TIERRA DEL FUEGO,Luneta,319406,392075,248,90836,111502,70,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.227514843
2025-11-01,MITSUBISHI,TIERRA DEL FUEGO,Luneta,338570,390506,231,99919,115247,68,9603,0.05999887290783512,0.09999339468933033,0.06426097462835956,6.43%,6.0%,10.0%,Lunetas y parabrisas,1.153396462
2026-04-01,MITSUBISHI,TIERRA DEL FUEGO,Luneta,358884,358884,254,107913,107913,76,11077,0.05999940928020786,0.08000480389115183,0.153396462171266,15.34%,6.0%,8.0%,Lunetas y parabrisas,1.0
2023-12-01,NISSAN,TIERRA DEL FUEGO,Luneta,391180,1538717,405,55552,218516,57,2816,,,,-,-,-,Lunetas y parabrisas,3.933527619
2024-02-01,NISSAN,TIERRA DEL FUEGO,Luneta,423066,1099683,391,60552,157394,55,4261,0.08151234725701717,0.0900057603686637,0.5132945188580311,51.33%,8.15%,9.0%,Lunetas y parabrisas,2.599313993
2024-03-01,NISSAN,TIERRA DEL FUEGO,Luneta,457231,1049523,456,66607,152889,66,4825,0.08075572132953246,0.09999669705377201,0.1324067605352477,13.24%,8.08%,10.0%,Lunetas y parabrisas,2.295388975
2024-05-01,NISSAN,TIERRA DEL FUEGO,Luneta,488150,927454,436,70803,134522,63,5830,0.06762227408027899,0.06299638176167677,0.20813988910951164,20.81%,6.76%,6.3%,Lunetas y parabrisas,1.899936419
2024-07-01,NISSAN,TIERRA DEL FUEGO,Luneta,517297,902139,365,75759,132121,53,6351,0.059709105807641105,0.06999703402398194,0.08944546945692733,8.94%,5.97%,7.0%,Lunetas y parabrisas,1.743948158
2024-10-01,NISSAN,TIERRA DEL FUEGO,Luneta,513664,798890,427,83335,129610,69,7122,-0.007023044788583732,0.10000131997518458,0.12131017538650402,12.13%,-0.7%,10.0%,Lunetas y parabrisas,1.555277207
2025-01-01,NISSAN,TIERRA DEL FUEGO,Luneta,503009,724183,413,83335,119978,68,7694,-0.02074313169698483,0.0,0.08027884926854689,8.03%,-2.07%,0.0%,Lunetas y parabrisas,1.439699766
2025-04-01,NISSAN,TIERRA DEL FUEGO,Luneta,518100,687035,409,90836,120454,71,8353,0.030001451266279622,0.09001019979600411,0.08569114339958728,8.57%,3.0%,9.0%,Lunetas y parabrisas,1.326067524
2025-08-01,NISSAN,TIERRA DEL FUEGO,Luneta,518100,635975,403,90836,111502,70,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.227514843
2025-11-01,NISSAN,TIERRA DEL FUEGO,Luneta,549186,633429,376,99919,115247,68,9603,0.06000000000000005,0.09999339468933033,0.06426097462835956,6.43%,6.0%,10.0%,Lunetas y parabrisas,1.153396462
2026-04-01,NISSAN,TIERRA DEL FUEGO,Luneta,592102,592102,419,107913,107913,76,11077,0.07814474513188618,0.08000480389115183,0.153396462171266,15.34%,7.81%,8.0%,Lunetas y parabrisas,1.0
2023-12-01,OPEL,TIERRA DEL FUEGO,Luneta,202702,797335,209,55552,218516,57,2816,,,,-,-,-,Lunetas y parabrisas,3.933527619
2024-02-01,OPEL,TIERRA DEL FUEGO,Luneta,212837,553231,196,60552,157394,55,4261,0.04999950666495634,0.0900057603686637,0.5132945188580311,51.33%,5.0%,9.0%,Lunetas y parabrisas,2.599313993
2024-03-01,OPEL,TIERRA DEL FUEGO,Luneta,223479,512971,223,66607,152889,66,4825,0.050000704764679105,0.09999669705377201,0.1324067605352477,13.24%,5.0%,10.0%,Lunetas y parabrisas,2.295388975
2024-05-01,OPEL,TIERRA DEL FUEGO,Luneta,234653,445826,209,70803,134522,63,5830,0.050000223734668614,0.06299638176167677,0.20813988910951164,20.81%,5.0%,6.3%,Lunetas y parabrisas,1.899936419
2024-07-01,OPEL,TIERRA DEL FUEGO,Luneta,241692,421499,170,75759,132121,53,6351,0.02999748564902216,0.06999703402398194,0.08944546945692733,8.94%,3.0%,7.0%,Lunetas y parabrisas,1.743948158
2024-10-01,OPEL,TIERRA DEL FUEGO,Luneta,241692,375899,201,83335,129610,69,7122,0.0,0.10000131997518458,0.12131017538650402,12.13%,0.0%,10.0%,Lunetas y parabrisas,1.555277207
2025-01-01,OPEL,TIERRA DEL FUEGO,Luneta,241692,347965,198,83335,119978,68,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.439699766
2023-12-01,PEUGEOT,TIERRA DEL FUEGO,Luneta,197935,778584,205,54298,213583,56,2816,,,,-,-,-,Lunetas y parabrisas,3.933527619
2024-02-01,PEUGEOT,TIERRA DEL FUEGO,Luneta,214436,557388,198,59185,153840,54,4261,0.08336575138302971,0.09000331503922787,0.5132945188580311,51.33%,8.34%,9.0%,Lunetas y parabrisas,2.599313993
2024-03-01,PEUGEOT,TIERRA DEL FUEGO,Luneta,233663,536348,233,65103,149438,64,4825,0.08966311626779078,0.09999155191349152,0.1324067605352477,13.24%,8.97%,10.0%,Lunetas y parabrisas,2.295388975
2024-05-01,PEUGEOT,TIERRA DEL FUEGO,Luneta,248335,471821,221,69205,131485,61,5830,0.06279128488464147,0.06300784910065582,0.20813988910951164,20.81%,6.28%,6.3%,Lunetas y parabrisas,1.899936419
2024-07-01,PEUGEOT,TIERRA DEL FUEGO,Luneta,261164,455458,184,74049,129138,52,6351,0.05166005597277867,0.06999494256195371,0.08944546945692733,8.94%,5.17%,7.0%,Lunetas y parabrisas,1.743948158
2024-10-01,PEUGEOT,TIERRA DEL FUEGO,Luneta,265812,413412,221,81454,126684,67,7122,0.01779724617481726,0.10000135045712977,0.12131017538650402,12.13%,1.78%,10.0%,Lunetas y parabrisas,1.555277207
2025-01-01,PEUGEOT,TIERRA DEL FUEGO,Luneta,266990,384386,219,81521,117366,66,7694,0.004431703610070281,0.0008225501510055189,0.08027884926854689,8.03%,0.44%,0.08%,Lunetas y parabrisas,1.439699766
2025-04-01,PEUGEOT,TIERRA DEL FUEGO,Luneta,275000,364668,217,88858,117832,70,8353,0.030001123637589444,0.09000134934556736,0.08569114339958728,8.57%,3.0%,9.0%,Lunetas y parabrisas,1.326067524
2025-08-01,PEUGEOT,TIERRA DEL FUEGO,Luneta,276678,339627,215,88926,109159,69,9023,0.006101818181818208,0.0007652659299106634,0.08028634569280846,8.03%,0.61%,0.08%,Lunetas y parabrisas,1.227514843
2025-11-01,PEUGEOT,TIERRA DEL FUEGO,Luneta,293279,338267,200,97819,112824,67,9603,0.06000115657912808,0.10000449812203405,0.06426097462835956,6.43%,6.0%,10.0%,Lunetas y parabrisas,1.153396462
2026-04-01,PEUGEOT,TIERRA DEL FUEGO,Luneta,310876,310876,220,105645,105645,74,11077,0.06000088652784541,0.08000490702215313,0.153396462171266,15.34%,6.0%,8.0%,Lunetas y parabrisas,1.0
2023-12-01,RENAULT,TIERRA DEL FUEGO,Luneta,162009,637270,167,49663,195352,51,2816,,,,-,-,-,Lunetas y parabrisas,3.933527619
2024-02-01,RENAULT,TIERRA DEL FUEGO,Luneta,174102,452548,161,54133,140709,50,4261,0.07464400125918935,0.09000664478585674,0.5132945188580311,51.33%,7.46%,9.0%,Lunetas y parabrisas,2.599313993
2024-03-01,RENAULT,TIERRA DEL FUEGO,Luneta,186775,428723,186,59546,136682,59,4825,0.0727906629447106,0.0999944580939538,0.1324067605352477,13.24%,7.28%,10.0%,Lunetas y parabrisas,2.295388975
2024-05-01,RENAULT,TIERRA DEL FUEGO,Luneta,199150,378372,177,63297,120262,56,5830,0.06625619060366761,0.06299331609176106,0.20813988910951164,20.81%,6.63%,6.3%,Lunetas y parabrisas,1.899936419
2024-07-01,RENAULT,TIERRA DEL FUEGO,Luneta,210588,367255,148,67728,118115,47,6351,0.05743409490333917,0.07000331769278167,0.08944546945692733,8.94%,5.74%,7.0%,Lunetas y parabrisas,1.743948158
2024-10-01,RENAULT,TIERRA DEL FUEGO,Luneta,215879,335752,179,74689,116163,62,7122,0.025124888407696444,0.10277876210725245,0.12131017538650402,12.13%,2.51%,10.28%,Lunetas y parabrisas,1.555277207
2025-01-01,RENAULT,TIERRA DEL FUEGO,Luneta,215900,310832,177,74869,107790,61,7694,9.727671519699221e-05,0.0024099934394623546,0.08027884926854689,8.03%,0.01%,0.24%,Lunetas y parabrisas,1.439699766
2025-04-01,RENAULT,TIERRA DEL FUEGO,Luneta,222377,294887,175,81608,108217,64,8353,0.030000000000000027,0.09001055176374728,0.08569114339958728,8.57%,3.0%,9.0%,Lunetas y parabrisas,1.326067524
2025-08-01,RENAULT,TIERRA DEL FUEGO,Luneta,222377,272972,173,81608,100175,63,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.227514843
2025-11-01,RENAULT,TIERRA DEL FUEGO,Luneta,235720,271879,161,89768,103539,61,9603,0.060001708809813925,0.09999019703950585,0.06426097462835956,6.43%,6.0%,10.0%,Lunetas y parabrisas,1.153396462
2026-04-01,RENAULT,TIERRA DEL FUEGO,Luneta,249694,249694,176,97174,97174,68,11077,0.0592821992194128,0.08250155957579541,0.153396462171266,15.34%,5.93%,8.25%,Lunetas y parabrisas,1.0
2023-12-01,ROVER,TIERRA DEL FUEGO,Luneta,460022,1809511,476,55552,218516,57,2816,,,,-,-,-,Lunetas y parabrisas,3.933527619
2024-02-01,ROVER,TIERRA DEL FUEGO,Luneta,483023,1255530,446,60552,157394,55,4261,0.049999782619092104,0.0900057603686637,0.5132945188580311,51.33%,5.0%,9.0%,Lunetas y parabrisas,2.599313993
2024-03-01,ROVER,TIERRA DEL FUEGO,Luneta,507174,1164163,506,66607,152889,66,4825,0.049999689455781704,0.09999669705377201,0.1324067605352477,13.24%,5.0%,10.0%,Lunetas y parabrisas,2.295388975
2024-05-01,ROVER,TIERRA DEL FUEGO,Luneta,532533,1011780,475,70803,134522,63,5830,0.05000059151297198,0.06299638176167677,0.20813988910951164,20.81%,5.0%,6.3%,Lunetas y parabrisas,1.899936419
2024-07-01,ROVER,TIERRA DEL FUEGO,Luneta,548509,956572,387,75759,132121,53,6351,0.03000001877817904,0.06999703402398194,0.08944546945692733,8.94%,3.0%,7.0%,Lunetas y parabrisas,1.743948158
2024-10-01,ROVER,TIERRA DEL FUEGO,Luneta,548509,853084,456,83335,129610,69,7122,0.0,0.10000131997518458,0.12131017538650402,12.13%,0.0%,10.0%,Lunetas y parabrisas,1.555277207
2025-01-01,ROVER,TIERRA DEL FUEGO,Luneta,548509,789689,450,83335,119978,68,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.439699766
2025-04-01,ROVER,TIERRA DEL FUEGO,Luneta,564965,749181,447,90836,120454,71,8353,0.030001330880623733,0.09001019979600411,0.08569114339958728,8.57%,3.0%,9.0%,Lunetas y parabrisas,1.326067524
2025-08-01,ROVER,TIERRA DEL FUEGO,Luneta,564965,693502,439,90836,111502,70,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.227514843
2025-11-01,ROVER,TIERRA DEL FUEGO,Luneta,598862,690726,410,99919,115247,68,9603,0.05999840698096337,0.09999339468933033,0.06426097462835956,6.43%,6.0%,10.0%,Lunetas y parabrisas,1.153396462
2026-04-01,ROVER,TIERRA DEL FUEGO,Luneta,634794,634794,449,107913,107913,76,11077,0.06000046755345978,0.08000480389115183,0.153396462171266,15.34%,6.0%,8.0%,Lunetas y parabrisas,1.0
2023-12-01,SCANIA,TIERRA DEL FUEGO,Luneta,52333,205853,54,21691,85322,22,2816,,,,-,-,-,Lunetas y parabrisas,3.933527619
2024-02-01,SCANIA,TIERRA DEL FUEGO,Luneta,54949,142831,50,23643,61456,21,4261,0.04998757953872324,0.08999124060670316,0.5132945188580311,51.33%,5.0%,9.0%,Lunetas y parabrisas,2.599313993
2024-03-01,SCANIA,TIERRA DEL FUEGO,Luneta,57697,132437,57,26007,59697,25,4825,0.05001000928133359,0.099987311254917,0.1324067605352477,13.24%,5.0%,10.0%,Lunetas y parabrisas,2.295388975
2024-05-01,SCANIA,TIERRA DEL FUEGO,Luneta,60582,115102,54,27646,52525,24,5830,0.050002599788550484,0.06302149421309644,0.20813988910951164,20.81%,5.0%,6.3%,Lunetas y parabrisas,1.899936419
2024-07-01,SCANIA,TIERRA DEL FUEGO,Luneta,62399,108821,44,29581,51588,20,6351,0.02999240698557326,0.06999204224842659,0.08944546945692733,8.94%,3.0%,7.0%,Lunetas y parabrisas,1.743948158
2024-10-01,SCANIA,TIERRA DEL FUEGO,Luneta,62399,97048,51,32539,50608,27,7122,0.0,0.09999661945167504,0.12131017538650402,12.13%,0.0%,10.0%,Lunetas y parabrisas,1.555277207
2025-01-01,SCANIA,TIERRA DEL FUEGO,Luneta,62399,89836,51,32539,46847,26,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.439699766
2025-04-01,SCANIA,TIERRA DEL FUEGO,Luneta,64271,85228,50,35468,47033,28,8353,0.030000480776935623,0.09001505885245398,0.08569114339958728,8.57%,3.0%,9.0%,Lunetas y parabrisas,1.326067524
2025-08-01,SCANIA,TIERRA DEL FUEGO,Luneta,64271,78894,50,35468,43537,27,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.227514843
2025-11-01,SCANIA,TIERRA DEL FUEGO,Luneta,68127,78578,46,39014,44999,26,9603,0.059995954629615156,0.0999774444569752,0.06426097462835956,6.43%,6.0%,10.0%,Lunetas y parabrisas,1.153396462
2026-04-01,SCANIA,TIERRA DEL FUEGO,Luneta,72215,72215,51,42136,42136,29,11077,0.06000557781789895,0.08002255600553654,0.153396462171266,15.34%,6.0%,8.0%,Lunetas y parabrisas,1.0
2023-12-01,SUZUKI,TIERRA DEL FUEGO,Luneta,360662,1418675,373,55552,218516,57,2816,,,,-,-,-,Lunetas y parabrisas,3.933527619
2024-02-01,SUZUKI,TIERRA DEL FUEGO,Luneta,378695,984348,350,60552,157394,55,4261,0.04999972273208719,0.0900057603686637,0.5132945188580311,51.33%,5.0%,9.0%,Lunetas y parabrisas,2.599313993
2024-03-01,SUZUKI,TIERRA DEL FUEGO,Luneta,397630,912715,396,66607,152889,66,4825,0.05000066016187166,0.09999669705377201,0.1324067605352477,13.24%,5.0%,10.0%,Lunetas y parabrisas,2.295388975
2024-05-01,SUZUKI,TIERRA DEL FUEGO,Luneta,417511,793245,372,70803,134522,63,5830,0.049998742549606456,0.06299638176167677,0.20813988910951164,20.81%,5.0%,6.3%,Lunetas y parabrisas,1.899936419
2024-07-01,SUZUKI,TIERRA DEL FUEGO,Luneta,430037,749962,303,75759,132121,53,6351,0.0300016047481384,0.06999703402398194,0.08944546945692733,8.94%,3.0%,7.0%,Lunetas y parabrisas,1.743948158
2024-10-01,SUZUKI,TIERRA DEL FUEGO,Luneta,430037,668827,358,83335,129610,69,7122,0.0,0.10000131997518458,0.12131017538650402,12.13%,0.0%,10.0%,Lunetas y parabrisas,1.555277207
2025-01-01,SUZUKI,TIERRA DEL FUEGO,Luneta,430037,619124,353,83335,119978,68,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.439699766
2025-04-01,SUZUKI,TIERRA DEL FUEGO,Luneta,442938,587366,350,90836,120454,71,8353,0.029999744208056622,0.09001019979600411,0.08569114339958728,8.57%,3.0%,9.0%,Lunetas y parabrisas,1.326067524
2025-08-01,SUZUKI,TIERRA DEL FUEGO,Luneta,442938,543713,344,90836,111502,70,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.227514843
2025-11-01,SUZUKI,TIERRA DEL FUEGO,Luneta,469514,541536,321,99919,115247,68,9603,0.05999936785735249,0.09999339468933033,0.06426097462835956,6.43%,6.0%,10.0%,Lunetas y parabrisas,1.153396462
2026-04-01,SUZUKI,TIERRA DEL FUEGO,Luneta,497685,497685,352,107913,107913,76,11077,0.06000034077791083,0.08000480389115183,0.153396462171266,15.34%,6.0%,8.0%,Lunetas y parabrisas,1.0
2023-12-01,TOYOTA,TIERRA DEL FUEGO,Luneta,297286,1169385,307,54343,213760,56,2816,,,,-,-,-,Lunetas y parabrisas,3.933527619
2024-02-01,TOYOTA,TIERRA DEL FUEGO,Luneta,319367,830137,295,59233,153967,54,4261,0.07427527700598069,0.08998399057836326,0.5132945188580311,51.33%,7.43%,9.0%,Lunetas y parabrisas,2.599313993
2024-03-01,TOYOTA,TIERRA DEL FUEGO,Luneta,338503,776996,337,65157,149561,65,4825,0.05991852633490624,0.10001181773673462,0.1324067605352477,13.24%,5.99%,10.0%,Lunetas y parabrisas,2.295388975
2024-05-01,TOYOTA,TIERRA DEL FUEGO,Luneta,359160,682382,320,69262,131593,61,5830,0.06102456994472716,0.06300167288242253,0.20813988910951164,20.81%,6.1%,6.3%,Lunetas y parabrisas,1.899936419
2024-07-01,TOYOTA,TIERRA DEL FUEGO,Luneta,376653,656864,265,74110,129245,52,6351,0.04870531239558962,0.06999509110334667,0.08944546945692733,8.94%,4.87%,7.0%,Lunetas y parabrisas,1.743948158
2024-10-01,TOYOTA,TIERRA DEL FUEGO,Luneta,379924,590887,316,81584,126886,67,7122,0.008684385893647395,0.10085008770746184,0.12131017538650402,12.13%,0.87%,10.09%,Lunetas y parabrisas,1.555277207
2025-01-01,TOYOTA,TIERRA DEL FUEGO,Luneta,379924,546977,312,81584,117456,67,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.439699766
2025-04-01,TOYOTA,TIERRA DEL FUEGO,Luneta,391322,518919,309,88926,117922,70,8353,0.03000073698950323,0.08999313590900182,0.08569114339958728,8.57%,3.0%,9.0%,Lunetas y parabrisas,1.326067524
2025-08-01,TOYOTA,TIERRA DEL FUEGO,Luneta,387498,475659,301,88990,109237,69,9023,-0.009772003618503389,0.0007196995254481475,0.08028634569280846,8.03%,-0.98%,0.07%,Lunetas y parabrisas,1.227514843
2025-11-01,TOYOTA,TIERRA DEL FUEGO,Luneta,412530,475811,282,97955,112980,67,9603,0.06459904309183528,0.10074165636588384,0.06426097462835956,6.43%,6.46%,10.07%,Lunetas y parabrisas,1.153396462
2026-04-01,TOYOTA,TIERRA DEL FUEGO,Luneta,437282,437282,309,105791,105791,74,11077,0.06000048481322562,0.07999591649226678,0.153396462171266,15.34%,6.0%,8.0%,Lunetas y parabrisas,1.0
