fecha,marca,zona,cristal,precio,precio_ipc,precio_usd,instalacion,instalacion_ipc,instalacion_usd,ipc,ipc_empalme_ipim,var_precio_prom,var_instal_prom,var_ipc,var_ipc_%,var_precio_prom_%,var_instal_prom_%,tipo_cristal
2025-04-01,SUBARU,CBA/TUC/STAFE,Parabrisas,573084,656905,456,107184,122861,85,1.146262248,8585,0.05000054965792944,0.08999938983464517,0.09174345979744447,9.17%,5.0%,9.0%,Lunetas y parabrisas
2025-08-01,SUBARU,CBA/TUC/STAFE,Parabrisas,573084,613486,446,107184,114740,83,1.070498944,9193,0.0,0.0,0.07077382453924819,7.08%,0.0%,0.0%,Lunetas y parabrisas
2025-11-01,SUBARU,CBA/TUC/STAFE,Parabrisas,607469,607469,416,117902,117902,80,1.0,9841,0.05999993020220429,0.0999962680997164,0.07049894389293976,7.05%,6.0%,10.0%,Lunetas y parabrisas
2023-12-01,SUZUKI,CBA/TUC/STAFE,Parabrisas,272067,757816,281,42290,117795,43,2.785401287,3533,,,,-,-,-,Lunetas y parabrisas
2024-02-01,SUZUKI,CBA/TUC/STAFE,Parabrisas,287249,585796,265,46096,94006,42,2.039326613,4825,0.05580243101882987,0.0899976353747931,0.3658436413394097,36.58%,5.58%,9.0%,Lunetas y parabrisas
2024-03-01,SUZUKI,CBA/TUC/STAFE,Parabrisas,303886,558261,303,50706,93151,50,1.837070643,5357,0.057918391360805455,0.10000867754251996,0.11009700156540236,11.01%,5.79%,10.0%,Lunetas y parabrisas
2024-05-01,SUZUKI,CBA/TUC/STAFE,Parabrisas,319945,518413,285,53900,87336,48,1.620318976,6073,0.0528454749478422,0.06299057310771894,0.13377098612570282,13.38%,5.28%,6.3%,Lunetas y parabrisas
2024-07-01,SUZUKI,CBA/TUC/STAFE,Parabrisas,331099,493127,233,57673,85897,40,1.48936646,6607,0.03486224194783483,0.07000000000000006,0.08792497970558877,8.79%,3.49%,7.0%,Lunetas y parabrisas
2024-10-01,SUZUKI,CBA/TUC/STAFE,Parabrisas,332443,447321,276,63441,85363,52,1.345559164,7313,0.004059208877103204,0.10001213739531489,0.10687549081586467,10.69%,0.41%,10.0%,Lunetas y parabrisas
2025-01-01,SUZUKI,CBA/TUC/STAFE,Parabrisas,332443,416027,273,63441,79391,52,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Lunetas y parabrisas
2025-04-01,SUZUKI,CBA/TUC/STAFE,Parabrisas,349065,400120,278,69150,79265,55,1.146262248,8585,0.04999954879483104,0.08998912375277812,0.09174345979744447,9.17%,5.0%,9.0%,Lunetas y parabrisas
2025-08-01,SUZUKI,CBA/TUC/STAFE,Parabrisas,349065,373674,271,69150,74025,53,1.070498944,9193,0.0,0.0,0.07077382453924819,7.08%,0.0%,0.0%,Lunetas y parabrisas
2025-11-01,SUZUKI,CBA/TUC/STAFE,Parabrisas,370009,370009,253,76066,76066,52,1.0,9841,0.06000028647959543,0.10001446131597969,0.07049894389293976,7.05%,6.0%,10.0%,Lunetas y parabrisas
2023-12-01,TOYOTA,CBA/TUC/STAFE,Parabrisas,190984,531969,197,42109,117290,43,2.785401287,3533,,,,-,-,-,Lunetas y parabrisas
2024-02-01,TOYOTA,CBA/TUC/STAFE,Parabrisas,206100,420305,190,45898,93602,42,2.039326613,4825,0.07914799145478146,0.0899807642071766,0.3658436413394097,36.58%,7.91%,9.0%,Lunetas y parabrisas
2024-03-01,TOYOTA,CBA/TUC/STAFE,Parabrisas,217829,400168,217,50924,93552,50,1.837070643,5357,0.05690926734594859,0.10950368207765049,0.11009700156540236,11.01%,5.69%,10.95%,Lunetas y parabrisas
2024-05-01,TOYOTA,CBA/TUC/STAFE,Parabrisas,221051,358173,197,54133,87712,48,1.620318976,6073,0.014791418957071922,0.0630154740397455,0.13377098612570282,13.38%,1.48%,6.3%,Lunetas y parabrisas
2024-07-01,TOYOTA,CBA/TUC/STAFE,Parabrisas,234221,348841,165,57922,86267,40,1.48936646,6607,0.0595790111784158,0.06999427336375219,0.08792497970558877,8.79%,5.96%,7.0%,Lunetas y parabrisas
2024-10-01,TOYOTA,CBA/TUC/STAFE,Parabrisas,239491,322250,199,63378,85279,52,1.345559164,7313,0.022500117410479747,0.09419564241566247,0.10687549081586467,10.69%,2.25%,9.42%,Lunetas y parabrisas
2025-01-01,TOYOTA,CBA/TUC/STAFE,Parabrisas,239346,299523,196,63380,79316,52,1.251424313,7864,-0.0006054507267496678,3.155669159649044e-05,0.07522216915167435,7.52%,-0.06%,0.0%,Lunetas y parabrisas
2025-04-01,TOYOTA,CBA/TUC/STAFE,Parabrisas,254038,291195,202,69439,79596,55,1.146262248,8585,0.061383937897437235,0.09559798043546852,0.09174345979744447,9.17%,6.14%,9.56%,Lunetas y parabrisas
2025-08-01,TOYOTA,CBA/TUC/STAFE,Parabrisas,249666,267267,194,69415,74308,54,1.070498944,9193,-0.017210023697242116,-0.00034562709716445816,0.07077382453924819,7.08%,-1.72%,-0.03%,Lunetas y parabrisas
2025-11-01,TOYOTA,CBA/TUC/STAFE,Parabrisas,268023,268023,183,76334,76334,52,1.0,9841,0.0735262310446756,0.09967586256572791,0.07049894389293976,7.05%,7.35%,9.97%,Lunetas y parabrisas
2023-12-01,VOLKSWAGEN,CBA/TUC/STAFE,Parabrisas,162016,451282,167,42402,118108,43,2.785401287,3533,,,,-,-,-,Lunetas y parabrisas
2024-02-01,VOLKSWAGEN,CBA/TUC/STAFE,Parabrisas,171705,350164,158,46218,94255,42,2.039326613,4825,0.059802735532293205,0.08999575491722078,0.3658436413394097,36.58%,5.98%,9.0%,Lunetas y parabrisas
2024-03-01,VOLKSWAGEN,CBA/TUC/STAFE,Parabrisas,178987,328812,178,50840,93398,50,1.837070643,5357,0.042409947293322814,0.10000432731836084,0.11009700156540236,11.01%,4.24%,10.0%,Lunetas y parabrisas
2024-05-01,VOLKSWAGEN,CBA/TUC/STAFE,Parabrisas,181400,293926,162,54043,87568,48,1.620318976,6073,0.013481426025353738,0.06300157356412273,0.13377098612570282,13.38%,1.35%,6.3%,Lunetas y parabrisas
2024-07-01,VOLKSWAGEN,CBA/TUC/STAFE,Parabrisas,192649,286925,136,58284,86807,41,1.48936646,6607,0.062012127894156555,0.07847454804507525,0.08792497970558877,8.79%,6.2%,7.85%,Lunetas y parabrisas
2024-10-01,VOLKSWAGEN,CBA/TUC/STAFE,Parabrisas,197820,266179,164,63908,85993,53,1.345559164,7313,0.026841561596478547,0.09649303410884635,0.10687549081586467,10.69%,2.68%,9.65%,Lunetas y parabrisas
2025-01-01,VOLKSWAGEN,CBA/TUC/STAFE,Parabrisas,202302,253165,166,64049,80153,52,1.251424313,7864,0.022656960873521426,0.0022062965512925636,0.07522216915167435,7.52%,2.27%,0.22%,Lunetas y parabrisas
2025-04-01,VOLKSWAGEN,CBA/TUC/STAFE,Parabrisas,211079,241952,168,70016,80257,55,1.146262248,8585,0.04338563138278406,0.09316304704210832,0.09174345979744447,9.17%,4.34%,9.32%,Lunetas y parabrisas
2025-08-01,VOLKSWAGEN,CBA/TUC/STAFE,Parabrisas,214310,229418,166,70001,74936,54,1.070498944,9193,0.015307065127274644,-0.00021423674588660901,0.07077382453924819,7.08%,1.53%,-0.02%,Lunetas y parabrisas
2025-11-01,VOLKSWAGEN,CBA/TUC/STAFE,Parabrisas,229485,229485,157,76985,76985,52,1.0,9841,0.07080864168727552,0.09977000328566743,0.07049894389293976,7.05%,7.08%,9.98%,Lunetas y parabrisas
2023-12-01,VOLVO,CBA/TUC/STAFE,Parabrisas,477582,1330259,494,59244,165019,61,2.785401287,3533,,,,-,-,-,Lunetas y parabrisas
2024-02-01,VOLVO,CBA/TUC/STAFE,Parabrisas,509947,1039950,471,64576,131692,59,2.039326613,4825,0.0677684669857741,0.09000067517385735,0.3658436413394097,36.58%,6.78%,9.0%,Lunetas y parabrisas
2024-03-01,VOLVO,CBA/TUC/STAFE,Parabrisas,530317,974231,529,71033,130494,70,1.837070643,5357,0.03994532765169723,0.09999070862239834,0.11009700156540236,11.01%,3.99%,10.0%,Lunetas y parabrisas
2024-05-01,VOLVO,CBA/TUC/STAFE,Parabrisas,551706,893939,492,75509,122348,67,1.620318976,6073,0.04033248038437387,0.06301296580462612,0.13377098612570282,13.38%,4.03%,6.3%,Lunetas y parabrisas
2024-07-01,VOLVO,CBA/TUC/STAFE,Parabrisas,558894,832399,394,83156,123849,58,1.48936646,6607,0.013028678317799747,0.10127269597001676,0.08792497970558877,8.79%,1.3%,10.13%,Lunetas y parabrisas
2024-10-01,VOLVO,CBA/TUC/STAFE,Parabrisas,557876,750656,464,90966,122400,75,1.345559164,7313,-0.0018214545155252893,0.09391986146519793,0.10687549081586467,10.69%,-0.18%,9.39%,Lunetas y parabrisas
2025-01-01,VOLVO,CBA/TUC/STAFE,Parabrisas,557760,697994,458,90504,113259,74,1.251424313,7864,-0.0002079315116620961,-0.005078820658267924,0.07522216915167435,7.52%,-0.02%,-0.51%,Lunetas y parabrisas
2025-04-01,VOLVO,CBA/TUC/STAFE,Parabrisas,585648,671306,466,98649,113078,78,1.146262248,8585,0.050000000000000044,0.08999602227525849,0.09174345979744447,9.17%,5.0%,9.0%,Lunetas y parabrisas
2025-08-01,VOLVO,CBA/TUC/STAFE,Parabrisas,608979,651912,474,99704,106733,77,1.070498944,9193,0.03983792312105572,0.010694482458007748,0.07077382453924819,7.08%,3.98%,1.07%,Lunetas y parabrisas
2025-11-01,VOLVO,CBA/TUC/STAFE,Parabrisas,645518,645518,442,109674,109674,75,1.0,9841,0.06000042694411456,0.09999598812484956,0.07049894389293976,7.05%,6.0%,10.0%,Lunetas y parabrisas
2023-12-01,ALFA ROMEO,CBA/TUC/STAFE,Puerta,88912,247658,92,12354,34411,12,2.785401287,3533,,,,-,-,-,Cristales laterales y de techo
2024-02-01,ALFA ROMEO,CBA/TUC/STAFE,Puerta,93358,190388,86,13466,27461,12,2.039326613,4825,0.05000449883030411,0.090011332361988,0.3658436413394097,36.58%,5.0%,9.0%,Cristales laterales y de techo
2024-03-01,ALFA ROMEO,CBA/TUC/STAFE,Puerta,98026,180081,97,15889,29190,15,1.837070643,5357,0.05000107114548302,0.1799346502302095,0.11009700156540236,11.01%,5.0%,17.99%,Cristales laterales y de techo
2024-05-01,ALFA ROMEO,CBA/TUC/STAFE,Puerta,102927,166775,91,17319,28063,15,1.620318976,6073,0.049996939587456435,0.08999937063377184,0.13377098612570282,13.38%,5.0%,9.0%,Cristales laterales y de techo
2024-07-01,ALFA ROMEO,CBA/TUC/STAFE,Puerta,106015,157896,74,18532,27601,13,1.48936646,6607,0.03000184596850186,0.07003868583636463,0.08792497970558877,8.79%,3.0%,7.0%,Cristales laterales y de techo
2024-10-01,ALFA ROMEO,CBA/TUC/STAFE,Puerta,106015,142650,88,20756,27928,17,1.345559164,7313,0.0,0.12000863371465575,0.10687549081586467,10.69%,0.0%,12.0%,Cristales laterales y de techo
2025-01-01,ALFA ROMEO,CBA/TUC/STAFE,Puerta,106015,132670,87,20756,25974,17,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Cristales laterales y de techo
2025-04-01,ALFA ROMEO,CBA/TUC/STAFE,Puerta,109196,125167,87,22624,25933,18,1.146262248,8585,0.030005187945102207,0.08999807284640582,0.09174345979744447,9.17%,3.0%,9.0%,Cristales laterales y de techo
2025-08-01,ALFA ROMEO,CBA/TUC/STAFE,Puerta,109196,116894,85,22624,24219,17,1.070498944,9193,0.0,0.0,0.07077382453924819,7.08%,0.0%,0.0%,Cristales laterales y de techo
2025-11-01,ALFA ROMEO,CBA/TUC/STAFE,Puerta,115747,115747,79,24886,24886,17,1.0,9841,0.05999304003809658,0.09998231966053739,0.07049894389293976,7.05%,6.0%,10.0%,Cristales laterales y de techo
2023-12-01,AUDI,CBA/TUC/STAFE,Puerta,81561,227182,84,12354,34411,12,2.785401287,3533,,,,-,-,-,Cristales laterales y de techo
2024-02-01,AUDI,CBA/TUC/STAFE,Puerta,85639,174647,79,13466,27461,12,2.039326613,4825,0.049999386961905756,0.090011332361988,0.3658436413394097,36.58%,5.0%,9.0%,Cristales laterales y de techo
2024-03-01,AUDI,CBA/TUC/STAFE,Puerta,89921,165192,89,15889,29190,15,1.837070643,5357,0.05000058384614481,0.1799346502302095,0.11009700156540236,11.01%,5.0%,17.99%,Cristales laterales y de techo
2024-05-01,AUDI,CBA/TUC/STAFE,Puerta,94417,152987,84,17319,28063,15,1.620318976,6073,0.0499994439563618,0.08999937063377184,0.13377098612570282,13.38%,5.0%,9.0%,Cristales laterales y de techo
2024-07-01,AUDI,CBA/TUC/STAFE,Puerta,97250,144841,68,18532,27601,13,1.48936646,6607,0.030005189743372407,0.07003868583636463,0.08792497970558877,8.79%,3.0%,7.0%,Cristales laterales y de techo
2024-10-01,AUDI,CBA/TUC/STAFE,Puerta,97250,130856,80,20756,27928,17,1.345559164,7313,0.0,0.12000863371465575,0.10687549081586467,10.69%,0.0%,12.0%,Cristales laterales y de techo
2025-01-01,AUDI,CBA/TUC/STAFE,Puerta,97250,121701,79,20756,25974,17,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Cristales laterales y de techo
2025-04-01,AUDI,CBA/TUC/STAFE,Puerta,100167,114818,79,22624,25933,18,1.146262248,8585,0.02999485861182527,0.08999807284640582,0.09174345979744447,9.17%,3.0%,9.0%,Cristales laterales y de techo
2025-08-01,AUDI,CBA/TUC/STAFE,Puerta,100167,107229,77,22624,24219,17,1.070498944,9193,0.0,0.0,0.07077382453924819,7.08%,0.0%,0.0%,Cristales laterales y de techo
2025-11-01,AUDI,CBA/TUC/STAFE,Puerta,106178,106178,72,24886,24886,17,1.0,9841,0.06000978366128562,0.09998231966053739,0.07049894389293976,7.05%,6.0%,10.0%,Cristales laterales y de techo
2023-12-01,BMW,CBA/TUC/STAFE,Puerta,93732,261082,97,12354,34411,12,2.785401287,3533,,,,-,-,-,Cristales laterales y de techo
2024-02-01,BMW,CBA/TUC/STAFE,Puerta,98418,200708,91,13466,27461,12,2.039326613,4825,0.0499935987709641,0.090011332361988,0.3658436413394097,36.58%,5.0%,9.0%,Cristales laterales y de techo
2024-03-01,BMW,CBA/TUC/STAFE,Puerta,103339,189842,103,15889,29190,15,1.837070643,5357,0.05000101607429541,0.1799346502302095,0.11009700156540236,11.01%,5.0%,17.99%,Cristales laterales y de techo
2024-05-01,BMW,CBA/TUC/STAFE,Puerta,108506,175815,96,17319,28063,15,1.620318976,6073,0.05000048384443434,0.08999937063377184,0.13377098612570282,13.38%,5.0%,9.0%,Cristales laterales y de techo
2024-07-01,BMW,CBA/TUC/STAFE,Puerta,111762,166454,78,18532,27601,13,1.48936646,6607,0.030007557185777856,0.07003868583636463,0.08792497970558877,8.79%,3.0%,7.0%,Cristales laterales y de techo
2024-10-01,BMW,CBA/TUC/STAFE,Puerta,111762,150382,93,20756,27928,17,1.345559164,7313,0.0,0.12000863371465575,0.10687549081586467,10.69%,0.0%,12.0%,Cristales laterales y de techo
2025-01-01,BMW,CBA/TUC/STAFE,Puerta,111762,139861,91,20756,25974,17,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Cristales laterales y de techo
2025-04-01,BMW,CBA/TUC/STAFE,Puerta,115114,131951,91,22624,25933,18,1.146262248,8585,0.029992305076859793,0.08999807284640582,0.09174345979744447,9.17%,3.0%,9.0%,Cristales laterales y de techo
2025-08-01,BMW,CBA/TUC/STAFE,Puerta,115114,123230,89,22624,24219,17,1.070498944,9193,0.0,0.0,0.07077382453924819,7.08%,0.0%,0.0%,Cristales laterales y de techo
2025-11-01,BMW,CBA/TUC/STAFE,Puerta,120484,120484,82,24886,24886,17,1.0,9841,0.04664940841253018,0.09998231966053739,0.07049894389293976,7.05%,4.66%,10.0%,Cristales laterales y de techo
2023-12-01,CHERY,CBA/TUC/STAFE,Puerta,56226,156612,58,12354,34411,12,2.785401287,3533,,,,-,-,-,Cristales laterales y de techo
2024-02-01,CHERY,CBA/TUC/STAFE,Puerta,59037,120396,54,13466,27461,12,2.039326613,4825,0.04999466439013989,0.090011332361988,0.3658436413394097,36.58%,5.0%,9.0%,Cristales laterales y de techo
2024-03-01,CHERY,CBA/TUC/STAFE,Puerta,61989,113878,61,15889,29190,15,1.837070643,5357,0.05000254077951105,0.1799346502302095,0.11009700156540236,11.01%,5.0%,17.99%,Cristales laterales y de techo
2024-05-01,CHERY,CBA/TUC/STAFE,Puerta,65088,105464,58,17319,28063,15,1.620318976,6073,0.04999274064753423,0.08999937063377184,0.13377098612570282,13.38%,5.0%,9.0%,Cristales laterales y de techo
2024-07-01,CHERY,CBA/TUC/STAFE,Puerta,67041,99849,47,18532,27601,13,1.48936646,6607,0.030005530973451267,0.07003868583636463,0.08792497970558877,8.79%,3.0%,7.0%,Cristales laterales y de techo
2024-10-01,CHERY,CBA/TUC/STAFE,Puerta,64080,86223,53,23884,32138,19,1.345559164,7313,-0.04416700228218551,0.2887977552341896,0.10687549081586467,10.69%,-4.42%,28.88%,Cristales laterales y de techo
2025-01-01,CHERY,CBA/TUC/STAFE,Puerta,66107,82728,54,20756,25974,17,1.251424313,7864,0.031632334581772836,-0.1309663372969352,0.07522216915167435,7.52%,3.16%,-13.1%,Cristales laterales y de techo
2025-04-01,CHERY,CBA/TUC/STAFE,Puerta,67501,77374,53,22624,25933,18,1.146262248,8585,0.021087025579741958,0.08999807284640582,0.09174345979744447,9.17%,2.11%,9.0%,Cristales laterales y de techo
2025-08-01,CHERY,CBA/TUC/STAFE,Puerta,67501,72259,52,22624,24219,17,1.070498944,9193,0.0,0.0,0.07077382453924819,7.08%,0.0%,0.0%,Cristales laterales y de techo
2025-11-01,CHERY,CBA/TUC/STAFE,Puerta,71551,71551,49,24886,24886,17,1.0,9841,0.05999911112427969,0.09998231966053739,0.07049894389293976,7.05%,6.0%,10.0%,Cristales laterales y de techo
2023-12-01,CHEVROLET,CBA/TUC/STAFE,Puerta,48595,135357,50,12354,34411,12,2.785401287,3533,,,,-,-,-,Cristales laterales y de techo
2024-02-01,CHEVROLET,CBA/TUC/STAFE,Puerta,51024,104056,47,13466,27461,12,2.039326613,4825,0.04998456631340664,0.090011332361988,0.3658436413394097,36.58%,5.0%,9.0%,Cristales laterales y de techo
2024-03-01,CHEVROLET,CBA/TUC/STAFE,Puerta,53576,98423,53,15889,29190,15,1.837070643,5357,0.05001567889620562,0.1799346502302095,0.11009700156540236,11.01%,5.0%,17.99%,Cristales laterales y de techo
2024-05-01,CHEVROLET,CBA/TUC/STAFE,Puerta,56255,91151,50,17319,28063,15,1.620318976,6073,0.05000373301478267,0.08999937063377184,0.13377098612570282,13.38%,5.0%,9.0%,Cristales laterales y de techo
2024-07-01,CHEVROLET,CBA/TUC/STAFE,Puerta,57942,86297,40,18532,27601,13,1.48936646,6607,0.02998844547151358,0.07003868583636463,0.08792497970558877,8.79%,3.0%,7.0%,Cristales laterales y de techo
2024-10-01,CHEVROLET,CBA/TUC/STAFE,Puerta,57942,77965,48,20756,27928,17,1.345559164,7313,0.0,0.12000863371465575,0.10687549081586467,10.69%,0.0%,12.0%,Cristales laterales y de techo
2025-01-01,CHEVROLET,CBA/TUC/STAFE,Puerta,57665,72164,47,20756,25974,17,1.251424313,7864,-0.004780642711677219,0.0,0.07522216915167435,7.52%,-0.48%,0.0%,Cristales laterales y de techo
2025-04-01,CHEVROLET,CBA/TUC/STAFE,Puerta,60380,69211,48,22624,25933,18,1.146262248,8585,0.04708228561519112,0.08999807284640582,0.09174345979744447,9.17%,4.71%,9.0%,Cristales laterales y de techo
2025-08-01,CHEVROLET,CBA/TUC/STAFE,Puerta,60313,64565,46,22624,24219,17,1.070498944,9193,-0.001109638953295744,0.0,0.07077382453924819,7.08%,-0.11%,0.0%,Cristales laterales y de techo
2025-11-01,CHEVROLET,CBA/TUC/STAFE,Puerta,63932,63932,43,24886,24886,17,1.0,9841,0.060003647638154245,0.09998231966053739,0.07049894389293976,7.05%,6.0%,10.0%,Cristales laterales y de techo
2023-12-01,CITROEN,CBA/TUC/STAFE,Puerta,54981,153144,56,12354,34411,12,2.785401287,3533,,,,-,-,-,Cristales laterales y de techo
2024-02-01,CITROEN,CBA/TUC/STAFE,Puerta,57730,117730,53,13466,27461,12,2.039326613,4825,0.049999090594932794,0.090011332361988,0.3658436413394097,36.58%,5.0%,9.0%,Cristales laterales y de techo
2024-03-01,CITROEN,CBA/TUC/STAFE,Puerta,59057,108493,58,15889,29190,15,1.837070643,5357,0.022986315607136598,0.1799346502302095,0.11009700156540236,11.01%,2.3%,17.99%,Cristales laterales y de techo
2024-05-01,CITROEN,CBA/TUC/STAFE,Puerta,62010,100476,55,17319,28063,15,1.620318976,6073,0.05000253991906134,0.08999937063377184,0.13377098612570282,13.38%,5.0%,9.0%,Cristales laterales y de techo
2024-07-01,CITROEN,CBA/TUC/STAFE,Puerta,63870,95127,45,18532,27601,13,1.48936646,6607,0.029995162070633796,0.07003868583636463,0.08792497970558877,8.79%,3.0%,7.0%,Cristales laterales y de techo
2024-10-01,CITROEN,CBA/TUC/STAFE,Puerta,63870,85942,53,20756,27928,17,1.345559164,7313,0.0,0.12000863371465575,0.10687549081586467,10.69%,0.0%,12.0%,Cristales laterales y de techo
2025-01-01,CITROEN,CBA/TUC/STAFE,Puerta,63870,79929,52,20756,25974,17,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Cristales laterales y de techo
2025-04-01,CITROEN,CBA/TUC/STAFE,Puerta,65787,75409,52,22624,25933,18,1.146262248,8585,0.03001409112259279,0.08999807284640582,0.09174345979744447,9.17%,3.0%,9.0%,Cristales laterales y de techo
2025-08-01,CITROEN,CBA/TUC/STAFE,Puerta,65787,70424,51,22624,24219,17,1.070498944,9193,0.0,0.0,0.07077382453924819,7.08%,0.0%,0.0%,Cristales laterales y de techo
2025-11-01,CITROEN,CBA/TUC/STAFE,Puerta,68792,68792,47,24886,24886,17,1.0,9841,0.045677717482177416,0.09998231966053739,0.07049894389293976,7.05%,4.57%,10.0%,Cristales laterales y de techo
2023-12-01,DAEWOO,CBA/TUC/STAFE,Puerta,52008,144865,53,12354,34411,12,2.785401287,3533,,,,-,-,-,Cristales laterales y de techo
2024-02-01,DAEWOO,CBA/TUC/STAFE,Puerta,54609,111366,50,13466,27461,12,2.039326613,4825,0.05001153668666358,0.090011332361988,0.3658436413394097,36.58%,5.0%,9.0%,Cristales laterales y de techo
2024-03-01,DAEWOO,CBA/TUC/STAFE,Puerta,57339,105337,57,15889,29190,15,1.837070643,5357,0.049991759600065855,0.1799346502302095,0.11009700156540236,11.01%,5.0%,17.99%,Cristales laterales y de techo
2024-05-01,DAEWOO,CBA/TUC/STAFE,Puerta,60206,97554,53,17319,28063,15,1.620318976,6073,0.05000087200683656,0.08999937063377184,0.13377098612570282,13.38%,5.0%,9.0%,Cristales laterales y de techo
2024-07-01,DAEWOO,CBA/TUC/STAFE,Puerta,62012,92359,43,18532,27601,13,1.48936646,6607,0.029997010264757762,0.07003868583636463,0.08792497970558877,8.79%,3.0%,7.0%,Cristales laterales y de techo
2024-10-01,DAEWOO,CBA/TUC/STAFE,Puerta,62012,83442,51,20756,27928,17,1.345559164,7313,0.0,0.12000863371465575,0.10687549081586467,10.69%,0.0%,12.0%,Cristales laterales y de techo
2025-01-01,DAEWOO,CBA/TUC/STAFE,Puerta,62012,77604,50,20756,25974,17,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Cristales laterales y de techo
2025-04-01,DAEWOO,CBA/TUC/STAFE,Puerta,63873,73215,50,22624,25933,18,1.146262248,8585,0.030010320583113037,0.08999807284640582,0.09174345979744447,9.17%,3.0%,9.0%,Cristales laterales y de techo
2025-08-01,DAEWOO,CBA/TUC/STAFE,Puerta,63873,68376,49,22624,24219,17,1.070498944,9193,0.0,0.0,0.07077382453924819,7.08%,0.0%,0.0%,Cristales laterales y de techo
2025-11-01,DAEWOO,CBA/TUC/STAFE,Puerta,67705,67705,46,24886,24886,17,1.0,9841,0.0599940506943466,0.09998231966053739,0.07049894389293976,7.05%,6.0%,10.0%,Cristales laterales y de techo
2023-12-01,DAIHATSU,CBA/TUC/STAFE,Puerta,8075,22493,8,12354,34411,12,2.785401287,3533,,,,-,-,-,Cristales laterales y de techo
2024-02-01,DAIHATSU,CBA/TUC/STAFE,Puerta,8479,17291,7,13466,27461,12,2.039326613,4825,0.05003095975232208,0.090011332361988,0.3658436413394097,36.58%,5.0%,9.0%,Cristales laterales y de techo
2024-03-01,DAIHATSU,CBA/TUC/STAFE,Puerta,8903,16355,8,15889,29190,15,1.837070643,5357,0.0500058969218069,0.1799346502302095,0.11009700156540236,11.01%,5.0%,17.99%,Cristales laterales y de techo
2024-05-01,DAIHATSU,CBA/TUC/STAFE,Puerta,9348,15147,8,17319,28063,15,1.620318976,6073,0.04998315174660228,0.08999937063377184,0.13377098612570282,13.38%,5.0%,9.0%,Cristales laterales y de techo
2024-07-01,DAIHATSU,CBA/TUC/STAFE,Puerta,9628,14340,6,18532,27601,13,1.48936646,6607,0.029952931108258474,0.07003868583636463,0.08792497970558877,8.79%,3.0%,7.0%,Cristales laterales y de techo
2024-10-01,DAIHATSU,CBA/TUC/STAFE,Puerta,9628,12956,8,20756,27928,17,1.345559164,7313,0.0,0.12000863371465575,0.10687549081586467,10.69%,0.0%,12.0%,Cristales laterales y de techo
2025-01-01,DAIHATSU,CBA/TUC/STAFE,Puerta,9628,12049,7,20756,25974,17,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Cristales laterales y de techo
2025-04-01,DAIHATSU,CBA/TUC/STAFE,Puerta,9917,11368,7,22624,25933,18,1.146262248,8585,0.030016618196925693,0.08999807284640582,0.09174345979744447,9.17%,3.0%,9.0%,Cristales laterales y de techo
2025-08-01,DAIHATSU,CBA/TUC/STAFE,Puerta,9917,10616,7,22624,24219,17,1.070498944,9193,0.0,0.0,0.07077382453924819,7.08%,0.0%,0.0%,Cristales laterales y de techo
2025-11-01,DAIHATSU,CBA/TUC/STAFE,Puerta,10512,10512,7,24886,24886,17,1.0,9841,0.05999798326106687,0.09998231966053739,0.07049894389293976,7.05%,6.0%,10.0%,Cristales laterales y de techo
2023-12-01,DODGE/CHRYSLER,CBA/TUC/STAFE,Puerta,146640,408452,151,12354,34411,12,2.785401287,3533,,,,-,-,-,Cristales laterales y de techo
2024-02-01,DODGE/CHRYSLER,CBA/TUC/STAFE,Puerta,153972,314000,142,13466,27461,12,2.039326613,4825,0.050000000000000044,0.090011332361988,0.3658436413394097,36.58%,5.0%,9.0%,Cristales laterales y de techo
2024-03-01,DODGE/CHRYSLER,CBA/TUC/STAFE,Puerta,161671,297001,161,15889,29190,15,1.837070643,5357,0.050002597874938326,0.1799346502302095,0.11009700156540236,11.01%,5.0%,17.99%,Cristales laterales y de techo
2024-05-01,DODGE/CHRYSLER,CBA/TUC/STAFE,Puerta,169754,275056,151,17319,28063,15,1.620318976,6073,0.049996598029331096,0.08999937063377184,0.13377098612570282,13.38%,5.0%,9.0%,Cristales laterales y de techo
2024-07-01,DODGE/CHRYSLER,CBA/TUC/STAFE,Puerta,174847,260411,123,18532,27601,13,1.48936646,6607,0.03000223853340711,0.07003868583636463,0.08792497970558877,8.79%,3.0%,7.0%,Cristales laterales y de techo
2024-10-01,DODGE/CHRYSLER,CBA/TUC/STAFE,Puerta,171096,230220,142,22155,29811,18,1.345559164,7313,-0.021453041802261374,0.19549967623570041,0.10687549081586467,10.69%,-2.15%,19.55%,Cristales laterales y de techo
