año_mes,tva,tipo_costo,valor_costo,ipc,ipc_empalme_ipim,valor_ipc,usd_blue,valor_usd,var_costo,var_ipc,var_costo_usd
2023-11-01,auto_cleas_no,cm_hs_total,6507,3.59,2816,23387,931,6.99,0.2,0.13,0.17
2023-12-01,auto_cleas_no,cm_hs_total,4475,2.86,3533,12819,965,4.64,-0.31,0.25,-0.34
2024-01-01,auto_cleas_no,cm_hs_total,8284,2.38,4261,19674,1141,7.26,0.85,0.21,0.56
2024-02-01,auto_cleas_no,cm_hs_total,9713,2.1,4825,20371,1081,8.99,0.17,0.13,0.24
2024-03-01,auto_cleas_no,cm_hs_total,10701,1.89,5357,20217,1001,10.69,0.1,0.11,0.19
2024-04-01,auto_cleas_no,cm_hs_total,11331,1.74,5830,19670,1004,11.29,0.06,0.09,0.06
2024-05-01,auto_cleas_no,cm_hs_total,13025,1.67,6073,21705,1119,11.64,0.15,0.04,0.03
2024-06-01,auto_cleas_no,cm_hs_total,12964,1.59,6351,20657,1278,10.14,0.0,0.05,-0.13
2024-07-01,auto_cleas_no,cm_hs_total,15451,1.53,6607,23666,1416,10.91,0.19,0.04,0.08
2024-08-01,auto_cleas_no,cm_hs_total,6673,1.47,6883,9811,1340,4.98,-0.57,0.04,-0.54
2024-09-01,auto_cleas_no,cm_hs_total,17188,1.42,7122,24425,1243,13.83,1.58,0.03,1.78
2024-10-01,auto_cleas_no,cm_hs_total,17996,1.38,7313,24903,1201,14.98,0.05,0.03,0.08
2024-11-01,auto_cleas_no,cm_hs_total,18912,1.35,7491,25551,1124,16.83,0.05,0.02,0.12
2024-12-01,auto_cleas_no,cm_hs_total,19381,1.32,7694,25495,1105,17.54,0.02,0.03,0.04
2025-01-01,auto_cleas_no,cm_hs_total,20396,1.29,7864,26250,1216,16.77,0.05,0.02,-0.04
2025-02-01,auto_cleas_no,cm_hs_total,19332,1.26,8052,24297,1212,15.95,-0.05,0.02,-0.05
2025-03-01,auto_cleas_no,cm_hs_total,22638,1.21,8353,27429,1251,18.1,0.17,0.04,0.13
2025-04-01,auto_cleas_no,cm_hs_total,22470,1.18,8585,26489,1263,17.79,-0.01,0.03,-0.02
2025-05-01,auto_cleas_no,cm_hs_total,23226,1.16,8714,26975,1162,19.99,0.03,0.02,0.12
2025-06-01,auto_cleas_no,cm_hs_total,23966,1.14,8855,27391,1181,20.29,0.03,0.02,0.02
2025-07-01,auto_cleas_no,cm_hs_total,24974,1.12,9023,28011,1282,19.48,0.04,0.02,-0.04
2025-08-01,auto_cleas_no,cm_hs_total,26072,1.1,9193,28704,1329,19.62,0.04,0.02,0.01
2025-09-01,auto_cleas_no,cm_hs_total,26187,1.08,9384,28244,1406,18.62490042674253,0.004395903651426947,0.02,-0.05
2025-10-01,auto_cleas_no,cm_hs_total,27047,1.05,9603,28503,1462,18.499685362517102,0.032838538474434076,0.02,-0.01
2025-11-01,auto_cleas_no,cm_hs_total,27447,1.03,9841,28228,1426,19.238284053001586,0.014811136655557444,0.02,0.04
2025-12-01,auto_cleas_no,cm_hs_total,28180,1.0,10121,28179,1446,19.477028484087302,0.02669422996138393,0.03,0.01
2023-01-01,camion_cleas_si,cm_hs_total,2219,8.41,1202,18669,366,6.06,,,
2023-02-01,camion_cleas_si,cm_hs_total,,7.89,1282,0,375,0.0,0.0,0.07,-1.0
2023-03-01,camion_cleas_si,cm_hs_total,1929,7.33,1381,14136,380,5.08,-0.13,0.08,inf
2023-04-01,camion_cleas_si,cm_hs_total,2632,6.76,1497,17792,419,6.28,0.36,0.08,0.24
2023-05-01,camion_cleas_si,cm_hs_total,1,6.27,1613,6,477,0.0,-1.0,0.08,-1.0
2023-06-01,camion_cleas_si,cm_hs_total,5559,5.92,1709,32910,487,11.42,5558.0,0.06,inf
2023-07-01,camion_cleas_si,cm_hs_total,6195,5.57,1818,34487,516,12.01,0.11,0.06,0.05
2023-08-01,camion_cleas_si,cm_hs_total,3500,4.95,2044,17328,646,5.42,-0.44,0.12,-0.55
2023-09-01,camion_cleas_si,cm_hs_total,3477,4.39,2304,15268,733,4.74,-0.01,0.13,-0.13
2023-10-01,camion_cleas_si,cm_hs_total,6928,4.05,2496,28090,912,7.6,0.99,0.08,0.6
2023-11-01,camion_cleas_si,cm_hs_total,1169,3.59,2816,4201,931,1.26,-0.83,0.13,-0.83
2023-12-01,camion_cleas_si,cm_hs_total,,2.86,3533,0,965,0.0,0.0,0.25,-1.0
2024-01-01,camion_cleas_si,cm_hs_total,,2.38,4261,0,1141,0.0,0.0,0.21,
2024-02-01,camion_cleas_si,cm_hs_total,0,2.1,4825,0,1081,0.0,-1.0,0.13,
2024-03-01,camion_cleas_si,cm_hs_total,12000,1.89,5357,22672,1001,11.99,inf,0.11,inf
2024-04-01,camion_cleas_si,cm_hs_total,7737,1.74,5830,13431,1004,7.71,-0.36,0.09,-0.36
2024-05-01,camion_cleas_si,cm_hs_total,12145,1.67,6073,20238,1119,10.85,0.57,0.04,0.41
2024-06-01,camion_cleas_si,cm_hs_total,,1.59,6351,0,1278,0.0,0.0,0.05,-1.0
2024-07-01,camion_cleas_si,cm_hs_total,16482,1.53,6607,25246,1416,11.64,0.36,0.04,inf
2024-08-01,camion_cleas_si,cm_hs_total,51667,1.47,6883,75970,1340,38.56,2.13,0.04,2.31
2024-09-01,camion_cleas_si,cm_hs_total,6968,1.42,7122,9902,1243,5.61,-0.87,0.03,-0.85
2024-10-01,camion_cleas_si,cm_hs_total,21270,1.38,7313,29434,1201,17.71,2.05,0.03,2.16
2024-11-01,camion_cleas_si,cm_hs_total,19498,1.35,7491,26342,1124,17.35,-0.08,0.02,-0.02
2024-12-01,camion_cleas_si,cm_hs_total,17701,1.32,7694,23285,1105,16.02,-0.09,0.03,-0.08
2025-01-01,camion_cleas_si,cm_hs_total,18181,1.29,7864,23399,1216,14.95,0.03,0.02,-0.07
2025-02-01,camion_cleas_si,cm_hs_total,25381,1.26,8052,31900,1212,20.94,0.4,0.02,0.4
2025-03-01,camion_cleas_si,cm_hs_total,25875,1.21,8353,31351,1251,20.68,0.02,0.04,-0.01
2025-04-01,camion_cleas_si,cm_hs_total,22500,1.18,8585,26524,1263,17.81,-0.13,0.03,-0.14
2025-05-01,camion_cleas_si,cm_hs_total,22348,1.16,8714,25955,1162,19.23,-0.01,0.02,0.08
2025-06-01,camion_cleas_si,cm_hs_total,25144,1.14,8855,28738,1181,21.29,0.13,0.02,0.11
2025-07-01,camion_cleas_si,cm_hs_total,26971,1.12,9023,30250,1282,21.04,0.07,0.02,-0.01
2025-08-01,camion_cleas_si,cm_hs_total,26413,1.1,9193,29079,1329,19.87,-0.02,0.02,-0.06
2025-09-01,camion_cleas_si,cm_hs_total,24219,1.08,9384,26121,1406,17.225341394025605,-0.08307159353348725,0.02,-0.13
2025-10-01,camion_cleas_si,cm_hs_total,20135,1.05,9603,21220,1462,13.772305061559507,-0.16861755914715948,0.02,-0.2
2025-11-01,camion_cleas_si,cm_hs_total,19819,1.03,9841,20383,1426,13.891682742593757,-0.015690999453194077,0.02,0.01
2025-12-01,camion_cleas_si,cm_hs_total,24223,1.0,10121,24223,1446,16.742222367038714,0.22220203974233033,0.03,0.21
2023-01-01,camion_cleas_no,cm_hs_total,6155,8.41,1202,51785,366,16.82,,,
2023-02-01,camion_cleas_no,cm_hs_total,5862,7.89,1282,46254,375,15.63,-0.05,0.07,-0.07
2023-03-01,camion_cleas_no,cm_hs_total,5861,7.33,1381,42950,380,15.42,0.0,0.08,-0.01
2023-04-01,camion_cleas_no,cm_hs_total,8121,6.76,1497,54899,419,19.38,0.39,0.08,0.26
2023-05-01,camion_cleas_no,cm_hs_total,7574,6.27,1613,47508,477,15.88,-0.07,0.08,-0.18
2023-06-01,camion_cleas_no,cm_hs_total,7509,5.92,1709,44455,487,15.42,-0.01,0.06,-0.03
2023-07-01,camion_cleas_no,cm_hs_total,8414,5.57,1818,46841,516,16.31,0.12,0.06,0.06
2023-08-01,camion_cleas_no,cm_hs_total,9800,4.95,2044,48520,646,15.17,0.16,0.12,-0.07
2023-09-01,camion_cleas_no,cm_hs_total,10306,4.39,2304,45255,733,14.06,0.05,0.13,-0.07
2023-10-01,camion_cleas_no,cm_hs_total,10845,4.05,2496,43972,912,11.89,0.05,0.08,-0.15
2023-11-01,camion_cleas_no,cm_hs_total,14462,3.59,2816,51978,931,15.53,0.33,0.13,0.31
2023-12-01,camion_cleas_no,cm_hs_total,17306,2.86,3533,49575,965,17.93,0.2,0.25,0.15
2024-01-01,camion_cleas_no,cm_hs_total,17460,2.38,4261,41468,1141,15.3,0.01,0.21,-0.15
2024-02-01,camion_cleas_no,cm_hs_total,27939,2.1,4825,58597,1081,25.85,0.6,0.13,0.69
2024-03-01,camion_cleas_no,cm_hs_total,22713,1.89,5357,42912,1001,22.69,-0.19,0.11,-0.12
2024-04-01,camion_cleas_no,cm_hs_total,20853,1.74,5830,36201,1004,20.77,-0.08,0.09,-0.08
2024-05-01,camion_cleas_no,cm_hs_total,28342,1.67,6073,47229,1119,25.33,0.36,0.04,0.22
2024-06-01,camion_cleas_no,cm_hs_total,26740,1.59,6351,42609,1278,20.92,-0.06,0.05,-0.17
2024-07-01,camion_cleas_no,cm_hs_total,29867,1.53,6607,45748,1416,21.09,0.12,0.04,0.01
2024-08-01,camion_cleas_no,cm_hs_total,30857,1.47,6883,45371,1340,23.03,0.03,0.04,0.09
2024-09-01,camion_cleas_no,cm_hs_total,32757,1.42,7122,46550,1243,26.35,0.06,0.03,0.14
2024-10-01,camion_cleas_no,cm_hs_total,31824,1.38,7313,44039,1201,26.5,-0.03,0.03,0.01
2024-11-01,camion_cleas_no,cm_hs_total,26522,1.35,7491,35832,1124,23.6,-0.17,0.02,-0.11
2024-12-01,camion_cleas_no,cm_hs_total,35590,1.32,7694,46818,1105,32.21,0.34,0.03,0.36
2025-01-01,camion_cleas_no,cm_hs_total,37127,1.29,7864,47783,1216,30.53,0.04,0.02,-0.05
2025-02-01,camion_cleas_no,cm_hs_total,38103,1.26,8052,47889,1212,31.44,0.03,0.02,0.03
2025-03-01,camion_cleas_no,cm_hs_total,47653,1.21,8353,57739,1251,38.09,0.25,0.04,0.21
2025-04-01,camion_cleas_no,cm_hs_total,42959,1.18,8585,50643,1263,34.01,-0.1,0.03,-0.11
2025-05-01,camion_cleas_no,cm_hs_total,46230,1.16,8714,53693,1162,39.78,0.08,0.02,0.17
2025-06-01,camion_cleas_no,cm_hs_total,44726,1.14,8855,51119,1181,37.87,-0.03,0.02,-0.05
2025-07-01,camion_cleas_no,cm_hs_total,49948,1.12,9023,56022,1282,38.96,0.12,0.02,0.03
2025-08-01,camion_cleas_no,cm_hs_total,49889,1.1,9193,54925,1329,37.54,0.0,0.02,-0.04
2025-09-01,camion_cleas_no,cm_hs_total,51737,1.08,9384,55801,1406,36.79720483641537,0.03703962797410254,0.02,-0.02
2025-10-01,camion_cleas_no,cm_hs_total,52176,1.05,9603,54987,1462,35.68809849521204,0.008487757376895777,0.02,-0.03
2025-11-01,camion_cleas_no,cm_hs_total,56465,1.03,9841,58072,1426,39.57784898751011,0.08221116988653776,0.02,0.11
2025-12-01,camion_cleas_no,cm_hs_total,52639,1.0,10121,52639,1446,36.382719377236434,-0.0677600196226188,0.03,-0.08
