año_mes,tva,tipo_costo,valor_costo_hist,var_costo_hist,ipc,valor_costo_ipc,usd_blue,valor_costo_usd,var_costo_usd,ipc_empalme_ipim,var_ipc
2023-01-01,auto,cm_hs_chapa,2883,,9.21,26546,366,7.88,,1202,
2023-02-01,auto,cm_hs_chapa,2997,0.04,8.64,25881,375,7.99,0.01,1282,0.07
2023-03-01,auto,cm_hs_chapa,3201,0.07,8.02,25672,380,8.42,0.05,1381,0.08
2023-04-01,auto,cm_hs_chapa,3368,0.05,7.4,24917,419,8.04,-0.05,1497,0.08
2023-05-01,auto,cm_hs_chapa,3582,0.06,6.86,24589,477,7.51,-0.07,1613,0.08
2023-06-01,auto,cm_hs_chapa,3800,0.06,6.48,24621,487,7.8,0.04,1709,0.06
2023-07-01,auto,cm_hs_chapa,4163,0.1,6.09,25363,516,8.07,0.03,1818,0.06
2023-08-01,auto,cm_hs_chapa,4428,0.06,5.42,23993,646,6.85,-0.15,2044,0.12
2023-09-01,auto,cm_hs_chapa,4880,0.1,4.81,23452,733,6.66,-0.03,2304,0.13
2023-10-01,auto,cm_hs_chapa,5234,0.07,4.44,23225,912,5.74,-0.14,2496,0.08
2023-11-01,auto,cm_hs_chapa,5822,0.11,3.93,22900,931,6.25,0.09,2816,0.13
2023-12-01,auto,cm_hs_chapa,6647,0.14,3.14,20839,965,6.89,0.1,3533,0.25
2024-01-01,auto,cm_hs_chapa,8178,0.23,2.6,21257,1141,7.17,0.04,4261,0.21
2024-02-01,auto,cm_hs_chapa,9552,0.17,2.3,21925,1081,8.84,0.23,4825,0.13
2024-03-01,auto,cm_hs_chapa,10439,0.09,2.07,21585,1001,10.43,0.18,5357,0.11
2024-04-01,auto,cm_hs_chapa,10808,0.04,1.9,20534,1004,10.76,0.03,5830,0.09
2024-05-01,auto,cm_hs_chapa,12680,0.17,1.82,23125,1119,11.33,0.05,6073,0.04
2024-06-01,auto,cm_hs_chapa,12201,-0.04,1.74,21277,1278,9.55,-0.16,6351,0.05
2024-07-01,auto,cm_hs_chapa,15120,0.24,1.68,25346,1416,10.68,0.12,6607,0.04
2024-08-01,auto,cm_hs_chapa,16309,0.08,1.61,26244,1340,12.17,0.14,6883,0.04
2024-09-01,auto,cm_hs_chapa,16890,0.04,1.56,26268,1243,13.59,0.12,7122,0.03
2024-10-01,auto,cm_hs_chapa,17622,0.04,1.51,26688,1201,14.67,0.08,7313,0.03
2024-11-01,auto,cm_hs_chapa,18674,0.06,1.48,27611,1124,16.61,0.13,7491,0.02
2024-12-01,auto,cm_hs_chapa,19017,0.02,1.44,27378,1105,17.21,0.04,7694,0.03
2025-01-01,auto,cm_hs_chapa,20136,0.06,1.41,28362,1216,16.56,-0.04,7864,0.02
2025-02-01,auto,cm_hs_chapa,19054,-0.05,1.38,26209,1212,15.72,-0.05,8052,0.02
2025-03-01,auto,cm_hs_chapa,22571,0.18,1.33,29930,1251,18.04,0.15,8353,0.04
2025-04-01,auto,cm_hs_chapa,22138,-0.02,1.29,28562,1263,17.53,-0.03,8585,0.03
2025-05-01,auto,cm_hs_chapa,22794,0.03,1.27,28973,1162,19.62,0.12,8714,0.02
2025-06-01,auto,cm_hs_chapa,23618,0.04,1.25,29542,1181,20.0,0.02,8855,0.02
2025-07-01,auto,cm_hs_chapa,24603,0.04,1.23,30200,1282,19.19,-0.04,9023,0.02
2025-08-01,auto,cm_hs_chapa,25511,0.04,1.2,30738,1329,19.2,0.0,9193,0.02
2025-09-01,auto,cm_hs_chapa,25763,0.01,1.18,30411,1406,18.32,-0.05,9384,0.02
2025-10-01,auto,cm_hs_chapa,26562,0.03,1.15,30636,1462,18.17,-0.01,9603,0.02
2025-11-01,auto,cm_hs_chapa,27132,0.02,1.13,30539,1426,19.02,0.05,9841,0.02
2025-12-01,auto,cm_hs_chapa,28060,0.03,1.09,30710,1446,19.39,0.02,10121,0.03
2026-01-01,auto,cm_hs_chapa,28626,0.02,1.06,30452,1448,19.77,0.02,10413,0.03
2026-02-01,auto,cm_hs_chapa,29188,0.02,1.03,30175,1409,20.7,0.05,10714,0.03
2026-03-01,auto,cm_hs_chapa,29791,0.02,1.0,29791,1408,21.15,0.02,11077,0.03
2023-01-01,auto,cm_hs_elect,4442,,9.21,40902,366,12.14,,1202,
2023-02-01,auto,cm_hs_elect,4167,-0.06,8.64,35984,375,11.11,-0.08,1282,0.07
2023-03-01,auto,cm_hs_elect,4185,0.0,8.02,33564,380,11.01,-0.01,1381,0.08
2023-04-01,auto,cm_hs_elect,6396,0.53,7.4,47320,419,15.26,0.39,1497,0.08
2023-05-01,auto,cm_hs_elect,4900,-0.23,6.86,33637,477,10.27,-0.33,1613,0.08
2023-06-01,auto,cm_hs_elect,5696,0.16,6.48,36906,487,11.7,0.14,1709,0.06
2023-07-01,auto,cm_hs_elect,5030,-0.12,6.09,30646,516,9.75,-0.17,1818,0.06
2023-08-01,auto,cm_hs_elect,5531,0.1,5.42,29970,646,8.56,-0.12,2044,0.12
2023-09-01,auto,cm_hs_elect,6698,0.21,4.81,32189,733,9.14,0.07,2304,0.13
2023-10-01,auto,cm_hs_elect,8491,0.27,4.44,37678,912,9.31,0.02,2496,0.08
2023-11-01,auto,cm_hs_elect,8295,-0.02,3.93,32628,931,8.91,-0.04,2816,0.13
2023-12-01,auto,cm_hs_elect,9560,0.15,3.14,29971,965,9.91,0.11,3533,0.25
2024-01-01,auto,cm_hs_elect,10035,0.05,2.6,26084,1141,8.79,-0.11,4261,0.21
2024-02-01,auto,cm_hs_elect,10607,0.06,2.3,24347,1081,9.81,0.12,4825,0.13
2024-03-01,auto,cm_hs_elect,12873,0.21,2.07,26617,1001,12.86,0.31,5357,0.11
2024-04-01,auto,cm_hs_elect,14375,0.12,1.9,27311,1004,14.32,0.11,5830,0.09
2024-05-01,auto,cm_hs_elect,17138,0.19,1.82,31255,1119,15.32,0.07,6073,0.04
2024-06-01,auto,cm_hs_elect,16108,-0.06,1.74,28091,1278,12.6,-0.18,6351,0.05
2024-07-01,auto,cm_hs_elect,17823,0.11,1.68,29878,1416,12.59,-0.0,6607,0.04
2024-08-01,auto,cm_hs_elect,25863,0.45,1.61,41619,1340,19.3,0.53,6883,0.04
2024-09-01,auto,cm_hs_elect,16848,-0.35,1.56,26203,1243,13.55,-0.3,7122,0.03
2024-10-01,auto,cm_hs_elect,21485,0.28,1.51,32539,1201,17.89,0.32,7313,0.03
2024-11-01,auto,cm_hs_elect,21433,-0.0,1.48,31691,1124,19.07,0.07,7491,0.02
2024-12-01,auto,cm_hs_elect,20457,-0.05,1.44,29451,1105,18.51,-0.03,7694,0.03
2025-01-01,auto,cm_hs_elect,26191,0.28,1.41,36891,1216,21.54,0.16,7864,0.02
2025-02-01,auto,cm_hs_elect,30916,0.18,1.38,42525,1212,25.51,0.18,8052,0.02
2025-03-01,auto,cm_hs_elect,32735,0.06,1.33,43408,1251,26.17,0.03,8353,0.04
2025-04-01,auto,cm_hs_elect,27570,-0.16,1.29,35570,1263,21.83,-0.17,8585,0.03
2025-05-01,auto,cm_hs_elect,32585,0.18,1.27,41419,1162,28.04,0.28,8714,0.02
2025-06-01,auto,cm_hs_elect,33211,0.02,1.25,41542,1181,28.12,0.0,8855,0.02
2025-07-01,auto,cm_hs_elect,40217,0.21,1.23,49366,1282,31.37,0.12,9023,0.02
2025-08-01,auto,cm_hs_elect,37148,-0.08,1.2,44760,1329,27.95,-0.11,9193,0.02
2025-09-01,auto,cm_hs_elect,32623,-0.12,1.18,38509,1406,23.2,-0.17,9384,0.02
2025-10-01,auto,cm_hs_elect,27631,-0.15,1.15,31870,1462,18.9,-0.19,9603,0.02
2025-11-01,auto,cm_hs_elect,29295,0.06,1.13,32973,1426,20.53,0.09,9841,0.02
2025-12-01,auto,cm_hs_elect,32854,0.12,1.09,35956,1446,22.71,0.11,10121,0.03
2026-01-01,auto,cm_hs_elect,33882,0.03,1.06,36043,1448,23.4,0.03,10413,0.03
2026-02-01,auto,cm_hs_elect,34435,0.02,1.03,35600,1409,24.42,0.04,10714,0.03
2026-03-01,auto,cm_hs_elect,31233,-0.09,1.0,31233,1408,22.18,-0.09,11077,0.03
2023-01-01,auto,cm_hs_mec,3546,,9.21,32651,366,9.69,,1202,
2023-02-01,auto,cm_hs_mec,3913,0.1,8.64,33791,375,10.43,0.08,1282,0.07
2023-03-01,auto,cm_hs_mec,4161,0.06,8.02,33371,380,10.95,0.05,1381,0.08
2023-04-01,auto,cm_hs_mec,4325,0.04,7.4,31998,419,10.32,-0.06,1497,0.08
2023-05-01,auto,cm_hs_mec,4782,0.11,6.86,32827,477,10.03,-0.03,1613,0.08
2023-06-01,auto,cm_hs_mec,5120,0.07,6.48,33173,487,10.51,0.05,1709,0.06
2023-07-01,auto,cm_hs_mec,5358,0.05,6.09,32644,516,10.38,-0.01,1818,0.06
2023-08-01,auto,cm_hs_mec,6125,0.14,5.42,33188,646,9.48,-0.09,2044,0.12
2023-09-01,auto,cm_hs_mec,6798,0.11,4.81,32669,733,9.27,-0.02,2304,0.13
2023-10-01,auto,cm_hs_mec,7442,0.09,4.44,33023,912,8.16,-0.12,2496,0.08
2023-11-01,auto,cm_hs_mec,8544,0.15,3.93,33608,931,9.18,0.12,2816,0.13
2023-12-01,auto,cm_hs_mec,721,-0.92,3.14,2260,965,0.75,-0.92,3533,0.25
2024-01-01,auto,cm_hs_mec,10994,14.25,2.6,28576,1141,9.64,11.9,4261,0.21
2024-02-01,auto,cm_hs_mec,12888,0.17,2.3,29582,1081,11.92,0.24,4825,0.13
2024-03-01,auto,cm_hs_mec,13887,0.08,2.07,28714,1001,13.87,0.16,5357,0.11
2024-04-01,auto,cm_hs_mec,15857,0.14,1.9,30127,1004,15.79,0.14,5830,0.09
2024-05-01,auto,cm_hs_mec,17280,0.09,1.82,31514,1119,15.44,-0.02,6073,0.04
2024-06-01,auto,cm_hs_mec,18463,0.07,1.74,32198,1278,14.45,-0.06,6351,0.05
2024-07-01,auto,cm_hs_mec,20886,0.13,1.68,35012,1416,14.75,0.02,6607,0.04
2024-08-01,auto,cm_hs_mec,712,-0.97,1.61,1145,1340,0.53,-0.96,6883,0.04
2024-09-01,auto,cm_hs_mec,22165,30.13,1.56,34472,1243,17.83,32.56,7122,0.03
2024-10-01,auto,cm_hs_mec,23786,0.07,1.51,36024,1201,19.81,0.11,7313,0.03
2024-11-01,auto,cm_hs_mec,24782,0.04,1.48,36643,1124,22.05,0.11,7491,0.02
2024-12-01,auto,cm_hs_mec,25094,0.01,1.44,36127,1105,22.71,0.03,7694,0.03
2025-01-01,auto,cm_hs_mec,26364,0.05,1.41,37135,1216,21.68,-0.05,7864,0.02
2025-02-01,auto,cm_hs_mec,27242,0.03,1.38,37471,1212,22.48,0.04,8052,0.02
2025-03-01,auto,cm_hs_mec,27995,0.03,1.33,37123,1251,22.38,-0.0,8353,0.04
2025-04-01,auto,cm_hs_mec,30695,0.1,1.29,39602,1263,24.3,0.09,8585,0.03
2025-05-01,auto,cm_hs_mec,31554,0.03,1.27,40108,1162,27.15,0.12,8714,0.02
2025-06-01,auto,cm_hs_mec,33496,0.06,1.25,41898,1181,28.36,0.04,8855,0.02
2025-07-01,auto,cm_hs_mec,33237,-0.01,1.23,40798,1282,25.93,-0.09,9023,0.02
2025-08-01,auto,cm_hs_mec,35442,0.07,1.2,42704,1329,26.67,0.03,9193,0.02
2025-09-01,auto,cm_hs_mec,36856,0.04,1.18,43505,1406,26.21,-0.02,9384,0.02
2025-10-01,auto,cm_hs_mec,37319,0.01,1.15,43044,1462,25.53,-0.03,9603,0.02
2025-11-01,auto,cm_hs_mec,36236,-0.03,1.13,40785,1426,25.4,-0.01,9841,0.02
2025-12-01,auto,cm_hs_mec,38770,0.07,1.09,42431,1446,26.8,0.06,10121,0.03
2026-01-01,auto,cm_hs_mec,1879,-0.95,1.06,1999,1448,1.3,-0.95,10413,0.03
2026-02-01,auto,cm_hs_mec,40353,20.47,1.03,41718,1409,28.62,21.05,10714,0.03
2026-03-01,auto,cm_hs_mec,41954,0.04,1.0,41954,1408,29.79,0.04,11077,0.03
2023-01-01,auto,cm_hs_pint,2904,,9.21,26740,366,7.93,,1202,
2023-02-01,auto,cm_hs_pint,3047,0.05,8.64,26312,375,8.13,0.02,1282,0.07
2023-03-01,auto,cm_hs_pint,3226,0.06,8.02,25872,380,8.49,0.04,1381,0.08
2023-04-01,auto,cm_hs_pint,3402,0.05,7.4,25169,419,8.12,-0.04,1497,0.08
2023-05-01,auto,cm_hs_pint,3645,0.07,6.86,25022,477,7.64,-0.06,1613,0.08
2023-06-01,auto,cm_hs_pint,3916,0.07,6.48,25372,487,8.04,0.05,1709,0.06
2023-07-01,auto,cm_hs_pint,4305,0.1,6.09,26229,516,8.34,0.04,1818,0.06
2023-08-01,auto,cm_hs_pint,4681,0.09,5.42,25364,646,7.25,-0.13,2044,0.12
2023-09-01,auto,cm_hs_pint,5188,0.11,4.81,24932,733,7.08,-0.02,2304,0.13
2023-10-01,auto,cm_hs_pint,5722,0.1,4.44,25391,912,6.27,-0.11,2496,0.08
2023-11-01,auto,cm_hs_pint,6402,0.12,3.93,25182,931,6.88,0.1,2816,0.13
2023-12-01,auto,cm_hs_pint,7226,0.13,3.14,22654,965,7.49,0.09,3533,0.25
2024-01-01,auto,cm_hs_pint,8150,0.13,2.6,21184,1141,7.14,-0.05,4261,0.21
2024-02-01,auto,cm_hs_pint,9495,0.17,2.3,21794,1081,8.78,0.23,4825,0.13
2024-03-01,auto,cm_hs_pint,10734,0.13,2.07,22195,1001,10.72,0.22,5357,0.11
2024-04-01,auto,cm_hs_pint,12051,0.12,1.9,22896,1004,12.0,0.12,5830,0.09
2024-05-01,auto,cm_hs_pint,13162,0.09,1.82,24004,1119,11.76,-0.02,6073,0.04
2024-06-01,auto,cm_hs_pint,14204,0.08,1.74,24771,1278,11.11,-0.06,6351,0.05
2024-07-01,auto,cm_hs_pint,15208,0.07,1.68,25494,1416,10.74,-0.03,6607,0.04
2024-08-01,auto,cm_hs_pint,16131,0.06,1.61,25958,1340,12.04,0.12,6883,0.04
2024-09-01,auto,cm_hs_pint,17096,0.06,1.56,26589,1243,13.75,0.14,7122,0.03
2024-10-01,auto,cm_hs_pint,17839,0.04,1.51,27017,1201,14.85,0.08,7313,0.03
2024-11-01,auto,cm_hs_pint,18688,0.05,1.48,27632,1124,16.63,0.12,7491,0.02
2024-12-01,auto,cm_hs_pint,19145,0.02,1.44,27563,1105,17.33,0.04,7694,0.03
2025-01-01,auto,cm_hs_pint,20029,0.05,1.41,28211,1216,16.47,-0.05,7864,0.02
2025-02-01,auto,cm_hs_pint,20879,0.04,1.38,28719,1212,17.23,0.05,8052,0.02
2025-03-01,auto,cm_hs_pint,21974,0.05,1.33,29139,1251,17.57,0.02,8353,0.04
2025-04-01,auto,cm_hs_pint,22580,0.03,1.29,29132,1263,17.88,0.02,8585,0.03
2025-05-01,auto,cm_hs_pint,23394,0.04,1.27,29736,1162,20.13,0.13,8714,0.02
2025-06-01,auto,cm_hs_pint,24071,0.03,1.25,30109,1181,20.38,0.01,8855,0.02
2025-07-01,auto,cm_hs_pint,24826,0.03,1.23,30474,1282,19.37,-0.05,9023,0.02
2025-08-01,auto,cm_hs_pint,26009,0.05,1.2,31338,1329,19.57,0.01,9193,0.02
2025-09-01,auto,cm_hs_pint,26174,0.01,1.18,30896,1406,18.62,-0.05,9384,0.02
2025-10-01,auto,cm_hs_pint,26690,0.02,1.15,30785,1462,18.26,-0.02,9603,0.02
2025-11-01,auto,cm_hs_pint,27195,0.02,1.13,30610,1426,19.06,0.04,9841,0.02
2025-12-01,auto,cm_hs_pint,27989,0.03,1.09,30632,1446,19.35,0.01,10121,0.03
2026-01-01,auto,cm_hs_pint,28852,0.03,1.06,30692,1448,19.92,0.03,10413,0.03
2026-02-01,auto,cm_hs_pint,29328,0.02,1.03,30320,1409,20.8,0.04,10714,0.03
2026-03-01,auto,cm_hs_pint,30092,0.03,1.0,30092,1408,21.37,0.03,11077,0.03
2023-01-01,auto,cm_hs_total,2914,,9.21,26832,366,7.96,,1202,
2023-02-01,auto,cm_hs_total,3038,0.04,8.64,26235,375,8.1,0.02,1282,0.07
2023-03-01,auto,cm_hs_total,3229,0.06,8.02,25896,380,8.5,0.05,1381,0.08
2023-04-01,auto,cm_hs_total,3408,0.06,7.4,25213,419,8.13,-0.04,1497,0.08
2023-05-01,auto,cm_hs_total,3640,0.07,6.86,24988,477,7.63,-0.06,1613,0.08
2023-06-01,auto,cm_hs_total,3889,0.07,6.48,25197,487,7.99,0.05,1709,0.06
2023-07-01,auto,cm_hs_total,4255,0.09,6.09,25924,516,8.25,0.03,1818,0.06
2023-08-01,auto,cm_hs_total,4570,0.07,5.42,24762,646,7.07,-0.14,2044,0.12
2023-09-01,auto,cm_hs_total,5023,0.1,4.81,24139,733,6.85,-0.03,2304,0.13
2023-10-01,auto,cm_hs_total,5457,0.09,4.44,24215,912,5.98,-0.13,2496,0.08
2023-11-01,auto,cm_hs_total,6493,0.19,3.93,25540,931,6.97,0.17,2816,0.13
2023-12-01,auto,cm_hs_total,4670,-0.28,3.14,14641,965,4.84,-0.31,3533,0.25
2024-01-01,auto,cm_hs_total,8251,0.77,2.6,21446,1141,7.23,0.49,4261,0.21
2024-02-01,auto,cm_hs_total,9637,0.17,2.3,22120,1081,8.91,0.23,4825,0.13
2024-03-01,auto,cm_hs_total,10631,0.1,2.07,21982,1001,10.62,0.19,5357,0.11
2024-04-01,auto,cm_hs_total,11375,0.07,1.9,21611,1004,11.33,0.07,5830,0.09
2024-05-01,auto,cm_hs_total,12995,0.14,1.82,23699,1119,11.61,0.03,6073,0.04
2024-06-01,auto,cm_hs_total,13052,0.0,1.74,22762,1278,10.21,-0.12,6351,0.05
2024-07-01,auto,cm_hs_total,15348,0.18,1.68,25728,1416,10.84,0.06,6607,0.04
2024-08-01,auto,cm_hs_total,7098,-0.54,1.61,11422,1340,5.3,-0.51,6883,0.04
2024-09-01,auto,cm_hs_total,17085,1.41,1.56,26571,1243,13.74,1.59,7122,0.03
2024-10-01,auto,cm_hs_total,17902,0.05,1.51,27112,1201,14.91,0.08,7313,0.03
2024-11-01,auto,cm_hs_total,18846,0.05,1.48,27866,1124,16.77,0.12,7491,0.02
2024-12-01,auto,cm_hs_total,19259,0.02,1.44,27727,1105,17.43,0.04,7694,0.03
2025-01-01,auto,cm_hs_total,20319,0.06,1.41,28620,1216,16.71,-0.04,7864,0.02
2025-02-01,auto,cm_hs_total,19347,-0.05,1.38,26612,1212,15.96,-0.04,8052,0.02
2025-03-01,auto,cm_hs_total,22516,0.16,1.33,29857,1251,18.0,0.13,8353,0.04
2025-04-01,auto,cm_hs_total,22504,-0.0,1.29,29034,1263,17.82,-0.01,8585,0.03
2025-05-01,auto,cm_hs_total,23248,0.03,1.27,29550,1162,20.01,0.12,8714,0.02
2025-06-01,auto,cm_hs_total,24074,0.04,1.25,30113,1181,20.38,0.02,8855,0.02
2025-07-01,auto,cm_hs_total,24995,0.04,1.23,30681,1282,19.5,-0.04,9023,0.02
2025-08-01,auto,cm_hs_total,25988,0.04,1.2,31313,1329,19.55,0.0,9193,0.02
2025-09-01,auto,cm_hs_total,26204,0.01,1.18,30932,1406,18.64,-0.05,9384,0.02
2025-10-01,auto,cm_hs_total,26991,0.03,1.15,31131,1462,18.46,-0.01,9603,0.02
2025-11-01,auto,cm_hs_total,27385,0.01,1.13,30823,1426,19.19,0.04,9841,0.02
2025-12-01,auto,cm_hs_total,28315,0.03,1.09,30988,1446,19.57,0.02,10121,0.03
2026-01-01,auto,cm_hs_total,16447,-0.42,1.06,17496,1448,11.36,-0.42,10413,0.03
2026-02-01,auto,cm_hs_total,29598,0.8,1.03,30599,1409,20.99,0.85,10714,0.03
2026-03-01,auto,cm_hs_total,30190,0.02,1.0,30190,1408,21.44,0.02,11077,0.03
2023-01-01,camion,cm_hs_chapa,6394,,9.21,58876,366,17.47,,1202,
2023-02-01,camion,cm_hs_chapa,5688,-0.11,8.64,49119,375,15.17,-0.13,1282,0.07
2023-03-01,camion,cm_hs_chapa,5834,0.03,8.02,46789,380,15.35,0.01,1381,0.08
2023-04-01,camion,cm_hs_chapa,8074,0.38,7.4,59735,419,19.27,0.26,1497,0.08
2023-05-01,camion,cm_hs_chapa,7482,-0.07,6.86,51362,477,15.69,-0.19,1613,0.08
2023-06-01,camion,cm_hs_chapa,7290,-0.03,6.48,47233,487,14.97,-0.05,1709,0.06
2023-07-01,camion,cm_hs_chapa,8368,0.15,6.09,50983,516,16.22,0.08,1818,0.06
2023-08-01,camion,cm_hs_chapa,9615,0.15,5.42,52099,646,14.88,-0.08,2044,0.12
2023-09-01,camion,cm_hs_chapa,9980,0.04,4.81,47962,733,13.62,-0.09,2304,0.13
2023-10-01,camion,cm_hs_chapa,10810,0.08,4.44,47968,912,11.85,-0.13,2496,0.08
2023-11-01,camion,cm_hs_chapa,13853,0.28,3.93,54491,931,14.88,0.26,2816,0.13
2023-12-01,camion,cm_hs_chapa,16387,0.18,3.14,51375,965,16.98,0.14,3533,0.25
2024-01-01,camion,cm_hs_chapa,17962,0.1,2.6,46688,1141,15.74,-0.07,4261,0.21
2024-02-01,camion,cm_hs_chapa,28789,0.6,2.3,66081,1081,26.63,0.69,4825,0.13
2024-03-01,camion,cm_hs_chapa,23903,-0.17,2.07,49425,1001,23.88,-0.1,5357,0.11
2024-04-01,camion,cm_hs_chapa,21417,-0.1,1.9,40690,1004,21.33,-0.11,5830,0.09
2024-05-01,camion,cm_hs_chapa,28126,0.31,1.82,51295,1119,25.13,0.18,6073,0.04
2024-06-01,camion,cm_hs_chapa,26200,-0.07,1.74,45691,1278,20.5,-0.18,6351,0.05
2024-07-01,camion,cm_hs_chapa,31314,0.2,1.68,52493,1416,22.11,0.08,6607,0.04
2024-08-01,camion,cm_hs_chapa,32032,0.02,1.61,51546,1340,23.9,0.08,6883,0.04
2024-09-01,camion,cm_hs_chapa,33499,0.05,1.56,52100,1243,26.95,0.13,7122,0.03
2024-10-01,camion,cm_hs_chapa,35579,0.06,1.51,53884,1201,29.62,0.1,7313,0.03
2024-11-01,camion,cm_hs_chapa,24818,-0.3,1.48,36696,1124,22.08,-0.25,7491,0.02
2024-12-01,camion,cm_hs_chapa,35927,0.45,1.44,51724,1105,32.51,0.47,7694,0.03
2025-01-01,camion,cm_hs_chapa,37721,0.05,1.41,53132,1216,31.02,-0.05,7864,0.02
2025-02-01,camion,cm_hs_chapa,36974,-0.02,1.38,50858,1212,30.51,-0.02,8052,0.02
2025-03-01,camion,cm_hs_chapa,48390,0.31,1.33,64168,1251,38.68,0.27,8353,0.04
2025-04-01,camion,cm_hs_chapa,44522,-0.08,1.29,57441,1263,35.25,-0.09,8585,0.03
2025-05-01,camion,cm_hs_chapa,48279,0.08,1.27,61367,1162,41.55,0.18,8714,0.02
2025-06-01,camion,cm_hs_chapa,45067,-0.07,1.25,56372,1181,38.16,-0.08,8855,0.02
2025-07-01,camion,cm_hs_chapa,49893,0.11,1.23,61244,1282,38.92,0.02,9023,0.02
2025-08-01,camion,cm_hs_chapa,50505,0.01,1.2,60854,1329,38.0,-0.02,9193,0.02
2025-09-01,camion,cm_hs_chapa,52377,0.04,1.18,61827,1406,37.25,-0.02,9384,0.02
2025-10-01,camion,cm_hs_chapa,53009,0.01,1.15,61140,1462,36.26,-0.03,9603,0.02
2025-11-01,camion,cm_hs_chapa,55902,0.05,1.13,62921,1426,39.18,0.08,9841,0.02
2025-12-01,camion,cm_hs_chapa,54204,-0.03,1.09,59322,1446,37.46,-0.04,10121,0.03
2026-01-01,camion,cm_hs_chapa,56051,0.03,1.06,59626,1448,38.7,0.03,10413,0.03
2026-02-01,camion,cm_hs_chapa,62321,0.11,1.03,64429,1409,44.2,0.14,10714,0.03
2026-03-01,camion,cm_hs_chapa,59047,-0.05,1.0,59047,1408,41.93,-0.05,11077,0.03
2023-01-01,camion,cm_hs_elect,8090,,9.21,74492,366,22.1,,1202,
2023-02-01,camion,cm_hs_elect,7500,-0.07,8.64,64767,375,20.0,-0.1,1282,0.07
2023-03-01,camion,cm_hs_elect,8885,0.18,8.02,71258,380,23.38,0.17,1381,0.08
2023-04-01,camion,cm_hs_elect,11381,0.28,7.4,84201,419,27.16,0.16,1497,0.08
2023-05-01,camion,cm_hs_elect,7163,-0.37,6.86,49172,477,15.02,-0.45,1613,0.08
2023-06-01,camion,cm_hs_elect,12219,0.71,6.48,79170,487,25.09,0.67,1709,0.06
2023-07-01,camion,cm_hs_elect,17410,0.42,6.09,106074,516,33.74,0.34,1818,0.06
2023-08-01,camion,cm_hs_elect,16366,-0.06,5.42,88680,646,25.33,-0.25,2044,0.12
2023-09-01,camion,cm_hs_elect,16073,-0.02,4.81,77244,733,21.93,-0.13,2304,0.13
2023-10-01,camion,cm_hs_elect,20964,0.3,4.44,93026,912,22.99,0.05,2496,0.08
2023-11-01,camion,cm_hs_elect,23568,0.12,3.93,92705,931,25.31,0.1,2816,0.13
2023-12-01,camion,cm_hs_elect,21793,-0.08,3.14,68324,965,22.58,-0.11,3533,0.25
2024-01-01,camion,cm_hs_elect,28500,0.31,2.6,74080,1141,24.98,0.11,4261,0.21
2024-02-01,camion,cm_hs_elect,28498,-0.0,2.3,65413,1081,26.36,0.06,4825,0.13
2024-03-01,camion,cm_hs_elect,30243,0.06,2.07,62534,1001,30.21,0.15,5357,0.11
2024-04-01,camion,cm_hs_elect,42800,0.42,1.9,81317,1004,42.63,0.41,5830,0.09
2024-05-01,camion,cm_hs_elect,38860,-0.09,1.82,70871,1119,34.73,-0.19,6073,0.04
2024-06-01,camion,cm_hs_elect,34486,-0.11,1.74,60141,1278,26.98,-0.22,6351,0.05
2024-07-01,camion,cm_hs_elect,32014,-0.07,1.68,53667,1416,22.61,-0.16,6607,0.04
2024-08-01,camion,cm_hs_elect,42983,0.34,1.61,69169,1340,32.08,0.42,6883,0.04
2024-09-01,camion,cm_hs_elect,30284,-0.3,1.56,47100,1243,24.36,-0.24,7122,0.03
2024-10-01,camion,cm_hs_elect,52177,0.72,1.51,79022,1201,43.44,0.78,7313,0.03
2024-11-01,camion,cm_hs_elect,43250,-0.17,1.48,63950,1124,38.48,-0.11,7491,0.02
2024-12-01,camion,cm_hs_elect,64040,0.48,1.44,92198,1105,57.95,0.51,7694,0.03
2025-01-01,camion,cm_hs_elect,51850,-0.19,1.41,73033,1216,42.64,-0.26,7864,0.02
2025-02-01,camion,cm_hs_elect,62029,0.2,1.38,85322,1212,51.18,0.2,8052,0.02
2025-03-01,camion,cm_hs_elect,48070,-0.23,1.33,63744,1251,38.43,-0.25,8353,0.04
2025-04-01,camion,cm_hs_elect,64214,0.34,1.29,82848,1263,50.84,0.32,8585,0.03
2025-05-01,camion,cm_hs_elect,54222,-0.16,1.27,68922,1162,46.66,-0.08,8714,0.02
2025-06-01,camion,cm_hs_elect,48009,-0.11,1.25,60052,1181,40.65,-0.13,8855,0.02
2025-07-01,camion,cm_hs_elect,64072,0.33,1.23,78649,1282,49.98,0.23,9023,0.02
2025-08-01,camion,cm_hs_elect,66392,0.04,1.2,79996,1329,49.96,-0.0,9193,0.02
2025-09-01,camion,cm_hs_elect,75557,0.14,1.18,89188,1406,53.74,0.08,9384,0.02
2025-10-01,camion,cm_hs_elect,75109,-0.01,1.15,86630,1462,51.37,-0.04,9603,0.02
2025-11-01,camion,cm_hs_elect,62859,-0.16,1.13,70752,1426,44.06,-0.14,9841,0.02
2025-12-01,camion,cm_hs_elect,76769,0.22,1.09,84018,1446,53.06,0.2,10121,0.03
2026-01-01,camion,cm_hs_elect,59485,-0.23,1.06,63279,1448,41.07,-0.23,10413,0.03
