fecha,marca,zona,tipo_cristal,precio_usd,instalacion_usd
2024-10-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,87.7,31.0
2024-10-01,FIAT,CABA,Aleta/Ventilete,30.1,22.1
2024-10-01,FIAT,CABA,Custodia/Coleta,74.6,22.1
2024-10-01,FIAT,CABA,Luneta,108.8,32.2
2024-10-01,FIAT,CABA,Parabrisas,175.8,48.8
2024-10-01,FIAT,CABA,Puerta,42.7,15.8
2024-10-01,FIAT,CORD_TUC_STAFE,Aleta/Ventilete,28.4,24.2
2024-10-01,FIAT,CORD_TUC_STAFE,Custodia/Coleta,70.3,24.2
2024-10-01,FIAT,CORD_TUC_STAFE,Luneta,102.6,35.2
2024-10-01,FIAT,CORD_TUC_STAFE,Parabrisas,165.8,53.3
2024-10-01,FIAT,CORD_TUC_STAFE,Puerta,40.2,17.3
2024-10-01,FIAT,Rosario,Aleta/Ventilete,26.7,24.2
2024-10-01,FIAT,Rosario,Custodia/Coleta,66.0,24.2
2024-10-01,FIAT,Rosario,Luneta,96.4,35.2
2024-10-01,FIAT,Rosario,Parabrisas,155.7,53.3
2024-10-01,FIAT,Rosario,Puerta,37.8,17.3
2024-10-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,51.7,43.4
2024-10-01,FIAT,TIERRA DEL FUEGO,Custodia/Coleta,127.8,43.4
2024-10-01,FIAT,TIERRA DEL FUEGO,Luneta,186.6,63.1
2024-10-01,FIAT,TIERRA DEL FUEGO,Parabrisas,301.4,95.6
2024-10-01,FIAT,TIERRA DEL FUEGO,Puerta,73.1,31.0
2024-10-01,FORD,CABA,Aleta/Ventilete,38.7,22.1
2024-10-01,FORD,CABA,Custodia/Coleta,42.8,22.1
2024-10-01,FORD,CABA,Luneta,118.5,33.9
2024-10-01,FORD,CABA,Parabrisas,197.6,48.2
2024-10-01,FORD,CABA,Puerta,50.6,15.8
2024-10-01,FORD,CORD_TUC_STAFE,Aleta/Ventilete,36.5,24.2
2024-10-01,FORD,CORD_TUC_STAFE,Custodia/Coleta,40.3,24.2
2024-10-01,FORD,CORD_TUC_STAFE,Luneta,111.7,37.0
2024-10-01,FORD,CORD_TUC_STAFE,Parabrisas,186.3,52.7
2024-10-01,FORD,CORD_TUC_STAFE,Puerta,47.7,17.3
2024-10-01,FORD,Rosario,Aleta/Ventilete,34.3,24.2
2024-10-01,FORD,Rosario,Custodia/Coleta,37.9,24.2
2024-10-01,FORD,Rosario,Luneta,105.0,37.0
2024-10-01,FORD,Rosario,Parabrisas,175.0,52.7
2024-10-01,FORD,Rosario,Puerta,44.8,17.3
2024-10-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,66.4,43.4
2024-10-01,FORD,TIERRA DEL FUEGO,Custodia/Coleta,73.3,43.4
2024-10-01,FORD,TIERRA DEL FUEGO,Luneta,203.1,66.4
2024-10-01,FORD,TIERRA DEL FUEGO,Parabrisas,338.8,94.6
2024-10-01,FORD,TIERRA DEL FUEGO,Puerta,86.7,31.0
2024-10-01,PEUGEOT,CABA,Aleta/Ventilete,115.6,22.1
2024-10-01,PEUGEOT,CABA,Custodia/Coleta,63.7,22.1
2024-10-01,PEUGEOT,CABA,Luneta,129.1,34.6
2024-10-01,PEUGEOT,CABA,Parabrisas,210.6,48.1
2024-10-01,PEUGEOT,CABA,Puerta,43.3,15.8
2024-10-01,PEUGEOT,CORD_TUC_STAFE,Aleta/Ventilete,115.0,24.2
2024-10-01,PEUGEOT,CORD_TUC_STAFE,Custodia/Coleta,60.0,24.2
2024-10-01,PEUGEOT,CORD_TUC_STAFE,Luneta,121.7,37.8
2024-10-01,PEUGEOT,CORD_TUC_STAFE,Parabrisas,198.5,52.6
2024-10-01,PEUGEOT,CORD_TUC_STAFE,Puerta,40.8,17.3
2024-10-01,PEUGEOT,Rosario,Aleta/Ventilete,114.4,24.2
2024-10-01,PEUGEOT,Rosario,Custodia/Coleta,56.4,24.2
2024-10-01,PEUGEOT,Rosario,Luneta,114.4,37.8
2024-10-01,PEUGEOT,Rosario,Parabrisas,186.5,52.6
2024-10-01,PEUGEOT,Rosario,Puerta,38.3,17.3
2024-10-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,123.0,43.4
2024-10-01,PEUGEOT,TIERRA DEL FUEGO,Custodia/Coleta,109.2,43.4
2024-10-01,PEUGEOT,TIERRA DEL FUEGO,Luneta,221.3,67.8
2024-10-01,PEUGEOT,TIERRA DEL FUEGO,Parabrisas,361.0,94.3
2024-10-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,74.2,31.0
2024-10-01,RENAULT,CABA,Aleta/Ventilete,40.3,22.1
2024-10-01,RENAULT,CABA,Custodia/Coleta,92.4,22.1
2024-10-01,RENAULT,CABA,Luneta,104.9,31.7
2024-10-01,RENAULT,CABA,Parabrisas,159.9,47.5
2024-10-01,RENAULT,CABA,Puerta,45.3,15.8
2024-10-01,RENAULT,CORD_TUC_STAFE,Aleta/Ventilete,38.0,24.2
2024-10-01,RENAULT,CORD_TUC_STAFE,Custodia/Coleta,87.1,24.2
2024-10-01,RENAULT,CORD_TUC_STAFE,Luneta,98.9,34.7
2024-10-01,RENAULT,CORD_TUC_STAFE,Parabrisas,150.8,51.9
2024-10-01,RENAULT,CORD_TUC_STAFE,Puerta,42.7,17.3
2024-10-01,RENAULT,Rosario,Aleta/Ventilete,35.7,24.2
2024-10-01,RENAULT,Rosario,Custodia/Coleta,81.9,24.2
2024-10-01,RENAULT,Rosario,Luneta,92.9,34.7
2024-10-01,RENAULT,Rosario,Parabrisas,141.6,51.9
2024-10-01,RENAULT,Rosario,Puerta,40.1,17.3
2024-10-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,69.2,43.4
2024-10-01,RENAULT,TIERRA DEL FUEGO,Custodia/Coleta,158.4,43.4
2024-10-01,RENAULT,TIERRA DEL FUEGO,Luneta,179.7,62.2
2024-10-01,RENAULT,TIERRA DEL FUEGO,Parabrisas,274.1,93.1
2024-10-01,RENAULT,TIERRA DEL FUEGO,Puerta,77.7,31.0
2024-10-01,TOYOTA,CABA,Aleta/Ventilete,34.4,22.5
2024-10-01,TOYOTA,CABA,Custodia/Coleta,121.9,22.1
2024-10-01,TOYOTA,CABA,Luneta,184.5,34.7
2024-10-01,TOYOTA,CABA,Parabrisas,211.5,48.3
2024-10-01,TOYOTA,CABA,Puerta,61.9,16.5
2024-10-01,TOYOTA,CORD_TUC_STAFE,Aleta/Ventilete,32.4,24.6
2024-10-01,TOYOTA,CORD_TUC_STAFE,Custodia/Coleta,114.9,24.2
2024-10-01,TOYOTA,CORD_TUC_STAFE,Luneta,174.0,37.9
2024-10-01,TOYOTA,CORD_TUC_STAFE,Parabrisas,199.4,52.8
2024-10-01,TOYOTA,CORD_TUC_STAFE,Puerta,58.4,18.1
2024-10-01,TOYOTA,Rosario,Aleta/Ventilete,30.4,24.6
2024-10-01,TOYOTA,Rosario,Custodia/Coleta,108.0,24.2
2024-10-01,TOYOTA,Rosario,Luneta,163.4,37.9
2024-10-01,TOYOTA,Rosario,Parabrisas,187.3,52.8
2024-10-01,TOYOTA,Rosario,Puerta,54.8,18.1
2024-10-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,58.9,44.1
2024-10-01,TOYOTA,TIERRA DEL FUEGO,Custodia/Coleta,208.9,43.4
2024-10-01,TOYOTA,TIERRA DEL FUEGO,Luneta,316.3,67.9
2024-10-01,TOYOTA,TIERRA DEL FUEGO,Parabrisas,362.6,94.7
2024-10-01,TOYOTA,TIERRA DEL FUEGO,Puerta,106.1,32.4
2024-10-01,VOLKSWAGEN,CABA,Aleta/Ventilete,36.9,22.1
2024-10-01,VOLKSWAGEN,CABA,Custodia/Coleta,46.9,22.6
2024-10-01,VOLKSWAGEN,CABA,Luneta,125.7,34.5
2024-10-01,VOLKSWAGEN,CABA,Parabrisas,174.7,48.7
2024-10-01,VOLKSWAGEN,CABA,Puerta,50.4,16.0
2024-10-01,VOLKSWAGEN,CORD_TUC_STAFE,Aleta/Ventilete,34.8,24.2
2024-10-01,VOLKSWAGEN,CORD_TUC_STAFE,Custodia/Coleta,44.2,24.7
2024-10-01,VOLKSWAGEN,CORD_TUC_STAFE,Luneta,118.5,37.7
2024-10-01,VOLKSWAGEN,CORD_TUC_STAFE,Parabrisas,164.7,53.2
2024-10-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,47.5,17.5
2024-10-01,VOLKSWAGEN,Rosario,Aleta/Ventilete,32.7,24.2
2024-10-01,VOLKSWAGEN,Rosario,Custodia/Coleta,41.5,24.7
2024-10-01,VOLKSWAGEN,Rosario,Luneta,111.3,37.7
2024-10-01,VOLKSWAGEN,Rosario,Parabrisas,154.7,53.2
2024-10-01,VOLKSWAGEN,Rosario,Puerta,44.6,17.5
2024-10-01,VOLKSWAGEN,TIERRA DEL FUEGO,Aleta/Ventilete,63.3,43.4
2024-10-01,VOLKSWAGEN,TIERRA DEL FUEGO,Custodia/Coleta,80.3,44.4
2024-10-01,VOLKSWAGEN,TIERRA DEL FUEGO,Luneta,215.5,67.7
2024-10-01,VOLKSWAGEN,TIERRA DEL FUEGO,Parabrisas,299.5,95.5
2024-10-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,86.3,31.4
2025-01-01,CHEVROLET,CABA,Aleta/Ventilete,37.7,21.8
2025-01-01,CHEVROLET,CABA,Custodia/Coleta,97.2,21.8
2025-01-01,CHEVROLET,CABA,Luneta,107.2,34.3
2025-01-01,CHEVROLET,CABA,Parabrisas,163.2,47.6
2025-01-01,CHEVROLET,CABA,Puerta,50.3,15.6
2025-01-01,CHEVROLET,CORD_TUC_STAFE,Aleta/Ventilete,35.5,23.9
2025-01-01,CHEVROLET,CORD_TUC_STAFE,Custodia/Coleta,91.6,23.9
2025-01-01,CHEVROLET,CORD_TUC_STAFE,Luneta,101.1,37.5
2025-01-01,CHEVROLET,CORD_TUC_STAFE,Parabrisas,153.9,52.0
2025-01-01,CHEVROLET,CORD_TUC_STAFE,Puerta,47.4,17.1
2025-01-01,CHEVROLET,Rosario,Aleta/Ventilete,33.4,23.9
2025-01-01,CHEVROLET,Rosario,Custodia/Coleta,86.1,23.9
2025-01-01,CHEVROLET,Rosario,Luneta,95.0,37.5
2025-01-01,CHEVROLET,Rosario,Parabrisas,144.5,52.0
2025-01-01,CHEVROLET,Rosario,Puerta,44.5,17.1
2025-01-01,CHEVROLET,TIERRA DEL FUEGO,Aleta/Ventilete,64.6,42.8
2025-01-01,CHEVROLET,TIERRA DEL FUEGO,Custodia/Coleta,166.6,42.8
2025-01-01,CHEVROLET,TIERRA DEL FUEGO,Luneta,183.8,67.2
2025-01-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,279.8,93.3
2025-01-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,86.2,30.6
2025-01-01,FIAT,CABA,Aleta/Ventilete,33.7,21.8
2025-01-01,FIAT,CABA,Custodia/Coleta,73.6,21.8
2025-01-01,FIAT,CABA,Luneta,107.4,31.8
2025-01-01,FIAT,CABA,Parabrisas,173.7,48.2
2025-01-01,FIAT,CABA,Puerta,42.7,15.6
2025-01-01,FIAT,CORD_TUC_STAFE,Aleta/Ventilete,31.8,23.9
2025-01-01,FIAT,CORD_TUC_STAFE,Custodia/Coleta,69.4,23.9
2025-01-01,FIAT,CORD_TUC_STAFE,Luneta,101.3,34.7
2025-01-01,FIAT,CORD_TUC_STAFE,Parabrisas,163.8,52.6
2025-01-01,FIAT,CORD_TUC_STAFE,Puerta,40.3,17.1
2025-01-01,FIAT,Rosario,Aleta/Ventilete,29.9,23.9
2025-01-01,FIAT,Rosario,Custodia/Coleta,65.2,23.9
2025-01-01,FIAT,Rosario,Luneta,95.1,34.7
2025-01-01,FIAT,Rosario,Parabrisas,153.9,52.6
2025-01-01,FIAT,Rosario,Puerta,37.8,17.1
2025-01-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,57.9,42.8
2025-01-01,FIAT,TIERRA DEL FUEGO,Custodia/Coleta,126.2,42.8
2025-01-01,FIAT,TIERRA DEL FUEGO,Luneta,184.2,62.3
2025-01-01,FIAT,TIERRA DEL FUEGO,Parabrisas,297.8,94.4
2025-01-01,FIAT,TIERRA DEL FUEGO,Puerta,73.2,30.6
2025-01-01,FORD,CABA,Aleta/Ventilete,40.4,21.8
2025-01-01,FORD,CABA,Custodia/Coleta,42.2,21.8
2025-01-01,FORD,CABA,Luneta,117.0,33.4
2025-01-01,FORD,CABA,Parabrisas,195.1,47.6
2025-01-01,FORD,CABA,Puerta,49.9,15.6
2025-01-01,FORD,CORD_TUC_STAFE,Aleta/Ventilete,38.1,23.9
2025-01-01,FORD,CORD_TUC_STAFE,Custodia/Coleta,39.8,23.9
2025-01-01,FORD,CORD_TUC_STAFE,Luneta,110.3,36.5
2025-01-01,FORD,CORD_TUC_STAFE,Parabrisas,183.9,52.0
2025-01-01,FORD,CORD_TUC_STAFE,Puerta,47.1,17.1
2025-01-01,FORD,Rosario,Aleta/Ventilete,35.8,23.9
2025-01-01,FORD,Rosario,Custodia/Coleta,37.4,23.9
2025-01-01,FORD,Rosario,Luneta,103.6,36.5
2025-01-01,FORD,Rosario,Parabrisas,172.8,52.0
2025-01-01,FORD,Rosario,Puerta,44.2,17.1
2025-01-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,69.3,42.8
2025-01-01,FORD,TIERRA DEL FUEGO,Custodia/Coleta,72.4,42.8
2025-01-01,FORD,TIERRA DEL FUEGO,Luneta,200.5,65.5
2025-01-01,FORD,TIERRA DEL FUEGO,Parabrisas,334.4,93.3
2025-01-01,FORD,TIERRA DEL FUEGO,Puerta,85.6,30.6
2025-01-01,PEUGEOT,CABA,Aleta/Ventilete,114.1,21.8
2025-01-01,PEUGEOT,CABA,Custodia/Coleta,62.8,21.8
2025-01-01,PEUGEOT,CABA,Luneta,128.0,34.2
2025-01-01,PEUGEOT,CABA,Parabrisas,208.4,47.5
2025-01-01,PEUGEOT,CABA,Puerta,42.4,15.6
2025-01-01,PEUGEOT,CORD_TUC_STAFE,Aleta/Ventilete,113.5,23.9
2025-01-01,PEUGEOT,CORD_TUC_STAFE,Custodia/Coleta,59.3,23.9
2025-01-01,PEUGEOT,CORD_TUC_STAFE,Luneta,120.7,37.3
2025-01-01,PEUGEOT,CORD_TUC_STAFE,Parabrisas,196.5,51.9
2025-01-01,PEUGEOT,CORD_TUC_STAFE,Puerta,40.0,17.1
2025-01-01,PEUGEOT,Rosario,Aleta/Ventilete,113.0,23.9
2025-01-01,PEUGEOT,Rosario,Custodia/Coleta,55.7,23.9
2025-01-01,PEUGEOT,Rosario,Luneta,113.4,37.3
2025-01-01,PEUGEOT,Rosario,Parabrisas,184.6,51.9
2025-01-01,PEUGEOT,Rosario,Puerta,37.6,17.1
2025-01-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,121.4,42.8
2025-01-01,PEUGEOT,TIERRA DEL FUEGO,Custodia/Coleta,107.7,42.8
2025-01-01,PEUGEOT,TIERRA DEL FUEGO,Luneta,219.4,67.0
2025-01-01,PEUGEOT,TIERRA DEL FUEGO,Parabrisas,357.2,93.1
2025-01-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,72.7,30.6
2025-01-01,RENAULT,CABA,Aleta/Ventilete,39.8,21.8
2025-01-01,RENAULT,CABA,Custodia/Coleta,91.2,21.8
2025-01-01,RENAULT,CABA,Luneta,103.5,31.4
2025-01-01,RENAULT,CABA,Parabrisas,158.2,46.9
2025-01-01,RENAULT,CABA,Puerta,45.3,15.6
2025-01-01,RENAULT,CORD_TUC_STAFE,Aleta/Ventilete,37.5,23.9
2025-01-01,RENAULT,CORD_TUC_STAFE,Custodia/Coleta,86.0,23.9
2025-01-01,RENAULT,CORD_TUC_STAFE,Luneta,97.6,34.3
2025-01-01,RENAULT,CORD_TUC_STAFE,Parabrisas,149.2,51.2
2025-01-01,RENAULT,CORD_TUC_STAFE,Puerta,42.7,17.1
2025-01-01,RENAULT,Rosario,Aleta/Ventilete,35.3,23.9
2025-01-01,RENAULT,Rosario,Custodia/Coleta,80.8,23.9
2025-01-01,RENAULT,Rosario,Luneta,91.7,34.3
2025-01-01,RENAULT,Rosario,Parabrisas,140.2,51.2
2025-01-01,RENAULT,Rosario,Puerta,40.1,17.1
2025-01-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,68.3,42.8
2025-01-01,RENAULT,TIERRA DEL FUEGO,Custodia/Coleta,156.4,42.8
2025-01-01,RENAULT,TIERRA DEL FUEGO,Luneta,177.4,61.5
2025-01-01,RENAULT,TIERRA DEL FUEGO,Parabrisas,271.3,91.9
2025-01-01,RENAULT,TIERRA DEL FUEGO,Puerta,77.6,30.6
2025-01-01,TOYOTA,CABA,Aleta/Ventilete,33.9,22.2
2025-01-01,TOYOTA,CABA,Custodia/Coleta,120.3,21.8
2025-01-01,TOYOTA,CABA,Luneta,182.1,34.2
2025-01-01,TOYOTA,CABA,Parabrisas,208.6,47.7
2025-01-01,TOYOTA,CABA,Puerta,61.4,16.3
2025-01-01,TOYOTA,CORD_TUC_STAFE,Aleta/Ventilete,32.0,24.2
2025-01-01,TOYOTA,CORD_TUC_STAFE,Custodia/Coleta,113.4,23.9
2025-01-01,TOYOTA,CORD_TUC_STAFE,Luneta,171.7,37.4
2025-01-01,TOYOTA,CORD_TUC_STAFE,Parabrisas,196.7,52.1
2025-01-01,TOYOTA,CORD_TUC_STAFE,Puerta,57.9,17.8
2025-01-01,TOYOTA,Rosario,Aleta/Ventilete,30.0,24.2
2025-01-01,TOYOTA,Rosario,Custodia/Coleta,106.6,23.9
2025-01-01,TOYOTA,Rosario,Luneta,161.3,37.4
2025-01-01,TOYOTA,Rosario,Parabrisas,184.8,52.1
2025-01-01,TOYOTA,Rosario,Puerta,54.4,17.8
2025-01-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,58.2,43.5
2025-01-01,TOYOTA,TIERRA DEL FUEGO,Custodia/Coleta,206.2,42.8
2025-01-01,TOYOTA,TIERRA DEL FUEGO,Luneta,312.2,67.0
2025-01-01,TOYOTA,TIERRA DEL FUEGO,Parabrisas,357.6,93.4
2025-01-01,TOYOTA,TIERRA DEL FUEGO,Puerta,105.3,32.0
2025-01-01,VOLKSWAGEN,CABA,Aleta/Ventilete,36.4,21.8
2025-01-01,VOLKSWAGEN,CABA,Custodia/Coleta,46.3,22.4
2025-01-01,VOLKSWAGEN,CABA,Luneta,124.1,34.1
2025-01-01,VOLKSWAGEN,CABA,Parabrisas,176.3,48.2
2025-01-01,VOLKSWAGEN,CABA,Puerta,49.7,15.8
2025-01-01,VOLKSWAGEN,CORD_TUC_STAFE,Aleta/Ventilete,34.4,23.9
2025-01-01,VOLKSWAGEN,CORD_TUC_STAFE,Custodia/Coleta,43.6,24.4
2025-01-01,VOLKSWAGEN,CORD_TUC_STAFE,Luneta,117.0,37.2
2025-01-01,VOLKSWAGEN,CORD_TUC_STAFE,Parabrisas,166.3,52.6
2025-01-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,46.9,17.3
2025-01-01,VOLKSWAGEN,Rosario,Aleta/Ventilete,32.3,23.9
2025-01-01,VOLKSWAGEN,Rosario,Custodia/Coleta,41.0,24.4
2025-01-01,VOLKSWAGEN,Rosario,Luneta,109.9,37.2
2025-01-01,VOLKSWAGEN,Rosario,Parabrisas,156.2,52.6
2025-01-01,VOLKSWAGEN,Rosario,Puerta,44.0,17.3
2025-01-01,VOLKSWAGEN,TIERRA DEL FUEGO,Aleta/Ventilete,62.5,42.8
2025-01-01,VOLKSWAGEN,TIERRA DEL FUEGO,Custodia/Coleta,79.3,43.8
2025-01-01,VOLKSWAGEN,TIERRA DEL FUEGO,Luneta,212.8,66.8
2025-01-01,VOLKSWAGEN,TIERRA DEL FUEGO,Parabrisas,302.3,94.4
2025-01-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,85.2,31.0
2025-04-01,CHEVROLET,CABA,Aleta/Ventilete,36.1,22.9
2025-04-01,CHEVROLET,CABA,Custodia/Coleta,96.3,22.9
2025-04-01,CHEVROLET,CABA,Luneta,108.2,36.0
2025-04-01,CHEVROLET,CABA,Parabrisas,164.2,49.9
2025-04-01,CHEVROLET,CABA,Puerta,50.7,16.4
2025-04-01,CHEVROLET,CORD_TUC_STAFE,Aleta/Ventilete,34.0,25.0
2025-04-01,CHEVROLET,CORD_TUC_STAFE,Custodia/Coleta,90.8,25.0
2025-04-01,CHEVROLET,CORD_TUC_STAFE,Luneta,102.0,39.4
2025-04-01,CHEVROLET,CORD_TUC_STAFE,Parabrisas,154.9,54.6
2025-04-01,CHEVROLET,CORD_TUC_STAFE,Puerta,47.8,17.9
2025-04-01,CHEVROLET,Rosario,Aleta/Ventilete,31.9,25.0
2025-04-01,CHEVROLET,Rosario,Custodia/Coleta,85.3,25.0
2025-04-01,CHEVROLET,Rosario,Luneta,95.8,39.4
2025-04-01,CHEVROLET,Rosario,Parabrisas,145.5,54.6
2025-04-01,CHEVROLET,Rosario,Puerta,44.9,17.9
2025-04-01,CHEVROLET,TIERRA DEL FUEGO,Aleta/Ventilete,61.8,44.9
2025-04-01,CHEVROLET,TIERRA DEL FUEGO,Custodia/Coleta,165.2,44.9
2025-04-01,CHEVROLET,TIERRA DEL FUEGO,Luneta,185.5,70.6
2025-04-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,281.6,97.9
2025-04-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,86.9,32.1
2025-04-01,FIAT,CABA,Aleta/Ventilete,33.3,22.9
2025-04-01,FIAT,CABA,Custodia/Coleta,74.5,22.9
2025-04-01,FIAT,CABA,Luneta,106.5,33.4
2025-04-01,FIAT,CABA,Parabrisas,175.6,50.5
2025-04-01,FIAT,CABA,Puerta,41.8,16.4
2025-04-01,FIAT,CORD_TUC_STAFE,Aleta/Ventilete,31.4,25.0
2025-04-01,FIAT,CORD_TUC_STAFE,Custodia/Coleta,70.3,25.0
2025-04-01,FIAT,CORD_TUC_STAFE,Luneta,100.4,36.5
2025-04-01,FIAT,CORD_TUC_STAFE,Parabrisas,165.6,55.2
2025-04-01,FIAT,CORD_TUC_STAFE,Puerta,39.4,17.9
2025-04-01,FIAT,Rosario,Aleta/Ventilete,29.5,25.0
2025-04-01,FIAT,Rosario,Custodia/Coleta,66.0,25.0
2025-04-01,FIAT,Rosario,Luneta,94.3,36.5
2025-04-01,FIAT,Rosario,Parabrisas,155.5,55.2
2025-04-01,FIAT,Rosario,Puerta,37.0,17.9
2025-04-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,57.0,44.9
2025-04-01,FIAT,TIERRA DEL FUEGO,Custodia/Coleta,127.8,44.9
2025-04-01,FIAT,TIERRA DEL FUEGO,Luneta,182.6,65.4
2025-04-01,FIAT,TIERRA DEL FUEGO,Parabrisas,301.0,99.0
2025-04-01,FIAT,TIERRA DEL FUEGO,Puerta,71.7,32.1
2025-04-01,FORD,CABA,Aleta/Ventilete,38.0,22.9
2025-04-01,FORD,CABA,Custodia/Coleta,41.1,22.9
2025-04-01,FORD,CABA,Luneta,121.1,35.1
2025-04-01,FORD,CABA,Parabrisas,197.2,50.0
2025-04-01,FORD,CABA,Puerta,48.7,16.4
2025-04-01,FORD,CORD_TUC_STAFE,Aleta/Ventilete,35.8,25.0
2025-04-01,FORD,CORD_TUC_STAFE,Custodia/Coleta,38.8,25.0
2025-04-01,FORD,CORD_TUC_STAFE,Luneta,114.2,38.3
2025-04-01,FORD,CORD_TUC_STAFE,Parabrisas,185.9,54.6
2025-04-01,FORD,CORD_TUC_STAFE,Puerta,45.9,17.9
2025-04-01,FORD,Rosario,Aleta/Ventilete,33.7,25.0
2025-04-01,FORD,Rosario,Custodia/Coleta,36.4,25.0
2025-04-01,FORD,Rosario,Luneta,107.3,38.3
2025-04-01,FORD,Rosario,Parabrisas,174.6,54.6
2025-04-01,FORD,Rosario,Puerta,43.1,17.9
2025-04-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,65.1,44.9
2025-04-01,FORD,TIERRA DEL FUEGO,Custodia/Coleta,70.5,44.9
2025-04-01,FORD,TIERRA DEL FUEGO,Luneta,207.6,68.8
2025-04-01,FORD,TIERRA DEL FUEGO,Parabrisas,338.0,97.9
2025-04-01,FORD,TIERRA DEL FUEGO,Puerta,83.4,32.1
2025-04-01,PEUGEOT,CABA,Aleta/Ventilete,104.3,22.9
2025-04-01,PEUGEOT,CABA,Custodia/Coleta,62.3,22.9
2025-04-01,PEUGEOT,CABA,Luneta,126.9,35.9
2025-04-01,PEUGEOT,CABA,Parabrisas,210.3,50.1
2025-04-01,PEUGEOT,CABA,Puerta,42.0,16.4
2025-04-01,PEUGEOT,CORD_TUC_STAFE,Aleta/Ventilete,103.4,25.0
2025-04-01,PEUGEOT,CORD_TUC_STAFE,Custodia/Coleta,58.8,25.0
2025-04-01,PEUGEOT,CORD_TUC_STAFE,Luneta,119.7,39.2
2025-04-01,PEUGEOT,CORD_TUC_STAFE,Parabrisas,198.2,54.7
2025-04-01,PEUGEOT,CORD_TUC_STAFE,Puerta,39.6,17.9
2025-04-01,PEUGEOT,Rosario,Aleta/Ventilete,102.6,25.0
2025-04-01,PEUGEOT,Rosario,Custodia/Coleta,55.2,25.0
2025-04-01,PEUGEOT,Rosario,Luneta,112.4,39.2
2025-04-01,PEUGEOT,Rosario,Parabrisas,186.2,54.7
2025-04-01,PEUGEOT,Rosario,Puerta,37.2,17.9
2025-04-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,115.3,44.9
2025-04-01,PEUGEOT,TIERRA DEL FUEGO,Custodia/Coleta,106.8,44.9
2025-04-01,PEUGEOT,TIERRA DEL FUEGO,Luneta,217.6,70.3
2025-04-01,PEUGEOT,TIERRA DEL FUEGO,Parabrisas,360.4,98.2
2025-04-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,72.0,32.1
2025-04-01,RENAULT,CABA,Aleta/Ventilete,39.5,22.9
2025-04-01,RENAULT,CABA,Custodia/Coleta,90.5,22.9
2025-04-01,RENAULT,CABA,Luneta,102.6,32.9
2025-04-01,RENAULT,CABA,Parabrisas,159.9,49.2
2025-04-01,RENAULT,CABA,Puerta,45.1,16.4
2025-04-01,RENAULT,CORD_TUC_STAFE,Aleta/Ventilete,37.2,25.0
2025-04-01,RENAULT,CORD_TUC_STAFE,Custodia/Coleta,85.3,25.0
2025-04-01,RENAULT,CORD_TUC_STAFE,Luneta,96.8,36.0
2025-04-01,RENAULT,CORD_TUC_STAFE,Parabrisas,150.7,53.8
2025-04-01,RENAULT,CORD_TUC_STAFE,Puerta,42.5,17.9
2025-04-01,RENAULT,Rosario,Aleta/Ventilete,35.0,25.0
2025-04-01,RENAULT,Rosario,Custodia/Coleta,80.1,25.0
2025-04-01,RENAULT,Rosario,Luneta,90.9,36.0
2025-04-01,RENAULT,Rosario,Parabrisas,141.6,53.8
2025-04-01,RENAULT,Rosario,Puerta,39.9,17.9
2025-04-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,67.7,44.9
2025-04-01,RENAULT,TIERRA DEL FUEGO,Custodia/Coleta,155.1,44.9
2025-04-01,RENAULT,TIERRA DEL FUEGO,Luneta,175.9,64.6
2025-04-01,RENAULT,TIERRA DEL FUEGO,Parabrisas,274.0,96.5
2025-04-01,RENAULT,TIERRA DEL FUEGO,Puerta,77.3,32.1
2025-04-01,TOYOTA,CABA,Aleta/Ventilete,33.6,22.9
2025-04-01,TOYOTA,CABA,Custodia/Coleta,119.3,22.9
2025-04-01,TOYOTA,CABA,Luneta,180.6,35.9
