año_mes,tva,tipo_costo,valor_costo,ipc,ipc_empalme_ipim,valor_ipc,usd_blue,valor_usd,var_costo,var_ipc,var_costo_usd
2024-03-01,auto_cleas_si,cm_hs_total,10013,2.0,5357,20026,1001,10.0,0.1135453737,0.003106369922,0.2025400089
2024-04-01,auto_cleas_si,cm_hs_total,11772,1.84,5830,21634,1004,11.73,0.1756716269,0.08026360167,0.1721586639
2024-05-01,auto_cleas_si,cm_hs_total,12747,1.76,6073,22486,1119,11.39,0.08282364934,0.03941430007,-0.02845849514
2024-06-01,auto_cleas_si,cm_hs_total,13791,1.69,6351,23263,1278,10.79,0.08190162391,0.03454960783,-0.05270116028
2024-07-01,auto_cleas_si,cm_hs_total,14541,1.62,6607,23578,1416,10.27,0.05438329345,0.01352862643,-0.0483744004
2024-08-01,auto_cleas_si,cm_hs_total,15332,1.56,6883,23865,1340,11.44,0.05439790936,0.01216751454,0.1141995818
2024-09-01,auto_cleas_si,cm_hs_total,16350,1.5,7122,24596,1243,13.15,0.06639707801,0.0306419634,0.1496155145
2024-10-01,auto_cleas_si,cm_hs_total,17212,1.46,7313,25214,1201,14.33,0.05272171254,0.02512795356,0.08953629366
2024-11-01,auto_cleas_si,cm_hs_total,18386,1.43,7491,26296,1124,16.36,0.06820822682,0.04290163376,0.1413861925
2024-12-01,auto_cleas_si,cm_hs_total,18353,1.39,7694,25558,1105,16.61,-0.001794843903,-0.02807666184,0.01536886466
2025-01-01,auto_cleas_si,cm_hs_total,19485,1.36,7864,26547,1216,16.02,0.06167928949,0.03871284905,-0.03523386934
2025-02-01,auto_cleas_si,cm_hs_total,19928,1.33,8052,26514,1212,16.44,0.02273543752,-0.001250797308,0.026110802
2025-03-01,auto_cleas_si,cm_hs_total,20891,1.28,8353,26796,1251,16.7,0.04832396628,0.01063403445,0.01564240378
2025-04-01,auto_cleas_si,cm_hs_total,21849,1.25,8585,27267,1263,17.3,0.04585706764,0.01756038401,0.03592018338
2025-05-01,auto_cleas_si,cm_hs_total,22947,1.23,8714,28213,1162,19.75,0.0502540162,0.03472171954,0.1415411553
2025-06-01,auto_cleas_si,cm_hs_total,23714,1.21,8855,28692,1181,20.08,0.03342484856,0.0169610132,0.0167990466
2025-07-01,auto_cleas_si,cm_hs_total,24406,1.19,9023,28978,1282,19.04,0.02918107447,0.009974552968,-0.05190105386
2025-08-01,auto_cleas_si,cm_hs_total,25416,1.17,9193,29622,1329,19.12,0.04138326641,0.02220874058,0.004554813798
2025-09-01,auto_cleas_si,cm_hs_total,26369,1.14,9384,30108,1406,18.75,0.03750472144,0.01640456612,-0.01931452718
2025-10-01,auto_cleas_si,cm_hs_total,26512,1.12,9603,29577,1462,18.13,0.005399097888,-0.01760796477,-0.03311140107
2025-11-01,auto_cleas_si,cm_hs_total,26901,1.09,9841,29288,1426,18.86,0.01470224909,-0.009784972977,0.03981335033
2025-12-01,auto_cleas_si,cm_hs_total,27952,1.06,10121,29590,1446,19.32,0.03905265791,0.01030668519,0.02459634648
2026-01-01,auto_cleas_si,cm_hs_total,28165,1.03,10413,28980,1448,19.45,0.007610920745,-0.02061133222,0.006624678016
2026-02-01,auto_cleas_si,cm_hs_total,29151,1.0,10714,29150,1409,20.68,0.03501868297,0.005885042368,0.06313809827
2023-01-01,auto_cleas_no,cm_hs_total,2934,8.91,1202,26132,366,8.02,,,
2023-02-01,auto_cleas_no,cm_hs_total,3039,8.35,1282,25385,375,8.1,0.03578732106,-0.0285947174,0.01092842536
2023-03-01,auto_cleas_no,cm_hs_total,3246,7.76,1381,25181,380,8.54,0.06811451135,-0.008022166579,0.05406037305
2023-04-01,auto_cleas_no,cm_hs_total,3419,7.16,1497,24467,419,8.16,0.05329636476,-0.02834849785,-0.04474315368
2023-05-01,auto_cleas_no,cm_hs_total,3643,6.64,1613,24190,477,7.64,0.06551623282,-0.01133059746,-0.06404339298
2023-06-01,auto_cleas_no,cm_hs_total,3882,6.27,1709,24329,487,7.97,0.06560527038,0.005754509417,0.04372425867
2023-07-01,auto_cleas_no,cm_hs_total,4245,5.89,1818,25017,516,8.23,0.09350850077,0.02826652338,0.03205162767
2023-08-01,auto_cleas_no,cm_hs_total,4539,5.24,2044,23790,646,7.03,0.06925795053,-0.04905516136,-0.145917798
2023-09-01,auto_cleas_no,cm_hs_total,4999,4.65,2304,23238,733,6.82,0.1013439083,-0.02319614255,-0.02937494571
2023-10-01,auto_cleas_no,cm_hs_total,5425,4.29,2496,23285,912,5.95,0.08521704341,0.002031038026,-0.1277806
2023-11-01,auto_cleas_no,cm_hs_total,6507,3.8,2816,24757,931,6.99,0.1994470046,0.06323877889,0.1749684943
2023-12-01,auto_cleas_no,cm_hs_total,4475,3.03,3533,13570,965,4.64,-0.3122790841,-0.4518652883,-0.3365096656
2024-01-01,auto_cleas_no,cm_hs_total,8284,2.51,4261,20828,1141,7.26,0.8511731844,0.5347884383,0.5656285039
2024-02-01,auto_cleas_no,cm_hs_total,9713,2.22,4825,21565,1081,8.99,0.1725012071,0.03540639987,0.237579905
2024-03-01,auto_cleas_no,cm_hs_total,10701,2.0,5357,21402,1001,10.69,0.1017193452,-0.007546778803,0.1897688433
2024-04-01,auto_cleas_no,cm_hs_total,11331,1.84,5830,20823,1004,11.29,0.05887300252,-0.02705658855,0.05570903937
2024-05-01,auto_cleas_no,cm_hs_total,13025,1.76,6073,22977,1119,11.64,0.1495013679,0.1034189736,0.03136673226
2024-06-01,auto_cleas_no,cm_hs_total,12964,1.69,6351,21868,1278,10.14,-0.004683301344,-0.04824572078,-0.1285137826
2024-07-01,auto_cleas_no,cm_hs_total,15451,1.62,6607,25054,1416,10.91,0.1918389386,0.1456582154,0.07568514374
2024-08-01,auto_cleas_no,cm_hs_total,6673,1.56,6883,10387,1340,4.98,-0.5681185684,-0.58541614,-0.5436238006
2024-09-01,auto_cleas_no,cm_hs_total,17188,1.5,7122,25857,1243,13.83,1.575753035,1.489390884,1.776757093
2024-10-01,auto_cleas_no,cm_hs_total,17996,1.46,7313,26363,1201,14.98,0.04700954154,0.019565509,0.08362436314
2024-11-01,auto_cleas_no,cm_hs_total,18912,1.43,7491,27048,1124,16.83,0.05090020004,0.02600364613,0.1228924735
2024-12-01,auto_cleas_no,cm_hs_total,19381,1.39,7694,26989,1105,17.54,0.02479906937,-0.002182941691,0.04242004885
2025-01-01,auto_cleas_no,cm_hs_total,20396,1.36,7864,27788,1216,16.77,0.0523708787,0.0296057995,-0.04369258145
2025-02-01,auto_cleas_no,cm_hs_total,19332,1.33,8052,25721,1212,15.95,-0.05216709159,-0.07439663589,-0.04903893017
2025-03-01,auto_cleas_no,cm_hs_total,22638,1.28,8353,29037,1251,18.1,0.1710117939,0.1289109204,0.134505431
2025-04-01,auto_cleas_no,cm_hs_total,22470,1.25,8585,28042,1263,17.79,-0.007421150278,-0.03427633973,-0.01685182819
2025-05-01,auto_cleas_no,cm_hs_total,23226,1.23,8714,28556,1162,19.99,0.03364485981,0.01835819739,0.1234883459
2025-06-01,auto_cleas_no,cm_hs_total,23966,1.21,8855,28997,1181,20.29,0.0318608456,0.01542192689,0.01526020541
2025-07-01,auto_cleas_no,cm_hs_total,24974,1.19,9023,29652,1282,19.48,0.04205958441,0.02261272485,-0.04003715352
2025-08-01,auto_cleas_no,cm_hs_total,26072,1.17,9193,30386,1329,19.62,0.04396572435,0.02474364888,0.007045943281
2025-09-01,auto_cleas_no,cm_hs_total,26187,1.14,9384,29899,1406,18.62,0.004395903651,-0.01603090417,-0.0506101309
2025-10-01,auto_cleas_no,cm_hs_total,27047,1.12,9603,30174,1462,18.5,0.03283853847,0.009203565038,-0.006722992411
2025-11-01,auto_cleas_no,cm_hs_total,27447,1.09,9841,29882,1426,19.24,0.01481113666,-0.009678713134,0.03992493256
2025-12-01,auto_cleas_no,cm_hs_total,27952,1.06,10121,29590,1446,19.32,0.0183920869,-0.009782299577,0.004223225431
2026-01-01,auto_cleas_no,cm_hs_total,28165,1.03,10413,28980,1448,19.45,0.007610920745,-0.02061133222,0.006624678016
2026-02-01,auto_cleas_no,cm_hs_total,29151,1.0,10714,29150,1409,20.68,0.03501868297,0.005885042368,0.06313809827
2023-01-01,camion_cleas_si,cm_hs_total,2219,8.91,1202,19764,366,6.06,,,
2023-02-01,camion_cleas_si,cm_hs_total,,8.35,1282,0,375,0.0,-1,-1,-1
2023-03-01,camion_cleas_si,cm_hs_total,1929,7.76,1381,14964,380,5.08,#DIV/0!,#DIV/0!,#DIV/0!
2023-04-01,camion_cleas_si,cm_hs_total,2632,7.16,1497,18835,419,6.28,0.3644375324,0.2586749773,0.2374373802
2023-05-01,camion_cleas_si,cm_hs_total,1,6.64,1613,6,477,0.0,-0.9996200608,-0.9996474626,-0.9996662588
2023-06-01,camion_cleas_si,cm_hs_total,5559,6.27,1709,34839,487,11.41,5558,5245.773335,5443.852156
2023-07-01,camion_cleas_si,cm_hs_total,6195,5.89,1818,36509,516,12.01,0.1144090664,0.04792009893,0.05177754908
2023-08-01,camion_cleas_si,cm_hs_total,3500,5.24,2044,18344,646,5.42,-0.4350282486,-0.4975422248,-0.5487222543
2023-09-01,camion_cleas_si,cm_hs_total,3477,4.65,2304,16163,733,4.74,-0.006571428571,-0.1189084052,-0.1244817774
2023-10-01,camion_cleas_si,cm_hs_total,6928,4.29,2496,29736,912,7.6,0.9925222893,0.8397878931,0.6014460944
2023-11-01,camion_cleas_si,cm_hs_total,1169,3.8,2816,4447,931,1.26,-0.8312644342,-0.8504259077,-0.8347080172
2023-12-01,camion_cleas_si,cm_hs_total,,3.03,3533,0,965,0.0,-1,-1,-1
2024-01-01,camion_cleas_si,cm_hs_total,,2.51,4261,0,1141,0.0,#DIV/0!,#DIV/0!,#DIV/0!
2024-02-01,camion_cleas_si,cm_hs_total,0,2.22,4825,0,1081,0.0,#DIV/0!,#DIV/0!,#DIV/0!
2024-03-01,camion_cleas_si,cm_hs_total,12000,2.0,5357,24000,1001,11.99,#DIV/0!,#DIV/0!,#DIV/0!
2024-04-01,camion_cleas_si,cm_hs_total,7737,1.84,5830,14218,1004,7.71,-0.35525,-0.4075727089,-0.3571765438
2024-05-01,camion_cleas_si,cm_hs_total,12145,1.76,6073,21424,1119,10.85,0.5697298695,0.5068009223,0.4084082117
2024-06-01,camion_cleas_si,cm_hs_total,,1.69,6351,0,1278,0.0,-1,-1,-1
2024-07-01,camion_cleas_si,cm_hs_total,16482,1.62,6607,26725,1416,11.64,#DIV/0!,#DIV/0!,#DIV/0!
2024-08-01,camion_cleas_si,cm_hs_total,51667,1.56,6883,80423,1340,38.56,2.134753064,2.009200976,2.312545029
2024-09-01,camion_cleas_si,cm_hs_total,6968,1.5,7122,10482,1243,5.61,-0.865136354,-0.8696581829,-0.8546119986
2024-10-01,camion_cleas_si,cm_hs_total,21270,1.46,7313,31159,1201,17.71,2.052525832,1.972513555,2.159275279
2024-11-01,camion_cleas_si,cm_hs_total,19498,1.43,7491,27887,1124,17.35,-0.08330982605,-0.1050268514,-0.02051165577
2024-12-01,camion_cleas_si,cm_hs_total,17701,1.39,7694,24650,1105,16.02,-0.0921632988,-0.116065799,-0.07655343697
2025-01-01,camion_cleas_si,cm_hs_total,18181,1.36,7864,24771,1216,14.95,0.02711711203,0.004898326933,-0.06664111119
2025-02-01,camion_cleas_si,cm_hs_total,25381,1.33,8052,33769,1212,20.94,0.3960178208,0.3632769867,0.4006251403
2025-03-01,camion_cleas_si,cm_hs_total,25875,1.28,8353,33189,1251,20.68,0.01946337812,-0.01718894164,-0.01231845381
2025-04-01,camion_cleas_si,cm_hs_total,22500,1.25,8585,28079,1263,17.81,-0.1304347826,-0.1539617182,-0.1386966849
2025-05-01,camion_cleas_si,cm_hs_total,22348,1.23,8714,27477,1162,19.23,-0.006755555556,-0.02144473277,0.07957636259
2025-06-01,camion_cleas_si,cm_hs_total,25144,1.21,8855,30422,1181,21.29,0.1251118668,0.1071873351,0.1070109985
2025-07-01,camion_cleas_si,cm_hs_total,26971,1.19,9023,32024,1282,21.04,0.07266146993,0.05264351964,-0.01184618097
2025-08-01,camion_cleas_si,cm_hs_total,26413,1.17,9193,30784,1329,19.87,-0.02068888806,-0.03872050699,-0.0553221629
2025-09-01,camion_cleas_si,cm_hs_total,24219,1.14,9384,27652,1406,17.23,-0.08307159353,-0.1017195393,-0.1332874451
2025-10-01,camion_cleas_si,cm_hs_total,20135,1.12,9603,22463,1462,13.77,-0.1686175591,-0.1876425095,-0.2004625774
2025-11-01,camion_cleas_si,cm_hs_total,19819,1.09,9841,21577,1426,13.89,-0.01569099945,-0.03944475885,0.008667952133
2025-12-01,camion_cleas_si,cm_hs_total,24223,1.06,10121,25642,1446,16.74,0.2222020397,0.188389137,0.2051975759
2023-01-01,camion_cleas_no,cm_hs_total,6155,8.91,1202,54821,366,16.82,-0.7459029692,1.137868114,0.004462819931
2023-02-01,camion_cleas_no,cm_hs_total,5862,8.35,1282,48966,375,15.63,-0.04760357433,-0.1068022361,-0.07046108855
2023-03-01,camion_cleas_no,cm_hs_total,5861,7.76,1381,45467,380,15.42,-0.0001705902422,-0.0714398118,-0.01332624037
2023-04-01,camion_cleas_no,cm_hs_total,8121,7.16,1497,58116,419,19.38,0.385599727,0.2781968126,0.256629824
2023-05-01,camion_cleas_no,cm_hs_total,7574,6.64,1613,50293,477,15.88,-0.06735623692,-0.1346200803,-0.1807594618
2023-06-01,camion_cleas_no,cm_hs_total,7509,6.27,1709,47061,487,15.42,-0.008581991022,-0.06426595198,-0.02893965034
2023-07-01,camion_cleas_no,cm_hs_total,8414,5.89,1818,49586,516,16.31,0.1205220402,0.05366835453,0.05754696431
2023-08-01,camion_cleas_no,cm_hs_total,9800,5.24,2044,51364,646,15.17,0.1647254576,0.03584889105,-0.06966201841
2023-09-01,camion_cleas_no,cm_hs_total,10306,4.65,2304,47908,733,14.06,0.05163265306,-0.0672860454,-0.07318595651
2023-10-01,camion_cleas_no,cm_hs_total,10845,4.29,2496,46549,912,11.89,0.05229963128,-0.02836312952,-0.1542372481
2023-11-01,camion_cleas_no,cm_hs_total,14462,3.8,2816,55025,931,15.53,0.3335177501,0.1820845596,0.3063031022
2023-12-01,camion_cleas_no,cm_hs_total,17306,3.03,3533,52481,965,17.93,0.1966532983,-0.04623053412,0.1544914204
2024-01-01,camion_cleas_no,cm_hs_total,17460,2.51,4261,43899,1141,15.3,0.008898647868,-0.1635326218,-0.1467246317
2024-02-01,camion_cleas_no,cm_hs_total,27939,2.22,4825,62032,1081,25.85,0.6001718213,0.4130715897,0.6889880186
2024-03-01,camion_cleas_no,cm_hs_total,22713,2.0,5357,45427,1001,22.69,-0.1870503597,-0.2676769336,-0.1220793595
2024-04-01,camion_cleas_no,cm_hs_total,20853,1.84,5830,38323,1004,20.77,-0.08189142782,-0.1563977133,-0.08463478012
2024-05-01,camion_cleas_no,cm_hs_total,28342,1.76,6073,49998,1119,25.33,0.3591329785,0.3046466563,0.2194544329
2024-06-01,camion_cleas_no,cm_hs_total,26740,1.69,6351,45107,1278,20.92,-0.05652388681,-0.09781737884,-0.1739047178
2024-07-01,camion_cleas_no,cm_hs_total,29867,1.62,6607,48430,1416,21.09,0.1169409125,0.07366229707,0.008086501528
2024-08-01,camion_cleas_no,cm_hs_total,30857,1.56,6883,48031,1340,23.03,0.03314695148,-0.008232307026,0.09174334575
2024-09-01,camion_cleas_no,cm_hs_total,32757,1.5,7122,49279,1243,26.35,0.06157435914,0.02598094497,0.1444164451
2024-10-01,camion_cleas_no,cm_hs_total,31824,1.46,7313,46620,1201,26.5,-0.02848246176,-0.05394771101,0.00549233974
2024-11-01,camion_cleas_no,cm_hs_total,26522,1.43,7491,37933,1124,23.6,-0.166603821,-0.186347554,-0.109511734
2024-12-01,camion_cleas_no,cm_hs_total,35590,1.39,7694,49562,1105,32.21,0.3419048337,0.3065737214,0.3649783105
2025-01-01,camion_cleas_no,cm_hs_total,37127,1.36,7864,50584,1216,30.53,0.04318628828,0.02061989183,-0.05203877586
2025-02-01,camion_cleas_no,cm_hs_total,38103,1.33,8052,50696,1212,31.44,0.02628814609,0.002218589524,0.02967523568
2025-03-01,camion_cleas_no,cm_hs_total,47653,1.28,8353,61123,1251,38.09,0.2506364328,0.2056728496,0.2116477671
2025-04-01,camion_cleas_no,cm_hs_total,42959,1.25,8585,53611,1263,34.01,-0.09850376681,-0.1228946272,-0.1070690517
2025-05-01,camion_cleas_no,cm_hs_total,46230,1.23,8714,56840,1162,39.78,0.0761423683,0.06022720659,0.1696796998
2025-06-01,camion_cleas_no,cm_hs_total,44726,1.21,8855,54115,1181,37.87,-0.03253298724,-0.04794602636,-0.04809765552
2025-07-01,camion_cleas_no,cm_hs_total,49948,1.19,9023,59305,1282,38.96,0.1167553548,0.09591452684,0.02877384871
2025-08-01,camion_cleas_no,cm_hs_total,49889,1.17,9193,58145,1329,37.54,-0.001181228478,-0.01957203324,-0.03650439045
2025-09-01,camion_cleas_no,cm_hs_total,51737,1.14,9384,59072,1406,36.8,0.03703962797,0.01594893146,-0.01975414966
2025-10-01,camion_cleas_no,cm_hs_total,52176,1.12,9603,58210,1462,35.69,0.008487757377,-0.01458998466,-0.03014104865
2025-11-01,camion_cleas_no,cm_hs_total,56465,1.09,9841,61475,1426,39.58,0.08221116989,0.05609479411,0.108992932
2025-12-01,camion_cleas_no,cm_hs_total,52906,1.06,10121,56006,1446,36.57,-0.06304651783,-0.08896785977,-0.07608232619
2026-01-01,camion_cleas_no,cm_hs_total,54157,1.03,10413,55725,1448,37.39,0.02365236129,-0.005019197641,0.0226504173
2026-02-01,camion_cleas_no,cm_hs_total,61597,1.0,10714,61597,1409,43.69,0.1373852315,0.1053701837,0.1682857439
